id,persona_id,tipo_autor_id,proyecto_ley_id,created_at,updated_at,activo,usercreated,usermodifed
22910,15,114,575,25-06-10 13:08,25-06-10 13:08,1,NA,NA
22911,16,114,575,25-06-10 13:13,25-06-10 13:13,1,NA,NA
26603,23,114,5380,15-03-11 18:48,15-03-11 18:48,1,NA,NA
22918,5,114,206,25-06-10 15:55,25-06-10 15:56,1,NA,NA
26604,131,114,5380,15-03-11 18:48,15-03-11 18:48,1,NA,NA
22923,10,114,526,25-06-10 17:07,25-06-10 17:07,1,NA,NA
22931,5,114,1614,25-06-10 22:03,25-06-10 22:03,1,NA,NA
22934,17,114,1970,25-06-10 22:32,25-06-10 22:32,1,NA,NA
22964,18,114,1220,28-06-10 18:46,28-06-10 18:46,1,NA,NA
22971,4,114,5643,28-06-10 19:59,28-06-10 19:59,1,NA,NA
22974,19,114,5624,28-06-10 20:11,28-06-10 20:11,1,NA,NA
22976,20,114,5623,28-06-10 20:16,28-06-10 20:16,1,NA,NA
26606,24,114,4604,15-03-11 19:24,15-03-11 19:24,1,NA,NA
22981,1,114,1990,28-06-10 21:12,28-06-10 21:12,1,NA,NA
22982,1,114,5636,28-06-10 21:13,28-06-10 21:13,1,NA,NA
22983,2,114,5636,28-06-10 21:13,28-06-10 21:13,1,NA,NA
22984,1,114,5634,28-06-10 21:15,28-06-10 21:15,1,NA,NA
22985,2,114,5634,28-06-10 21:15,28-06-10 21:15,1,NA,NA
22986,21,114,660,28-06-10 21:57,28-06-10 21:57,1,NA,NA
22991,1,114,5635,28-06-10 22:16,28-06-10 22:16,1,NA,NA
22992,4,114,5635,28-06-10 22:16,28-06-10 22:16,1,NA,NA
22993,1,114,1991,28-06-10 22:17,28-06-10 22:17,1,NA,NA
23004,10,114,516,29-06-10 15:40,29-06-10 15:40,1,NA,NA
23005,22,114,516,29-06-10 15:42,29-06-10 15:42,1,NA,NA
23006,2,114,516,29-06-10 15:43,29-06-10 15:43,1,NA,NA
23014,8,114,701,29-06-10 16:16,29-06-10 16:16,1,NA,NA
23016,2,114,706,29-06-10 17:17,29-06-10 17:17,1,NA,NA
23017,5,114,763,29-06-10 20:01,29-06-10 20:01,1,NA,NA
23018,2,114,763,29-06-10 20:02,29-06-10 20:02,1,NA,NA
23025,23,114,5028,29-06-10 20:39,29-06-10 20:39,1,NA,NA
23026,24,114,5028,29-06-10 20:40,29-06-10 20:40,1,NA,NA
26607,23,114,4605,15-03-11 19:33,15-03-11 19:33,1,NA,NA
26608,135,114,4605,15-03-11 19:36,15-03-11 19:36,1,NA,NA
23030,9,114,520,29-06-10 20:55,29-06-10 20:55,1,NA,NA
23041,5,114,785,29-06-10 21:57,29-06-10 21:57,1,NA,NA
23046,26,114,3828,29-06-10 23:17,29-06-10 23:17,1,NA,NA
23047,25,114,3828,29-06-10 23:17,29-06-10 23:17,1,NA,NA
23048,5,114,3828,29-06-10 23:18,10-11-10 16:31,1,NA,NA
23050,16,114,737,30-06-10 14:31,30-06-10 14:31,1,NA,NA
23051,2,114,749,30-06-10 14:37,30-06-10 14:37,1,NA,NA
23052,15,114,749,30-06-10 14:37,30-06-10 14:37,1,NA,NA
23063,5,114,276,30-06-10 16:24,30-06-10 16:24,1,NA,NA
26614,134,114,4622,16-03-11 19:59,16-03-11 19:59,1,NA,NA
23074,2,114,792,30-06-10 19:46,30-06-10 19:46,1,NA,NA
23075,18,114,792,30-06-10 19:47,30-06-10 19:47,1,NA,NA
23084,25,114,80,30-06-10 20:58,30-06-10 20:58,1,NA,NA
23088,30,114,1210,30-06-10 21:22,30-06-10 21:22,1,NA,NA
23089,5,114,348,30-06-10 21:22,30-06-10 21:22,1,NA,NA
23090,29,114,1210,30-06-10 21:22,30-06-10 21:22,1,NA,NA
23091,28,114,1210,30-06-10 21:23,30-06-10 21:23,1,NA,NA
23096,5,114,853,30-06-10 21:39,30-06-10 21:39,1,NA,NA
17465,48,114,3579,29-01-10 1:11,29-10-10 15:59,1,NA,NA
26355,110,114,4183,04-02-11 21:03,04-02-11 21:03,1,NA,NA
23115,5,114,488,01-07-10 16:36,01-07-10 16:36,1,NA,NA
23118,8,114,488,01-07-10 16:38,01-07-10 16:38,1,NA,NA
26360,108,114,4378,07-02-11 16:17,07-02-11 16:17,1,NA,NA
23120,16,114,488,01-07-10 16:38,01-07-10 16:38,1,NA,NA
23121,13,114,488,01-07-10 16:39,01-07-10 16:39,1,NA,NA
23122,21,114,676,01-07-10 16:51,01-07-10 16:51,1,NA,NA
23123,21,114,245,01-07-10 16:55,01-07-10 16:55,1,NA,NA
26362,93,114,4230,07-02-11 17:40,07-02-11 17:40,1,NA,NA
23127,13,114,257,01-07-10 17:28,01-07-10 17:28,1,NA,NA
23128,3,114,514,01-07-10 17:35,01-07-10 17:35,1,NA,NA
23129,1,114,1517,01-07-10 17:47,01-07-10 17:47,1,NA,NA
23130,15,114,1517,01-07-10 17:48,01-07-10 17:48,1,NA,NA
23131,12,114,1517,01-07-10 17:48,01-07-10 17:48,1,NA,NA
23140,7,114,266,01-07-10 19:06,01-07-10 19:06,1,NA,NA
23142,2,114,1438,01-07-10 19:09,01-07-10 19:09,1,NA,NA
23143,9,114,1438,01-07-10 19:10,01-07-10 19:10,1,NA,NA
23144,16,114,836,01-07-10 19:15,01-07-10 19:15,1,NA,NA
23145,2,114,318,01-07-10 19:16,01-07-10 19:16,1,NA,NA
23146,8,114,1066,01-07-10 19:26,01-07-10 19:26,1,NA,NA
23147,2,114,470,01-07-10 19:29,01-07-10 19:29,1,NA,NA
23150,2,114,1345,01-07-10 19:52,01-07-10 19:52,1,NA,NA
23151,4,114,1345,01-07-10 19:52,01-07-10 19:52,1,NA,NA
23152,1,114,1444,01-07-10 20:06,01-07-10 20:06,1,NA,NA
23153,12,114,1444,01-07-10 20:06,01-07-10 20:06,1,NA,NA
23154,15,114,1444,01-07-10 20:07,01-07-10 20:07,1,NA,NA
23156,3,114,813,01-07-10 20:08,01-07-10 20:08,1,NA,NA
23158,1,114,38,01-07-10 20:12,01-07-10 20:12,1,NA,NA
23159,15,114,38,01-07-10 20:12,01-07-10 20:12,1,NA,NA
26366,118,114,4165,07-02-11 18:13,07-02-11 18:13,1,NA,NA
23161,28,114,289,01-07-10 20:14,01-07-10 20:14,1,NA,NA
23162,1,114,14,01-07-10 20:14,01-07-10 20:14,1,NA,NA
23163,15,114,14,01-07-10 20:14,01-07-10 20:14,1,NA,NA
23166,21,114,441,01-07-10 20:27,01-07-10 20:27,1,NA,NA
23169,26,114,283,01-07-10 20:41,01-07-10 20:41,1,NA,NA
23175,1,114,1434,01-07-10 22:19,01-07-10 22:19,1,NA,NA
23177,5,114,519,02-07-10 13:49,02-07-10 13:49,1,NA,NA
23178,1,114,1073,02-07-10 14:22,02-07-10 14:22,1,NA,NA
23179,15,114,1073,02-07-10 14:22,02-07-10 14:22,1,NA,NA
23180,16,114,1073,02-07-10 14:22,02-07-10 14:22,1,NA,NA
23181,1,114,1456,02-07-10 14:24,02-07-10 14:24,1,NA,NA
23182,4,114,1456,02-07-10 14:24,02-07-10 14:24,1,NA,NA
23183,2,114,1584,02-07-10 14:47,02-07-10 14:47,1,NA,NA
23185,1,114,1435,02-07-10 14:59,02-07-10 14:59,1,NA,NA
23190,3,114,293,02-07-10 16:56,02-07-10 16:56,1,NA,NA
23206,9,114,793,02-07-10 20:21,02-07-10 20:21,1,NA,NA
23219,18,114,1564,06-07-10 16:25,06-07-10 16:25,1,NA,NA
23220,1,114,1573,06-07-10 16:25,06-07-10 16:25,1,NA,NA
23221,12,114,1573,06-07-10 16:26,06-07-10 16:26,1,NA,NA
23222,15,114,1573,06-07-10 16:26,06-07-10 16:26,1,NA,NA
23223,1,114,7,06-07-10 16:26,06-07-10 16:26,1,NA,NA
23224,5,114,7,06-07-10 16:27,06-07-10 16:27,1,NA,NA
23225,15,114,7,06-07-10 16:27,06-07-10 16:27,1,NA,NA
23240,18,114,13,06-07-10 18:21,06-07-10 18:21,1,NA,NA
23241,1,114,1246,06-07-10 18:28,06-07-10 18:28,1,NA,NA
23242,16,114,1246,06-07-10 18:29,06-07-10 18:29,1,NA,NA
23243,1,114,1128,06-07-10 18:39,06-07-10 18:39,1,NA,NA
23245,4,114,19,06-07-10 19:08,06-07-10 19:08,1,NA,NA
23246,2,114,19,06-07-10 19:08,06-07-10 19:08,1,NA,NA
23247,15,114,19,06-07-10 19:08,06-07-10 19:08,1,NA,NA
23248,2,114,18,06-07-10 19:09,06-07-10 19:09,1,NA,NA
23249,4,114,50,06-07-10 19:15,06-07-10 19:15,1,NA,NA
23257,4,114,1562,06-07-10 19:46,06-07-10 19:46,1,NA,NA
23258,5,114,1562,06-07-10 19:47,06-07-10 19:47,1,NA,NA
23260,14,114,1496,06-07-10 20:37,06-07-10 20:37,1,NA,NA
23275,14,114,1490,06-07-10 21:20,06-07-10 21:20,1,NA,NA
23276,14,114,86,06-07-10 21:25,06-07-10 21:25,1,NA,NA
23277,5,114,66,06-07-10 21:28,06-07-10 21:28,1,NA,NA
23279,28,114,157,06-07-10 21:35,06-07-10 21:35,1,NA,NA
23281,28,114,1474,06-07-10 22:09,06-07-10 22:09,1,NA,NA
23282,10,114,1474,06-07-10 22:09,06-07-10 22:09,1,NA,NA
23284,5,114,446,07-07-10 13:28,07-07-10 13:28,1,NA,NA
23285,13,114,446,07-07-10 13:28,07-07-10 13:28,1,NA,NA
25850,39,114,3515,29-10-10 16:09,29-10-10 16:09,1,NA,NA
23291,32,114,670,07-07-10 15:41,07-07-10 15:41,1,NA,NA
23292,32,114,590,07-07-10 15:48,07-07-10 15:48,1,NA,NA
23293,32,114,609,07-07-10 15:52,07-07-10 15:52,1,NA,NA
23294,32,114,614,07-07-10 15:55,07-07-10 15:55,1,NA,NA
23295,26,114,717,07-07-10 16:17,07-07-10 16:17,1,NA,NA
23296,33,114,717,07-07-10 16:19,07-07-10 16:19,1,NA,NA
23297,31,114,520,07-07-10 16:21,07-07-10 16:21,1,NA,NA
23298,31,114,213,07-07-10 16:24,07-07-10 16:24,1,NA,NA
23299,16,114,749,07-07-10 16:29,07-07-10 16:29,1,NA,NA
23300,32,114,747,07-07-10 16:32,07-07-10 16:32,1,NA,NA
23302,32,114,742,07-07-10 16:40,07-07-10 16:40,1,NA,NA
23303,34,114,212,07-07-10 16:49,07-07-10 16:49,1,NA,NA
23304,25,114,212,07-07-10 16:50,07-07-10 16:50,1,NA,NA
23305,33,114,212,07-07-10 16:51,07-07-10 16:51,1,NA,NA
23306,34,114,601,07-07-10 16:56,07-07-10 16:56,1,NA,NA
23307,33,114,601,07-07-10 16:56,07-07-10 16:56,1,NA,NA
23308,34,114,488,07-07-10 16:58,07-07-10 16:58,1,NA,NA
23309,25,114,488,07-07-10 17:00,07-07-10 17:00,1,NA,NA
23310,33,114,488,07-07-10 17:01,07-07-10 17:01,1,NA,NA
23311,35,114,488,07-07-10 17:04,07-07-10 17:04,1,NA,NA
23313,25,114,422,07-07-10 17:15,07-07-10 17:15,1,NA,NA
23314,36,114,813,07-07-10 17:21,07-07-10 17:21,1,NA,NA
23315,21,114,289,07-07-10 17:23,07-07-10 17:23,1,NA,NA
23316,34,114,419,07-07-10 17:24,07-07-10 17:24,1,NA,NA
23317,36,114,812,07-07-10 17:27,07-07-10 17:27,1,NA,NA
23318,34,114,519,07-07-10 17:29,07-07-10 17:29,1,NA,NA
23319,26,114,290,07-07-10 17:33,07-07-10 17:33,1,NA,NA
23320,37,114,290,07-07-10 17:35,07-07-10 17:35,1,NA,NA
23321,26,114,287,07-07-10 17:38,07-07-10 17:38,1,NA,NA
23322,1,114,1074,07-07-10 17:40,07-07-10 17:40,1,NA,NA
23323,15,114,1074,07-07-10 17:40,07-07-10 17:40,1,NA,NA
23324,26,114,293,07-07-10 17:40,07-07-10 17:40,1,NA,NA
23325,37,114,293,07-07-10 17:40,07-07-10 17:40,1,NA,NA
23326,26,114,291,07-07-10 17:45,07-07-10 17:45,1,NA,NA
23328,21,114,294,07-07-10 17:51,07-07-10 17:51,1,NA,NA
23329,26,114,294,07-07-10 17:51,07-07-10 17:51,1,NA,NA
23330,25,114,294,07-07-10 17:52,07-07-10 17:52,1,NA,NA
23331,32,114,253,07-07-10 17:54,07-07-10 17:54,1,NA,NA
23332,26,114,446,07-07-10 17:56,07-07-10 17:56,1,NA,NA
23334,21,114,426,07-07-10 18:03,07-07-10 18:03,1,NA,NA
23335,26,114,426,07-07-10 18:04,07-07-10 18:04,1,NA,NA
23336,26,114,441,07-07-10 18:06,07-07-10 18:06,1,NA,NA
23337,1,114,1151,07-07-10 19:20,07-07-10 19:20,1,NA,NA
23338,9,114,1068,07-07-10 19:27,07-07-10 19:27,1,NA,NA
23339,5,114,575,07-07-10 19:50,07-07-10 19:50,1,NA,NA
23340,13,114,575,07-07-10 19:51,07-07-10 19:51,1,NA,NA
23341,2,114,575,07-07-10 19:51,07-07-10 19:51,1,NA,NA
23342,36,114,575,07-07-10 19:52,07-07-10 19:52,1,NA,NA
23344,32,114,196,07-07-10 20:12,07-07-10 20:12,1,NA,NA
23345,4,114,1361,07-07-10 20:17,07-07-10 20:17,1,NA,NA
23351,37,114,420,07-07-10 20:45,07-07-10 20:45,1,NA,NA
23355,4,114,1449,07-07-10 21:09,07-07-10 21:09,1,NA,NA
23356,2,114,1449,07-07-10 21:09,07-07-10 21:09,1,NA,NA
23357,1,114,1071,07-07-10 21:14,07-07-10 21:14,1,NA,NA
23358,15,114,1071,07-07-10 21:14,07-07-10 21:14,1,NA,NA
23362,32,114,451,07-07-10 21:32,07-07-10 21:32,1,NA,NA
23363,1,114,1130,07-07-10 21:38,07-07-10 21:38,1,NA,NA
23364,1,114,1129,07-07-10 21:41,07-07-10 21:41,1,NA,NA
23369,5,114,782,07-07-10 22:05,07-07-10 22:05,1,NA,NA
23380,32,114,633,08-07-10 0:37,08-07-10 0:37,1,NA,NA
23382,32,114,394,08-07-10 0:57,08-07-10 0:57,1,NA,NA
23383,10,114,394,08-07-10 0:57,08-07-10 0:57,1,NA,NA
23418,32,114,988,08-07-10 3:18,08-07-10 3:18,1,NA,NA
26383,93,114,4198,07-02-11 21:23,07-02-11 21:23,1,NA,NA
26384,93,114,4272,07-02-11 21:47,07-02-11 21:47,1,NA,NA
23444,1,114,1343,08-07-10 15:05,08-07-10 15:05,1,NA,NA
26393,93,114,4674,07-02-11 22:04,07-02-11 22:04,1,NA,NA
26394,119,114,4674,07-02-11 22:07,07-02-11 22:07,1,NA,NA
23454,4,114,1411,08-07-10 15:35,08-07-10 15:35,1,NA,NA
23462,28,114,663,08-07-10 15:59,08-07-10 15:59,1,NA,NA
23472,2,114,1000,08-07-10 16:18,08-07-10 16:18,1,NA,NA
23473,36,114,1000,08-07-10 16:18,08-07-10 16:18,1,NA,NA
23479,16,114,1387,08-07-10 16:59,08-07-10 16:59,1,NA,NA
23505,1,114,1253,08-07-10 23:01,08-07-10 23:01,1,NA,NA
23532,2,114,1338,09-07-10 14:36,09-07-10 14:36,1,NA,NA
23534,2,114,1337,09-07-10 14:40,09-07-10 14:40,1,NA,NA
23535,40,114,1337,09-07-10 14:43,09-07-10 14:43,1,NA,NA
23536,40,114,1338,09-07-10 14:44,09-07-10 14:44,1,NA,NA
23541,28,114,963,09-07-10 15:01,09-07-10 15:01,1,NA,NA
23542,32,114,963,09-07-10 15:01,09-07-10 15:01,1,NA,NA
23543,13,114,1067,09-07-10 15:02,09-07-10 15:02,1,NA,NA
23545,11,114,5590,09-07-10 15:16,09-07-10 15:16,1,NA,NA
23546,9,114,825,09-07-10 15:43,09-07-10 15:43,1,NA,NA
23550,9,114,1069,09-07-10 16:14,09-07-10 16:14,1,NA,NA
23568,4,114,1547,09-07-10 17:06,09-07-10 17:06,1,NA,NA
23569,1,114,1072,09-07-10 17:10,09-07-10 17:10,1,NA,NA
23570,15,114,1072,09-07-10 17:10,09-07-10 17:10,1,NA,NA
23582,2,114,1615,09-07-10 17:59,09-07-10 17:59,1,NA,NA
23583,4,114,1558,09-07-10 18:07,09-07-10 18:07,1,NA,NA
23607,13,114,815,09-07-10 20:07,09-07-10 20:07,1,NA,NA
23608,36,114,815,09-07-10 20:11,09-07-10 20:11,1,NA,NA
23610,16,114,815,09-07-10 20:13,09-07-10 20:13,1,NA,NA
23614,41,114,1235,09-07-10 20:50,09-07-10 20:50,1,NA,NA
26395,52,114,6090,08-02-11 18:46,08-02-11 18:46,1,NA,NA
23627,32,114,851,09-07-10 21:03,09-07-10 21:03,1,NA,NA
23628,36,114,851,09-07-10 21:03,09-07-10 21:03,1,NA,NA
23629,4,114,1081,09-07-10 21:04,09-07-10 21:04,1,NA,NA
23634,4,114,1082,09-07-10 21:11,09-07-10 21:11,1,NA,NA
23635,16,114,1124,09-07-10 21:26,09-07-10 21:26,1,NA,NA
23636,18,114,1204,09-07-10 21:26,09-07-10 21:26,1,NA,NA
23637,4,114,1083,09-07-10 21:29,09-07-10 21:29,1,NA,NA
23642,4,114,1109,09-07-10 21:37,09-07-10 21:37,1,NA,NA
23644,32,114,1207,09-07-10 21:39,09-07-10 21:39,1,NA,NA
23646,32,114,1209,09-07-10 21:53,09-07-10 21:53,1,NA,NA
23647,27,114,1209,09-07-10 21:53,09-07-10 21:53,1,NA,NA
23650,41,114,1104,10-07-10 13:38,10-07-10 13:38,1,NA,NA
23659,2,114,1100,10-07-10 14:19,10-07-10 14:19,1,NA,NA
23673,4,114,1215,10-07-10 16:04,10-07-10 16:04,1,NA,NA
23674,27,114,1215,10-07-10 16:05,10-07-10 16:05,1,NA,NA
23675,4,114,1044,10-07-10 16:06,10-07-10 16:06,1,NA,NA
23677,4,114,1041,10-07-10 16:15,10-07-10 16:15,1,NA,NA
23678,4,114,1040,10-07-10 16:16,10-07-10 16:16,1,NA,NA
23679,18,114,1040,10-07-10 16:16,10-07-10 16:16,1,NA,NA
23688,2,114,1034,10-07-10 16:52,10-07-10 16:52,1,NA,NA
23689,13,114,1034,10-07-10 16:53,10-07-10 16:53,1,NA,NA
23690,13,114,1032,10-07-10 16:58,10-07-10 16:58,1,NA,NA
23692,8,114,432,10-07-10 19:19,10-07-10 19:19,1,NA,NA
23697,8,114,209,10-07-10 22:08,10-07-10 22:08,1,NA,NA
23701,10,24,243,10-07-10 22:26,10-07-10 22:26,1,NA,NA
23706,42,114,501,10-07-10 23:17,10-07-10 23:17,1,NA,NA
23707,43,114,501,10-07-10 23:23,10-07-10 23:23,1,NA,NA
23719,25,114,3445,11-07-10 23:12,11-07-10 23:12,1,NA,NA
23720,5,114,3445,11-07-10 23:13,11-07-10 23:13,1,NA,NA
23721,33,114,3445,11-07-10 23:13,11-07-10 23:13,1,NA,NA
23722,44,114,672,11-07-10 23:46,11-07-10 23:46,1,NA,NA
23726,36,114,787,12-07-10 12:21,12-07-10 12:21,1,NA,NA
23727,2,114,787,12-07-10 12:22,12-07-10 12:22,1,NA,NA
23732,10,24,5682,12-07-10 14:16,12-07-10 14:16,1,NA,NA
23748,1,114,5665,12-07-10 14:39,12-07-10 14:39,1,NA,NA
23749,15,114,5665,12-07-10 14:40,12-07-10 14:40,1,NA,NA
23752,1,114,5637,12-07-10 14:43,12-07-10 14:43,1,NA,NA
23753,20,114,5637,12-07-10 14:44,12-07-10 14:44,1,NA,NA
23820,36,114,817,12-07-10 20:19,12-07-10 20:19,1,NA,NA
23821,15,114,817,12-07-10 20:35,12-07-10 20:35,1,NA,NA
23827,36,114,557,12-07-10 20:50,12-07-10 20:50,1,NA,NA
23829,2,114,557,12-07-10 21:04,12-07-10 21:04,1,NA,NA
23830,36,114,602,12-07-10 21:18,12-07-10 21:18,1,NA,NA
23831,2,114,602,12-07-10 21:19,12-07-10 21:19,1,NA,NA
23832,36,114,810,12-07-10 21:47,12-07-10 21:47,1,NA,NA
23833,36,114,721,12-07-10 22:29,12-07-10 22:29,1,NA,NA
23834,3,114,721,12-07-10 22:30,12-07-10 22:30,1,NA,NA
23845,3,114,1035,13-07-10 19:56,13-07-10 19:56,1,NA,NA
23848,36,114,889,13-07-10 20:53,13-07-10 20:53,1,NA,NA
23849,21,114,312,13-07-10 20:58,13-07-10 20:58,1,NA,NA
23850,45,114,889,13-07-10 20:58,13-07-10 20:58,1,NA,NA
23851,28,114,312,13-07-10 20:58,13-07-10 20:58,1,NA,NA
23852,32,114,965,13-07-10 20:59,13-07-10 20:59,1,NA,NA
23853,28,114,965,13-07-10 21:00,13-07-10 21:00,1,NA,NA
23854,16,114,1214,13-07-10 21:06,13-07-10 21:06,1,NA,NA
23856,32,114,999,13-07-10 21:25,13-07-10 21:25,1,NA,NA
23857,42,114,999,13-07-10 21:27,13-07-10 21:27,1,NA,NA
23860,18,114,1024,13-07-10 21:38,13-07-10 21:38,1,NA,NA
23861,4,114,1042,13-07-10 22:21,13-07-10 22:21,1,NA,NA
23864,2,114,1001,13-07-10 22:43,13-07-10 22:43,1,NA,NA
23865,36,114,1001,13-07-10 22:44,13-07-10 22:44,1,NA,NA
23867,36,114,821,13-07-10 22:56,13-07-10 22:56,1,NA,NA
23868,2,114,821,13-07-10 22:57,13-07-10 22:57,1,NA,NA
23870,36,114,819,13-07-10 22:59,13-07-10 22:59,1,NA,NA
23871,14,114,819,13-07-10 23:00,13-07-10 23:00,1,NA,NA
23872,3,114,1027,13-07-10 23:08,13-07-10 23:08,1,NA,NA
23873,13,114,1029,13-07-10 23:10,13-07-10 23:10,1,NA,NA
23876,46,114,674,14-07-10 17:18,14-07-10 17:18,1,NA,NA
23879,5,114,3470,14-07-10 19:57,14-07-10 19:57,1,NA,NA
23880,47,114,3626,14-07-10 20:05,14-07-10 20:05,1,NA,NA
23881,2,114,250,14-07-10 20:22,14-07-10 20:22,1,NA,NA
23888,36,114,750,15-07-10 17:04,15-07-10 17:04,1,NA,NA
23889,32,114,750,15-07-10 17:05,15-07-10 17:05,1,NA,NA
23894,32,114,822,15-07-10 17:18,15-07-10 17:18,1,NA,NA
23895,36,114,820,15-07-10 17:26,15-07-10 17:26,1,NA,NA
23896,14,114,820,15-07-10 17:27,15-07-10 17:27,1,NA,NA
23897,32,114,1018,15-07-10 18:25,15-07-10 18:25,1,NA,NA
23898,5,114,1018,15-07-10 18:25,15-07-10 18:25,1,NA,NA
23901,36,114,893,15-07-10 18:42,15-07-10 18:42,1,NA,NA
23902,18,114,1005,15-07-10 18:46,15-07-10 18:46,1,NA,NA
23903,18,114,465,15-07-10 19:01,15-07-10 19:01,1,NA,NA
23908,2,114,971,15-07-10 19:31,15-07-10 19:31,1,NA,NA
23909,32,114,897,15-07-10 19:41,15-07-10 19:41,1,NA,NA
23924,37,114,374,16-07-10 16:57,16-07-10 16:57,1,NA,NA
23928,18,114,33,16-07-10 19:23,16-07-10 19:23,1,NA,NA
23929,38,114,142,16-07-10 19:27,16-07-10 19:27,1,NA,NA
23932,39,114,3463,16-07-10 19:46,16-07-10 19:46,1,NA,NA
23938,4,114,126,16-07-10 20:36,16-07-10 20:36,1,NA,NA
23952,13,114,138,19-07-10 18:17,19-07-10 18:17,1,NA,NA
23971,2,114,765,19-07-10 20:10,19-07-10 20:10,1,NA,NA
23972,27,114,765,19-07-10 20:11,19-07-10 20:11,1,NA,NA
24038,2,114,5700,23-07-10 15:56,23-07-10 15:56,1,NA,NA
24084,2,114,1313,26-07-10 23:57,26-07-10 23:57,1,NA,NA
24103,4,114,5719,28-07-10 21:18,28-07-10 21:18,1,NA,NA
24104,4,114,5720,28-07-10 21:22,28-07-10 21:22,1,NA,NA
24128,4,114,5729,02-08-10 16:33,02-08-10 16:33,1,NA,NA
24129,5,114,5730,02-08-10 16:38,02-08-10 16:38,1,NA,NA
24130,2,114,5731,02-08-10 16:41,02-08-10 16:41,1,NA,NA
24150,13,114,890,02-08-10 21:36,02-08-10 21:36,1,NA,NA
24151,36,114,811,02-08-10 21:57,02-08-10 21:57,1,NA,NA
24152,32,114,811,02-08-10 21:57,02-08-10 21:57,1,NA,NA
24164,20,114,5746,02-08-10 23:51,02-08-10 23:51,1,NA,NA
24165,20,114,5747,02-08-10 23:55,02-08-10 23:55,1,NA,NA
24166,20,114,5748,02-08-10 23:59,02-08-10 23:59,1,NA,NA
24174,7,114,110,03-08-10 18:43,03-08-10 18:43,1,NA,NA
24205,14,114,5763,03-08-10 21:32,03-08-10 21:32,1,NA,NA
24206,14,114,5764,03-08-10 21:34,03-08-10 21:34,1,NA,NA
24207,14,114,5765,03-08-10 21:36,03-08-10 21:36,1,NA,NA
24212,38,114,143,04-08-10 16:52,04-08-10 16:52,1,NA,NA
24215,10,24,847,04-08-10 17:06,04-08-10 17:06,1,NA,NA
24217,32,114,816,04-08-10 20:46,04-08-10 20:46,1,NA,NA
24218,36,114,816,04-08-10 20:48,04-08-10 20:48,1,NA,NA
24219,48,114,184,04-08-10 20:49,04-08-10 20:49,1,NA,NA
26403,104,114,4408,09-02-11 18:16,09-02-11 18:16,1,NA,NA
24229,1,114,1857,05-08-10 18:54,05-08-10 18:54,1,NA,NA
24230,12,114,1857,05-08-10 18:55,05-08-10 18:55,1,NA,NA
24231,49,114,1857,05-08-10 20:16,05-08-10 20:16,1,NA,NA
24232,1,114,1858,05-08-10 20:40,05-08-10 20:40,1,NA,NA
24233,3,114,1858,05-08-10 20:41,05-08-10 20:41,1,NA,NA
24234,14,114,1858,05-08-10 20:42,05-08-10 20:42,1,NA,NA
24235,36,114,818,05-08-10 20:45,05-08-10 20:45,1,NA,NA
24236,27,114,818,05-08-10 20:46,05-08-10 20:46,1,NA,NA
24237,1,114,1855,05-08-10 21:46,05-08-10 21:46,1,NA,NA
24238,12,114,1855,05-08-10 21:48,05-08-10 21:48,1,NA,NA
24239,49,114,1855,05-08-10 22:09,05-08-10 22:09,1,NA,NA
24240,1,114,1856,06-08-10 14:12,06-08-10 14:12,1,NA,NA
24241,12,114,1856,06-08-10 14:13,06-08-10 14:13,1,NA,NA
24242,4,114,1852,06-08-10 14:43,06-08-10 14:43,1,NA,NA
24243,1,114,1852,06-08-10 14:44,06-08-10 14:44,1,NA,NA
24248,1,114,1853,06-08-10 15:17,06-08-10 15:17,1,NA,NA
24249,14,114,1853,06-08-10 15:18,06-08-10 15:18,1,NA,NA
25854,80,114,3261,29-10-10 17:09,29-10-10 17:09,1,NA,NA
24252,2,114,1346,06-08-10 16:46,06-08-10 16:46,1,NA,NA
26404,93,114,4408,09-02-11 18:17,09-02-11 18:17,1,NA,NA
24308,3,114,5784,10-08-10 19:13,10-08-10 19:13,1,NA,NA
24314,1,114,5788,10-08-10 19:47,10-08-10 19:47,1,NA,NA
24316,15,114,5788,10-08-10 19:48,10-08-10 19:48,1,NA,NA
24332,1,114,5792,11-08-10 18:23,11-08-10 18:23,1,NA,NA
24333,15,114,5792,11-08-10 18:23,11-08-10 18:23,1,NA,NA
24334,1,114,5793,11-08-10 18:36,11-08-10 18:36,1,NA,NA
24335,15,114,5793,11-08-10 18:36,11-08-10 18:36,1,NA,NA
24336,15,114,5794,11-08-10 18:46,11-08-10 18:46,1,NA,NA
24337,1,114,5794,11-08-10 18:46,11-08-10 18:46,1,NA,NA
24338,21,114,3604,11-08-10 21:00,11-08-10 21:00,1,NA,NA
24344,10,114,871,11-08-10 22:55,11-08-10 22:55,1,NA,NA
24404,32,114,387,13-08-10 16:47,13-08-10 16:47,1,NA,NA
24405,25,114,387,13-08-10 16:49,13-08-10 16:49,1,NA,NA
24457,6,24,342,13-08-10 20:20,13-08-10 20:20,1,NA,NA
24505,32,114,625,13-08-10 21:33,13-08-10 21:33,1,NA,NA
24508,25,114,3446,13-08-10 21:39,13-08-10 21:39,1,NA,NA
24509,47,114,3446,13-08-10 21:39,13-08-10 21:39,1,NA,NA
