id,congresista_id,tipo_investigacion_id,descripcion,activo,usercreated,usermodifed,created_at,updated_at
106,124,31,"Investigan origen de más de $130 millones de pesos transportados en avioneta vinculados a campaña política (13MAR10).

http://www.caracol.com.co/noticias/judicial/investigan-origen-de-mas-de-130-millones-de-pesos-transportados-en-avioneta-vinculados-a-campana-politica/20100313/nota/968458.aspx
Visto: enero 30/13",TRUE,NA,NA,2010-04-13T16:04:22Z,2013-01-30T15:30:18Z
110,796,3,"Condenado a 161 meses de prisión. (04MAY17). Detenido señalado de haber tenido vínculos con el Bloque Norte de las autodefensas ((23ENE14). Ha sido señalado por el ex paramilitar, Jhon Jairo Hernández, alias Centella, de presuntamente haberse reunido con los paramilitares del Bloque Norte en repetidas ocasiones.

http://www.elpilon.com.co/inicio/surgen-nuevos-testimonios-contra-pedro-muvdi-por-parapolitica/
Visto: enero 30/13

La Corte Suprema de Justicia, en su Sala de Casación Penal, inició un proceso de única instancia y llamó al Representante a la Cámara Pedro Mary Muvdi Aranguena, por los delitos de fraude procesal y falsedad en documento, porque al parecer el congresista ha presentado diplomas falsos para acreditar sus estudios universitarios.

http://www.caracol.com.co/noticias/actualidad/corte-llamo-a-indagatoria-a-congresista-por-falsificar-diploma-de-arquitecto/20071023/nota/497110.aspx
Visto: enero 30/13

http://www.elespectador.com/noticias/judicial/capturan-al-congresista-pedro-muvdi-arangueena-articulo-470470
Tomado: enero 24/14",TRUE,NA,NA,2010-04-20T21:59:25Z,2017-05-04T19:30:58Z
113,753,36,"Corte Suprema inició investigación formal por enriquecimiento ilícito (28ABR11). El Consejo de Estado determinó que el político aprovechó su condición de congresista para incurrir en tráfico de influencias. (08JUL10). Perdió la investidura luego de que el Consejo de Estado considerara válidos los argumentos del demandante, quien argüía que el dirigente exigía una suma mensual a la Notaria 11 del Círculo de Bucaramanga, como su cuota política en el cargo. Condenado a 9 años por el delito de concusión que se materializó tras haber recibido en su favor el manejo de una Notaría a cambio de votar en favor de la reelecciòn presidencial en 2004. Adicionalmente, el dirigente fue sentenciado la pago de una multimillonaria multa de casi 45.300 millones de pesos, equivalente a la liquidación de 87.495 salarios mínimos mensuales vigentes y a una inhabilidad para el ejercicio de funciones públicas por espacio de 96 meses.

Visto: enero 28/13

La Procuraduría confirmó su destitución e inhabilidad de 15 años en el ejercicio de funciones públicas que profirió en contra del ex senador conservador Alirio Villamizar por haber recibido la asignación en el manejo de una Notaría, a cambio de favorecer la reelección presidencial en 2004. (28FEB11)

Visto: enero 28/13
",TRUE,NA,NA,2010-04-27T21:05:05Z,2019-05-30T20:12:10Z
114,1552,85,"Tiene investigación preliminar por posibles nexos con grupos armados ilegales. Se abrió investigación penal y disciplinaria pues el senador habría hecho gestiones irregulares para que le fueran entregados nueve establecimientos de comercio, denominados Mercacentro y Mercafácil, a la Caja de Compensación del Tolima, representada por Nélson Norbey Quintero.

http://www.kienyke.com/2011/11/30/los-pecados-de-catorce-congresistas/

Visto: enero 28/13",TRUE,NA,NA,2010-04-27T22:30:51Z,2013-01-28T20:59:50Z
115,292,13,"El Consejo de Estado despojó de la credencial al representante a la Cámara por el Valle Eiber Gustavo Navarro, del Movimiento Popular Unido, pues en su providencia, el máximo tribunal anuló 90 mesas de doce municipios del departamento del Valle, luego de comprobar fraude y adulteración de los resultados. En reemplazo de Navarro, el Consejo de Estado entregó la curul a Luis Antonio Cuéllar, segundo reglón de la lista que encabezó el ex comandante de la Tercera División del Ejército Jaime Ernesto Canal. 

http://www.elcolombiano.com/BancoConocimiento/O/olac_consejo_estado_quita_credencial_congresista_colprensa_ana_04112004/olac_consejo_estado_quita_credencial_congresista_colprensa_ana_04112004.asp

Visto: Enero 28/13",TRUE,NA,NA,2010-04-29T20:07:10Z,2013-01-28T20:58:56Z
116,670,12,"El congresista incurrió en la violación al régimen de inhabilidades e incompatibilidades, por existir en su contra sentencia condenatoria ejecutoriada al haber incurrido en los delitos de peculado por apropiación y enriquecimiento ilícito.  La justicia penal en fallo proferido el 2 de junio de 2004, condenó al ex congresista a la pena de 19 meses de prisión y multa, en providencia que cobró ejecutoria el día 17 de junio del mismo año. Como consecuencia de la sentencia en mención, la Mesa Directiva de la H. Cámara de Representantes declaró la falta absoluta del señor García Fernández y procedió a proveer su reemplazo (01NOV05). 

Visto: enero 28/13",TRUE,NA,NA,2010-04-29T21:38:34Z,2019-05-30T19:38:19Z
117,664,3,"Condenado a 7 años y medio de prisión por su participación en el llamado Pacto de Ralito con las Autodefensas (08FEB12). Fue detenido el 25 de noviembre de 2008 por presuntos nexos con las Auc. Pidió la detención domiciliaria, a través de su abogado, por quebrantos de salud.

http://www.elespectador.com/noticias/judicial/articulo-325488-condenados-90-meses-de-prision-tres-excongresistas-el-pacto-de-r
Visto: enero 28/13",TRUE,NA,NA,2010-05-03T17:00:44Z,2013-01-28T20:54:17Z
118,667,3,"Condenado por concierto para delinquir a 36 meses de prisión (2007) ya que fue uno de los candidatos que fueron apoyados por los paramilitares en la región caribe para las elecciones de 2002 y 2006. Llamado a indagatoria y destituido e inhabilitado por 20 años por decisión de la Procuraduría General de la Nación por su vínculos con ‘Jorge 40’. De acuerdo con el Ministerio Público, se encontraron pruebas concretas para responsabilizar a Gamarra por la promoción y auspicio del Bloque Norte de las autodefensas.

http://www.vanguardia.com/diversion/galeria/14657

Visto: enero 28/13
http://www.elespectador.com/noticias/judicial/dijin-ocupa-doce-bienes-de-excongresista-del-magdalena-articulo-473766
Tomado: febrero 10/14",TRUE,NA,NA,2010-05-03T18:33:56Z,2014-02-10T14:28:01Z
119,265,37,"El primero de junio de 2009, la Corte Suprema de Justicia abrió investigación preliminar contra el ex congresista y hoy embajador de Colombia en Brasil, Tony Jozame Amar, porque supuestamente recibió prebendas para favorecer la reelección (17JUN09).

http://www.caracol.com.co/noticias/judicial/inician-investigacion-preliminar-al-embajador-tony-jozame-amar/20090617/nota/830730.aspx
Visto: enero 28/13",TRUE,NA,NA,2010-05-04T15:43:12Z,2013-01-28T20:52:24Z
120,330,12,"Fue condenado a 18 meses de prisión domiciliaria por la Sala Penal del Tribunal Superior de Tunja, por el delito de receptación, quedando inhabilitado para el ejercicio de funciones públicas por igual tiempo que la pena principal.

http://www.terra.com.co/elecciones_2002/congreso_2002_2006/22-07-2002/nota63342.html

Visto: enero 28/13",TRUE,NA,NA,2010-05-04T16:01:27Z,2013-01-28T20:51:08Z
122,433,38,"Inhabilitan permanente al ex congresista Jesús Reyes Gosselin por no entregar un arma. El ex congresista no devolvió al Congreso una pistola Smith & Wesson, de calibre nueve milímetros que recibió el 13 de octubre del 2004 para su seguridad y que fue avaluada en 961.067 pesos. El ex congresista no pudo ser ubicado después de su salida del Congreso. La dirección de su residencia en Magangué (Bolívar) no existe y jamás contestó a los llamados de la Procuraduría para que respondiera en el proceso disciplinario (05MAY09).

http://colombia.noticiasabc.com/2009/03/05/inhabilitan-permanente-al-ex-congresista-jesus-reyes-gosselin-por-no-entregar-un-arma/
Visto: enero 28/13",TRUE,NA,NA,2010-05-05T16:51:11Z,2013-01-28T16:26:04Z
123,649,3,"El ex senador Carlos Arturo Clavijo Vargas fue condenado a 45 meses de prisión por el delito de concierto para delinquir agravado, tras comprobarse sus nexos con las Autodefensas Unidas de Colombia. (14OCT08).

http://www.elcolombiano.com/BancoConocimiento/C/clavijo_a_pagar_por_parapolitica/clavijo_a_pagar_por_parapolitica.asp
Visto: enero 28/13",TRUE,NA,NA,2010-05-19T15:57:22Z,2013-01-28T16:24:48Z
124,771,2,"Recapturado (18FEB11). La Fiscalía dictó medida de aseguramiento contra el ex congresista santandereano Carlos Reinaldo Higuera Escalante, (19SEPT08) por sus presuntos vínculos con las Autodefensas, en particular, con el desmovilizado jefe paramilitar Iván Roberto Duque, alias Ernesto Báez.

http://www.elespectador.com/noticias/judicial/articulo-251814-parapolitica-capturan-exsenadores-galvis-e-higuera
Visto: enero 28/13",TRUE,NA,NA,2010-05-19T15:59:14Z,2013-01-28T16:23:57Z
126,815,40,"CAPTURADO (01oct09) por corrupción al sufragante. Condenado a seis años de prisión por corrupción al sufragante. (08JUL10). CAPTURADO (01OCT09).

http://www.elespectador.com/noticias/judicial/articulo-212351-condenado-seis-anos-de-carcel-congresista-fabio-arango-torres
Visto: enero 28/13",TRUE,NA,NA,2010-07-08T18:40:06Z,2013-01-31T16:59:56Z
127,704,41,"La cifra de votos obtenidos corresponde al total de votos del partido, dado que éste inscribió una lista cerrada.",TRUE,NA,NA,2010-07-19T21:33:17Z,2010-07-19T21:33:17Z
130,851,42,"El congresista participó en la votación de la Cámara en la que se decidía si él podía cambiar de partido.Barrios votó su paso incurriendo de esta forma en conflicto de intereses según el Consejo de Estado. Los magistrados consideraron que el congresista debió declararse impedido para participar en esa participación, pues de alguna forma su voto iba a incidir en el resultado final. (Julio 28 de 2010)

Visto: enero 23 de 2013",TRUE,NA,NA,2010-07-28T21:39:06Z,2019-05-30T20:10:46Z
132,154,63,"Condenado a 5 años y siente meses (09MAR11). El ex senador Caballero Aduén fue acusado por la Corte Suprema de Justicia de concierto para delinquir agravado, considerado el delito principal de la parapolítica. (11AGO10). Se acogió a sentencia anticipada.

http://www.eluniversal.com.co/cartagena/nacional/condenado-rafael-caballero-aduen-13540
Visto: enero 24/13

La Procuraduría General de la Nación le inició investigación disciplinaria (11MAR11). La investigación se origina a partir de la compulsa de copias que hiciera la Corte Suprema de Justicia para investigar los supuestos indebidos manejos en la Dirección Nacional de Estupefacientes. Llamado a versión libre (18ENE12).

http://www.elespectador.com/noticias/judicial/articulo-256299-escandalo-de-dne-procuraduria-abre-indagacion-13-dirigentes
Visto: enero 24/13
La Corte Suprema abrió investigación preliminar en contra por el supuesto tráfico de influencias que ejercieron dentro de la Dirección Nacional de Estupefacientes, DNE (06ABR11).
http://www.elespectador.com/noticias/judicial/articulo-261299-caso-dne-corte-abre-indagacion-14-dirigentes
Visto: enero 24/13",TRUE,NA,NA,2010-08-11T15:59:21Z,2013-01-24T21:17:15Z
134,1717,63,"Condenado a 9 años por concierto para delinquir agravado (10abr12) pues la Corte Suprema probó que el senador cartagenero selló acuerdos con los paramilitares para que apoyaran su campaña al Congreso en el 2006.
http://www.elespectador.com/noticias/judicial/articulo-337527-javier-caceres-condenado-nueve-anos-de-prision-parapolitica
Visto: enero 23 de 2013

Llamado a juicio (27ABR11). Detenido desde (14SEPT10), presuntamente vinculado con el Bloque Héroes de Montes de María de las Autodefensas Unidas de Colombia, AUC.

http://www.elespectador.com/noticias/judicial/articulo-265604-javier-caceres-juicio-parapolitica
Visto: enero 23 de 2013.

http://www.eltiempo.com/justicia/javier-caceres-condenado-a-nueve-anos-de-carcel-por-parapolitica_11542142-4
Visto: enero 23 de 2013

La Procuraduría General de la Nación le inició investigación disciplinaria (11MAR11). La investigación se origina a partir de la compulsa de copias que hiciera la Corte Suprema de Justicia para investigar los supuestos indebidos manejos en la Dirección Nacional de Estupefacientes. Llamado a versión libre (18ENE12).

http://www.elespectador.com/noticias/judicial/articulo-256299-escandalo-de-dne-procuraduria-abre-indagacion-13-dirigentes
Visto: enero 23 de 2013.

La Corte Suprema abrió investigación preliminar en contra por el supuesto tráfico de influencias que ejercieron dentro de la Dirección Nacional de Estupefacientes, DNE (06ABR11).
http://www.elespectador.com/noticias/judicial/articulo-261299-caso-dne-corte-abre-indagacion-14-dirigentes
Visto: enero 23 de 2013.

Tenía investigación en el Consejo de Estado (13JUL10)por presunta violación al régimen de incompatibilidades por gestionar ante ETESA el nombramiento de varias personas con el fin de celebrar contratos de prestación de servicios; el posible tráfico de influencias al designar personas en ETESA que favorecieran y privilegiaran sus intereses personales; la supuesta indebida destinación de dineros públicos al coordinar con los funcionarios de ETESA el cobro de millonarias comisiones a operadores ilegales de casinos, máquinas tragamonedas y juegos de suerte y azar, como contraprestación a su actividad ilegal, enriqueciéndose ilícitamente. El Consejo de Estado falló a su favor (22SEPT11) pues negó la solicitud de pérdida de investidura contra Cáceres Leal por falta de pruebas.

http://190.24.134.67/pce/noticia.asp?id=307
Visto: Enero 23 de 2013.",TRUE,NA,NA,2010-09-14T18:01:37Z,2013-01-24T14:19:57Z
136,71,55,"La Sala Penal de la Corte Suprema de Justicia absolvió al ex representante a la Cámara por Tolima Lorenzo Rivera Hernández, que era procesado desde hace cuatro años por peculado por apropiación. (20SEPT10)

La investigación estaba relacionada con la compra de 131 tiquetes a la empresa Subatours entre 1989 y 1994, cuyos destinos, supuestamente habían sido cambiado irregularmente por parte del dirigente.

Fue detenido el 11 de marzo de 2008  pues la Corte Suprema de Justicia profirió medida de aseguramiento de detención preventiva sin beneficio de excarcelación contra el ex representante a la Cámara por el departamento del Tolima, Lorenzo Rivera Hernández, como probable autor del delito de peculado por apropiación.

Perdió su investidura por el delito de peculado por apropiación, (30JUL02).


Visto: enero 24/13",TRUE,NA,NA,2010-09-20T17:05:50Z,2019-05-30T19:30:32Z
137,157,46,"Condenado por concusión a cuatro años y seis meses de prisión por la Corte Suprema de Justicia. Los hechos investigados ocurrieron en mayo de 2000, cuando Caicedo Portura le ofreció un ascenso a Enrique Castro Rincón, abogado asesor de la Unidad de Trabajo Legislativo, pero ante su falta de experiencia para el desempeño de esas funciones, el entonces representante manifestó que el ascenso no era gratuito, y que debía entregarle la diferencia salarial. Castro rechazó el nombramiento, y Caicedo le exigió un millón de pesos de los dos últimos salarios. Desde mayo de 2000 hasta noviembre de 2001 el asesor, para conservar su empleo, le entregó nueve millones de pesos al congresista, hasta cuando éste le solicitó la renuncia.

http://www.radiosantafe.com/2010/04/27/capturan-ex-congresista-leonardo-caicedo-portura-por-concusion/
Visto: enero 24/13",TRUE,NA,NA,2010-09-23T20:55:24Z,2013-01-24T21:15:42Z
138,1271,55,"Pérdida de investidura por celebración indebida de contratos (30MAY00). También fue condenado por la Corte Suprema de Justicia por concierto para delinquir, contrato sin cumplimiento de requisitos legales, y peculado por apropiación a la pena de siete años de prisión, a pagar una multa,  e inhabilitado para ejercer cargos públicos por siete años. (23SEPT03).


Visto: enero 24/13",TRUE,NA,NA,2010-09-24T19:28:35Z,2019-05-30T18:20:07Z
139,219,3,"Condenado a 4 años y 5 meses de cárcel (01SEP11). Fue detenido pues estaba siendo investigados por la Corte Suprema de Justicia, por sus presuntos nexos y haber recibido apoyo de los grupos paramilitares, encabezados por Fredy Rendón Herrera, alias el Alemán.

http://www.elnuevosiglo.com.co/articulos/9-2011-condenados-tres-ex-congresistas.html?utm_source=twitterfeed&utm_medium=twitter
Visto: enero 24/13
",TRUE,NA,NA,2010-09-28T14:29:04Z,2013-01-24T21:13:47Z
141,635,3,"Fue condenado el 01 de septiembre de 2001 a 4 años y 5 meses de cárcel. Fue capturado el ex congresista antiqueño Manuel Darío Ávila por determinación de la Sala Penal de la Corte Suprema de Justicia, que sospecha de sus presuntos vínculos con el Bloque Élmer Cárdenas de las Autodefensas.

http://www.elespectador.com/noticias/judicial/articulo-226640-parapolitica-capturan-ex-congresista-manuel-avila
Visto: enero 24/13",TRUE,NA,NA,2010-09-28T20:14:51Z,2013-01-24T21:12:10Z
143,1614,3,"La Sala Penal de la Corte Suprema de Justicia lo condenó a ocho años de prisión en el proceso que se le adelanta por sus nexos con grupos paramilitares (06MAR13). Detenido (28SEP10) Investigado por el supuesto delito de concierto para delinquir con el Bloque Elmer Cárdenas de las Autodefensas Campesinas de Córdoba y Urabá (ACCU), comandado por Fredy Rendón Herrera, alias ‘el Alemán’.

http://www.elespectador.com/noticias/judicial/articulo-408735-parapolitica-condenan-ocho-anos-de-prision-excongresita-estanisl
Tomado: marzo 07/13

http://www.verdadabierta.com/index.php?option=com_content&id=2754
Visto: enero 24/13",TRUE,NA,NA,2010-09-29T14:51:24Z,2013-03-07T20:51:52Z
145,1326,12,"El Consejo de Estado decretó la pérdida de investidura del Senador  (15MAY01). Escobar instauró acción de tutela contra el Consejo de Estado, declarada improcedente.  Durante el período constitucional 1998-2002, estaba inhabilitado para ser Congresista, ya que desde la fecha en que hizo dejación del cargo de Alcalde de Bosa, a la fecha de las elecciones para Senado de la República, no habían transcurrido 12 meses; que además, en su condición de Alcalde Local, de acuerdo con la delegación de funciones que para estos funcionarios se hizo mediante el Decreto Distrital No. 533 de 1993, a los cuales se les dio facultades de ordenadores del gasto, con cargo a los respectivos Fondos de Desarrollo Local, suscribió contratos por más de $5.000.000.000.

Visto: enero 24/13",TRUE,NA,NA,2010-09-30T21:26:20Z,2019-05-30T18:48:32Z
146,782,49,"Sentenciada a 47 meses de prisión por parte de la Sala Penal de la Corte Suprema de Justicia, que la halló responsable del delito de cohecho, (25JUN 08) por haber recibido prebendas a cambio de votar favorablemente en el Congreso la iniciativa que permitió la reeleción del ex presidente Álvaro Uribe Vélez.

Además fue condenada a cuatro años y dos meses por parte de un Juzgado Penal Especializado de Bogotá que la halló responsable del delito de enriquecimiento ilícito del cual se declaró responsable.

Así mismo deberá asumir una sancion pecuniaria de cerca de 578 millones de pesos, tras haber aceptado el manejo de unas notarías en Barrancabermeja, Santander, a cambio de favorecer la reelección presidencial.

http://www.elespectador.com/noticias/judicial/articulo-227280-yidis-medina-condenada-50-meses-de-prision
Visto: enero 24/13",TRUE,NA,NA,2010-10-01T18:39:30Z,2013-01-24T21:06:27Z
148,751,19,"Estuvo DETENIDO en el proceso de la PARAPOLÍTICA (31MAR08 - 30JUL08). La Corte Suprema de Justicia lo dejó en libertad al cambiar la acusación de concierto para delinquir a cohecho impropio. Recupera su curul al considerar la Corte  que eran falsas las acusaciones de colaboración con los paramilitares.Fue absuelto por la CSJ y la Procuraduría General de la Nación (05OCT09) al comprobarse un montaje en su contra. La Corte Suprema de Justicia profirió auto inhibitorio a favor de Velasco en el proceso que se le adelantaba por la llamada farcpolítica. (30NOV11).

http://www.elespectador.com/noticias/judicial/articulo-314236-archivan-investigaciones-contra-dos-congresistas-farcpolitica
Visto: enero 24/13",TRUE,NA,NA,2010-10-08T13:52:54Z,2013-01-24T21:05:04Z
150,831,12,"Según providencia del Consejo de Estado, Fernández Quessep no podía ser elegido como Representante a la Cámara por haber gestionado negocios y celebración de contratos con entidades públicas. Además, porque su período como concejal -para el cual resultó elegido en octubre de 2003 y que iba desde 2004 hasta 2007- coincidía parcialmente con el de Representante a la Cámara. (19AGO09).

http://www.elespectador.com/noticias/judicial/articulo156915-anulan-eleccion-de-congresista-jairo-alfredo-fernandez-quessep
Visto: enero 24/13",TRUE,NA,NA,2010-10-12T20:40:37Z,2013-01-24T21:03:37Z
155,1251,57,"La Corte Suprema de Justicia ordenó su captura (02FEB11) por su supuesta responsabilidad en el homicidio del excandidato a la alcaldía de Barrancabermeja, Santander, David Muñoz Cala.

http://www.elespectador.com/noticias/judicial/articulo-248488-ordenan-captura-de-excongresista-jose-aristides-andrade
Visto: enero 24/13",TRUE,NA,NA,2011-02-02T16:33:14Z,2013-01-24T21:00:48Z
156,324,1,"En libertad por orden de la Sala Penal de la Corte Suprema de Justicia. (23NOV16). Llamado a juicio (25ABR14). La Corte Suprema de Justicia abrió investigación preliminar contra el gobernador de Antioquia Luis Alfredo Ramos por presuntos vínculos con grupos paramilitares (02FEB11). La Corte Suprema de Justicia ordenó su captura con fines de indagatoria en el proceso que se adelanta por sus presuntos vínculos con grupos paramilitares (28AGO13).

http://www.elespectador.com/noticias/judicial/articulo-248490-abren-indagacion-contra-luis-alfredo-ramos-parapolitica
Visto: enero 24/13

http://www.elespectador.com/noticias/judicial/luis-alfredo-ramos-se-entrego-autoridades-articulo-443223
Tomado: agosto 29/13

http://www.elespectador.com/noticias/judicial/corte-llamo-juicio-luis-alfredo-ramos-parapolitica-articulo-488666
Tomado: abril 25/14",TRUE,NA,NA,2011-02-02T16:35:53Z,2016-11-23T18:21:31Z
160,1185,20,"El exgobernador de Cundinamarca, Pablo Ardila, rindió versión libre en investigación por su supuesta vinculación al escándalo de la parapolítica. Se indaga si la campaña política del dirigente fue respaldada por grupos paramilitares. (09MAR11). Detenido por enriquecimiento ilícito (17DIC07). Quedó en libertad por vencimiento de términos (07DIC 10).

http://www.elespectador.com/noticias/judicial/articulo-255791-parapolitica-rindio-version-libre-pablo-ardila
Visto: enero 24/13",TRUE,NA,NA,2011-03-09T19:26:36Z,2013-01-24T20:56:42Z
161,609,58,"La Procuraduría General de la Nación le inició investigación disciplinaria (11MAR11). La investigación se origina a partir de la compulsa de copias que hiciera la Corte Suprema de Justicia para investigar los supuestos indebidos manejos en la Dirección Nacional de Estupefacientes. Llamado a versión libre (18ENE12).

http://www.elespectador.com/noticias/judicial/articulo-256299-escandalo-de-dne-procuraduria-abre-indagacion-13-dirigentes
Visto: enero 24/13

La Corte Suprema abrió investigación preliminar en contra por el supuesto tráfico de influencias que ejercieron dentro de la Dirección Nacional de Estupefacientes, DNE (06ABR11).
http://www.elespectador.com/noticias/judicial/articulo-261299-caso-dne-corte-abre-indagacion-14-dirigentes
Visto: enero 24/13",TRUE,NA,NA,2011-03-14T15:43:34Z,2013-01-24T20:56:08Z
162,808,58,"La Procuraduría General de la Nación le inició investigación disciplinaria (11MAR11). La investigación se origina a partir de la compulsa de copias que hiciera la Corte Suprema de Justicia para investigar los supuestos indebidos manejos en la Dirección Nacional de Estupefacientes. Llamado a versión libre (18ENE12).

La Corte Suprema abrió investigación preliminar en contra por el supuesto tráfico de influencias que ejercieron dentro de la Dirección Nacional de Estupefacientes, DNE (06ABR11).

",TRUE,NA,NA,2011-03-14T15:44:19Z,2017-01-30T18:34:29Z
166,170,93,"Falleció (21AGO17). En libertad provisional desde diciembre de 2016. Llamado a juicio por parte de la Corte Suprema de Justicia. (07MAY14). La Procuraduría archivó la investigación disciplinaria que se adelantaba en su contra por sus presuntos vínculos grupos paramilitares en el departamento de Antioquia. (05NOV13). El CTI de la Fiscalía capturó al exrepresentante, luego de que la Sala Penal de la Corte Suprema de Justicia ordenara la detención del exparlamentario investigado por sus presuntos vínculos con grupos paramilitares (11SEPT13). La Corte Suprema de Justicia abrió investigación preliminar en contra del parlamentario andino Óscar Arboleda por su presunta vinculación al escándalo de la parapolítica (15MAR11).",TRUE,NA,NA,2011-03-15T14:32:52Z,2017-08-23T14:05:23Z
169,1716,68,"El senador Moreno fue detenido (28ABR11) y venía siendo  investigado por el llamado carrusel de la contratación. Los primos Nule lo acusan de exigir coimas y dádivas a cambio de contratos para desarrollar obras en Bogotá.

http://www.elespectador.com/noticias/judicial/articulo-265855-capturan-ivan-moreno-rojas-carrusel
Visto: enero 23 de 2013.",TRUE,NA,NA,2011-04-28T17:36:36Z,2013-01-24T14:50:30Z
171,313,70,"La Corte Suprema de Justicia lo condenó a 10 años de prisión (05SEP12). Llamado a juicio (13OCT11). Fue detenido (02JUN11) por orden de la Corte Suprema de Justicia. La CSJ había llamado a indagatoria al excongresista José Gerardo Piamba, (05MAY11) presuntamente vinculado a la estafa de la que fueron víctimas varias familias que invirtieron en un proyecto de urbanización en Popayán, Cauca.

http://www.elespectador.com/noticias/judicial/articulo-372692-estafa-condenan-10-anos-excongresista-gerardo-piamba
Visto: enero 24/13

http://www.elespectador.com/noticias/judicial/articulo-274465-estafador-capturan-excongresista-jose-gerardo-piamba
Visto: enero 24/13",TRUE,NA,NA,2011-05-05T14:18:20Z,2013-01-24T20:45:22Z
176,452,3,"Condenado a 3 años de cárcel (29JUN11). Adicionalmente, la Sala Penal le impuso una sanción pecuniaria de casi 550 milllones de pesos, equivalentes a la suma de 1.27 salarios mínimos mensuales vigentes, y le negó la ejecución de la pena bajo libertad condicional. El excongresista chocoano Robert Mendoza había sido capturado por supuestos nexos con el Bloque Élmer Cárdenas de las Autodefensas (31MAY11). 

http://www.elespectador.com/noticias/judicial/articulo-280751-tres-anos-de-carcel-excongresista-robert-mendoza-parapolitica
Visto: enero 24/13",TRUE,NA,NA,2011-05-31T14:36:03Z,2013-01-24T20:41:26Z
177,1716,72,"La solicitud de suspensión presentada por la Comisión de Ética se basó en la medida de aseguramiento dictada por la Sala de Casación Penal de la Corte Suprema de Justicia contra el senador Néstor Iván Moreno Rojas (Polo Democrático) y con base en esa decisión la plenaria adoptó la suspensión (08JUN11).

http://senado.gov.co/sala-de-prensa/noticias/item/12133-tras-suspension-del-senador-ivan-moreno-se-posesiono-parmenio-cuellar
Visto: enero 24/13",TRUE,NA,NA,2011-06-09T15:07:27Z,2013-01-24T20:40:55Z
180,1567,75,"Suspendido por seis meses (24AGO12) Ya pagó su sanción. La Procuraduría General de la Nación le abrió pliego de cargos (22JUL11) por presuntas irregularidades en procesos previos a la contratación de obras públicas como alcalde de Santander de Quilichao, Cauca, en convenio de $3.800 millones.

http://www.elespectador.com/noticias/judicial/articulo-286277-contratacion-pliego-de-cargos-congresista-carlos-julio-bonilla
Visto: enero 24/13
http://lasillavacia.com/historia/el-fallo-del-procurador-que-encendio-la-division-politica-en-el-cauca-33524
Tomado: septiembre 25/13",TRUE,NA,NA,2011-07-22T15:32:46Z,2014-07-10T11:33:22Z
181,223,25,"Durán Gelvis, está sindicado de la presunta comisión del delito de concierto para delinquir tras sus presuntos vinculos con las autodefensas que en ese departamento comandaba el desmovilizado jefe paramilitar alias Jorge 40”.
Miguel Ángel Durán Gelvis fue vinculado por la Fiscalía General de la Nación al proceso de la parapolítica, supuestamente por haber obtenido beneficios de los grupos paramilitares para lograr votaciones altas en las elecciones de 2002. (22MAY08). La investigación precluyó y el ex congresista quedó el libertad (06ENE09).

http://www.caracol.com.co/nota.aspx?id=741949
Visto: enero 24/13

La Corte Suprema de Justicia lo condenó a 4 años de prisión al hallarlo culpable del delito de falsedad ideológica en documento público. (18AGO11). Durán Gelvis también fue sancionado con cinco años de inhabilidad para el ejercicio de derechos y funciones públicas. La Sala Penal de la Corte comprobó que Durán Gelvis expidió  una certificación laboral falsa a un abogado que necesitaba el documento para obtener la Visa a los Estados Unidos.

http://www.elpilon.com.co/inicio/por-falsedad-ideologica-condenan-al-ex-congresista-miguel-duran-gelvis/
Visto: enero 24/13",TRUE,NA,NA,2011-07-25T21:20:57Z,2013-01-24T20:30:14Z
182,1040,24,"La Corte Suprema de Justicia se abstuvo de abrir investigación en contra del senador del Polo Democrático Alternativo, Alexánder López. El proceso que cursaba en contra de López hacía referencia a presuntos nexos con las Farc, pero no se encontraron pruebas sobre esa presunta relación. (12AGOST2011).

http://www.elespectador.com/noticias/politica/articulo-291416-se-abstienen-de-abrir-investigacion-contra-alexander-lopez-farcp
Visto: enero 24/13",TRUE,NA,NA,2011-08-12T14:38:14Z,2019-02-20T21:51:33Z
183,873,2,"La Procuraduría pidió su absolución (19MAR13). Llamado a juicio (25ABR12). Fuad Rapag fue detenido por orden de la Corte Suprema de Justicia (30AGO11), que lo investiga por tener vínculos con el Bloque Calima de las autodefensas. 


http://www.elespectador.com/noticias/judicial/articulo-411093-procuraduria-pidio-absolver-al-excongresista-fuad-rapag-proceso
Tomado: marzo 19/13
http://www.elespectador.com/noticias/judicial/articulo-341254-juicio-el-senador-fuad-rapag-parapolitica
Visto: enero 24/13
http://www.elespectador.com/noticias/judicial/articulo-295699-parapolitica-capturado-congresista-fuad-rapag
Visto: enero 24/13",TRUE,NA,NA,2011-08-31T12:34:10Z,2013-03-19T18:46:35Z
185,793,42,"El Consejo de Estado consideró que el representante Canossa incurrió en quebranto del régimen de conflicto de intereses previsto en el numeral 1 del artículo 183 de la Constitución Política, causal de pérdida de investidura.

Consejo de Estado. Sala Plena de lo Contencioso Administrativo. Consejero Ponente Nicolás Pájaro Peñaranda. 14 de mayo de 2002. Radicación N° 11001 - 03 - 15 - 000 - 2001 - 0211 - 01 (PI 031)
Visto: enero 24/13",TRUE,NA,NA,2011-09-15T21:05:51Z,2019-05-30T19:25:42Z
