id|cuatrienio_id|comision_id|congresista_id|cargo_legislativo_id_comision|fecha_inicio|fecha_fin|activo|usercreated|usermodifed|created_at|updated_at
4879|6|27|1683|2|20-07-2012|19-07-2013|1|NA|NA|06-09-2012 16:13|06-09-2012 16:13
4880|6|27|2316|2|20-07-2012|19-07-2013|1|NA|NA|06-09-2012 16:13|06-09-2012 16:13
4881|6|27|1610|1|20-07-2012|19-07-2013|1|NA|NA|06-09-2012 16:13|06-09-2012 16:13
4882|6|27|2338|1|20-07-2012|19-07-2013|1|NA|NA|06-09-2012 16:13|06-09-2012 16:13
4883|6|27|2627|1|20-07-2012|19-07-2013|1|NA|NA|06-09-2012 16:13|06-09-2012 16:13
4884|6|14|1676|NA|09-08-2012|19-07-2014|1|NA|NA|03-10-2012 16:17|09-10-2012 20:34
4885|6|14|1397|NA|09-08-2012|19-07-2014|1|NA|NA|03-10-2012 16:17|09-10-2012 20:34
4886|6|14|1398|NA|09-08-2012|19-07-2014|1|NA|NA|03-10-2012 16:17|09-10-2012 20:34
4887|6|14|1396|NA|09-08-2012|19-07-2014|1|NA|NA|03-10-2012 16:17|09-10-2012 20:34
4888|6|8|1565|NA|24-07-2012|19-07-2014|1|NA|NA|17-08-2012 16:54|03-10-2012 16:52
4889|6|8|1609|NA|24-07-2012|19-07-2014|1|NA|NA|17-08-2012 16:54|03-10-2012 16:52
4890|6|8|2337|NA|24-07-2012|19-07-2014|1|NA|NA|17-08-2012 16:54|03-10-2012 16:52
4891|6|13|1681|NA|23-07-2012|19-07-2014|1|NA|NA|17-08-2012 16:53|03-10-2012 16:52
4892|6|13|2319|NA|23-07-2012|19-07-2014|1|NA|NA|17-08-2012 16:53|03-10-2012 16:52
4893|6|13|2613|NA|23-07-2012|19-07-2014|1|NA|NA|17-08-2012 16:53|03-10-2012 16:52
4894|6|12|2074|NA|25-09-2012|19-07-2014|1|NA|NA|22-10-2012 17:27|22-10-2012 17:27
4895|6|12|2190|NA|25-09-2012|19-07-2014|1|NA|NA|22-10-2012 17:27|22-10-2012 17:27
4896|6|6|2065|NA|01-04-2012|19-07-2014|1|NA|NA|11-04-2012 19:28|15-04-2013 12:16
4897|6|6|2365|NA|01-04-2012|19-07-2014|1|NA|NA|11-04-2012 19:28|15-04-2013 12:16
4898|6|6|2603|NA|01-04-2012|19-07-2014|1|NA|NA|11-04-2012 19:28|15-04-2013 12:16
4899|6|29|1104|2|20-07-2012|19-07-2013|1|NA|NA|06-09-2012 16:30|18-04-2013 13:07
4900|6|29|1618|2|20-07-2012|19-07-2013|1|NA|NA|06-09-2012 16:30|18-04-2013 13:07
4901|6|29|1471|2|20-07-2012|19-07-2013|1|NA|NA|06-09-2012 16:30|18-04-2013 13:07
4902|6|29|2339|2|20-07-2012|19-07-2013|1|NA|NA|06-09-2012 16:30|18-04-2013 13:07
4903|6|29|1724|1|20-07-2012|19-07-2013|1|NA|NA|06-09-2012 16:30|18-04-2013 13:08
4904|6|38|1602|NA|20-07-2010|13-04-2013|1|NA|NA|04-06-2012 20:40|26-04-2013 15:54
4905|6|38|1403|NA|20-07-2010|13-04-2013|1|NA|NA|04-06-2012 20:40|26-04-2013 15:54
4906|6|38|1404|NA|20-07-2010|13-04-2013|1|NA|NA|04-06-2012 20:40|26-04-2013 15:54
4907|6|38|1402|NA|20-07-2010|13-04-2013|1|NA|NA|04-06-2012 20:40|26-04-2013 15:54
4908|6|37|1480|NA|20-07-2011|06-08-2013|1|NA|NA|06-12-2011 19:51|10-09-2013 17:25
4909|6|37|1482|NA|20-07-2011|06-08-2013|1|NA|NA|06-12-2011 19:51|10-09-2013 17:25
4910|6|37|1481|NA|20-07-2011|06-08-2013|1|NA|NA|06-12-2011 19:51|10-09-2013 17:25
4911|6|37|1708|NA|20-07-2011|06-08-2013|1|NA|NA|06-12-2011 19:51|10-09-2013 17:25
4912|6|37|2276|NA|20-07-2011|06-08-2013|1|NA|NA|06-12-2011 19:51|10-09-2013 17:25
4913|6|28|2074|NA|25-09-2012|19-07-2014|1|NA|NA|22-10-2012 17:29|22-10-2012 17:29
4914|6|28|2190|NA|25-09-2012|19-07-2014|1|NA|NA|22-10-2012 17:29|22-10-2012 17:29
4915|6|14|2075|NA|24-10-2012|19-07-2014|1|NA|NA|25-10-2012 15:17|25-10-2012 15:17
4916|6|14|2440|NA|24-10-2012|19-07-2014|1|NA|NA|25-10-2012 15:17|25-10-2012 15:17
4917|6|11|991|NA|20-07-2012|19-07-2014|1|NA|NA|07-11-2012 15:59|07-11-2012 15:59
4918|6|11|1596|NA|20-07-2012|19-07-2014|1|NA|NA|07-11-2012 15:59|07-11-2012 15:59
4919|6|11|2327|NA|20-07-2012|19-07-2014|1|NA|NA|07-11-2012 15:59|07-11-2012 15:59
4920|6|11|2614|NA|20-07-2012|19-07-2014|1|NA|NA|07-11-2012 15:59|07-11-2012 15:59
4921|6|1|1384|NA|20-07-2012|19-07-2014|1|NA|NA|07-11-2012 15:59|07-11-2012 15:59
4922|6|1|1598|NA|20-07-2012|19-07-2014|1|NA|NA|07-11-2012 15:59|07-11-2012 15:59
4923|6|1|1385|NA|20-07-2012|19-07-2014|1|NA|NA|07-11-2012 15:59|07-11-2012 15:59
4924|6|1|2328|NA|20-07-2012|19-07-2014|1|NA|NA|07-11-2012 15:59|07-11-2012 15:59
4925|6|1|2623|NA|20-07-2012|19-07-2014|1|NA|NA|07-11-2012 15:59|07-11-2012 15:59
4926|6|10|2076|NA|01-11-2012|19-07-2014|1|NA|NA|07-11-2012 20:49|07-11-2012 20:49
4927|6|10|2228|NA|01-11-2012|19-07-2014|1|NA|NA|07-11-2012 20:49|07-11-2012 20:49
4928|4|13|851|NA|18-01-2005|03-03-2005|1|NA|NA|16-11-2012 16:32|16-11-2012 16:32
4929|4|3|850|NA|02-03-2005|01-07-2005|1|NA|NA|16-11-2012 16:42|16-11-2012 16:42
4930|4|8|848|NA|22-03-2006|19-07-2006|1|NA|NA|16-11-2012 16:46|16-11-2012 16:46
4931|4|11|864|NA|06-09-2005|05-10-2005|1|NA|NA|16-11-2012 16:48|16-11-2012 16:48
4932|4|8|639|NA|20-07-2002|19-07-2006|1|NA|NA|16-11-2012 16:58|16-11-2012 16:58
4933|4|8|1174|NA|20-07-2002|19-07-2006|1|NA|NA|16-11-2012 16:58|16-11-2012 16:58
4934|4|8|183|NA|20-07-2002|19-07-2006|1|NA|NA|16-11-2012 16:58|16-11-2012 16:58
4935|4|5|194|NA|17-12-2004|17-07-2005|1|NA|NA|16-11-2012 17:05|16-11-2012 17:05
4936|4|5|644|NA|17-12-2004|17-07-2005|1|NA|NA|16-11-2012 17:05|16-11-2012 17:05
4937|4|5|1243|NA|17-12-2004|17-07-2005|1|NA|NA|16-11-2012 17:05|16-11-2012 17:05
4938|4|5|2084|NA|17-12-2004|17-07-2005|1|NA|NA|16-11-2012 17:05|16-11-2012 17:05
4939|4|8|667|NA|01-09-2005|30-11-2005|1|NA|NA|16-11-2012 18:19|16-11-2012 18:19
4940|4|8|1530|NA|01-11-2005|19-01-2006|1|NA|NA|16-11-2012 18:38|16-11-2012 18:38
4941|4|5|730|NA|20-07-2004|02-11-2004|1|NA|NA|16-11-2012 18:43|16-11-2012 18:43
4942|4|13|772|NA|01-01-2005|30-06-2005|1|NA|NA|16-11-2012 18:50|16-11-2012 18:50
4943|4|13|1926|NA|01-01-2005|30-06-2005|1|NA|NA|16-11-2012 18:50|16-11-2012 18:50
4944|4|13|1027|NA|01-01-2005|30-06-2005|1|NA|NA|16-11-2012 18:50|16-11-2012 18:50
4945|4|13|2203|NA|01-01-2005|30-06-2005|1|NA|NA|16-11-2012 18:50|16-11-2012 18:50
4946|4|13|2475|NA|01-01-2005|30-06-2005|1|NA|NA|16-11-2012 18:50|16-11-2012 18:50
4947|4|13|772|NA|20-10-2005|12-12-2005|1|NA|NA|16-11-2012 18:50|16-11-2012 18:50
4948|4|13|1926|NA|20-10-2005|12-12-2005|1|NA|NA|16-11-2012 18:50|16-11-2012 18:50
4949|4|13|1027|NA|20-10-2005|12-12-2005|1|NA|NA|16-11-2012 18:50|16-11-2012 18:50
4950|4|13|2203|NA|20-10-2005|12-12-2005|1|NA|NA|16-11-2012 18:50|16-11-2012 18:50
4951|4|13|2475|NA|20-10-2005|12-12-2005|1|NA|NA|16-11-2012 18:50|16-11-2012 18:50
4952|4|11|885|NA|01-04-2006|30-06-2006|1|NA|NA|16-11-2012 19:04|16-11-2012 19:04
4953|4|14|24|NA|20-07-2002|19-07-2006|1|NA|NA|16-11-2012 19:07|16-11-2012 19:07
4954|4|14|1906|NA|20-07-2002|19-07-2006|1|NA|NA|16-11-2012 19:07|16-11-2012 19:07
4955|4|8|52|NA|26-08-2002|09-12-2002|1|NA|NA|16-11-2012 19:10|16-11-2012 19:10
4956|4|8|554|NA|26-08-2002|09-12-2002|1|NA|NA|16-11-2012 19:10|16-11-2012 19:10
4957|4|8|52|NA|01-08-2004|01-01-2005|1|NA|NA|16-11-2012 19:11|16-11-2012 19:11
4958|4|8|554|NA|01-08-2004|01-01-2005|1|NA|NA|16-11-2012 19:11|16-11-2012 19:11
4959|4|5|1078|NA|15-10-2002|16-01-2003|1|NA|NA|16-11-2012 19:13|16-11-2012 19:13
4960|4|5|605|NA|15-10-2002|16-01-2003|1|NA|NA|16-11-2012 19:13|16-11-2012 19:13
4961|4|5|1078|NA|01-08-2003|01-11-2003|1|NA|NA|16-11-2012 19:14|16-11-2012 19:14
4962|4|5|605|NA|01-08-2003|01-11-2003|1|NA|NA|16-11-2012 19:14|16-11-2012 19:14
4963|4|2|614|NA|01-08-2003|31-10-2003|1|NA|NA|16-11-2012 21:16|16-11-2012 21:16
4964|4|10|1313|NA|01-04-2003|30-06-2003|1|NA|NA|26-01-2010 17:32|16-11-2012 21:24
4965|4|10|1312|NA|01-04-2003|30-06-2003|1|NA|NA|26-01-2010 17:32|16-11-2012 21:24
4966|4|10|1313|NA|01-01-2004|30-06-2004|1|NA|NA|16-11-2012 21:25|16-11-2012 21:25
4967|4|10|1312|NA|01-01-2004|30-06-2004|1|NA|NA|16-11-2012 21:25|16-11-2012 21:25
4968|4|10|1313|NA|01-08-2004|31-10-2004|1|NA|NA|16-11-2012 21:25|16-11-2012 21:25
4969|4|10|1312|NA|01-08-2004|31-10-2004|1|NA|NA|16-11-2012 21:25|16-11-2012 21:25
4970|4|10|1313|NA|01-01-2005|30-06-2005|1|NA|NA|16-11-2012 21:26|16-11-2012 21:26
4971|4|10|1312|NA|01-01-2005|30-06-2005|1|NA|NA|16-11-2012 21:26|16-11-2012 21:26
4972|4|7|657|NA|09-12-2003|15-03-2003|1|NA|NA|16-11-2012 21:49|16-11-2012 21:49
4973|4|7|914|NA|01-11-2004|30-04-2005|1|NA|NA|17-01-2010 17:30|16-11-2012 21:54
4974|4|7|914|NA|02-05-2005|08-07-2005|1|NA|NA|16-11-2012 21:54|16-11-2012 21:54
4975|4|4|916|NA|10-04-2005|10-07-2005|1|NA|NA|17-11-2012 01:12|17-11-2012 01:12
4976|4|6|913|NA|02-02-2005|20-05-2005|1|NA|NA|17-11-2012 01:30|17-11-2012 01:30
4977|4|6|542|NA|20-07-2002|19-07-2006|1|NA|NA|17-11-2012 01:59|17-11-2012 01:59
4978|4|7|1532|NA|05-12-2002|05-03-2003|1|NA|NA|17-11-2012 02:08|17-11-2012 02:08
4979|4|9|616|NA|20-07-2002|19-07-2006|1|NA|NA|17-11-2012 02:12|17-11-2012 02:12
4980|4|9|1009|NA|20-07-2002|19-07-2006|1|NA|NA|17-11-2012 02:12|17-11-2012 02:12
4981|4|9|1686|NA|20-07-2002|19-07-2006|1|NA|NA|17-11-2012 02:12|17-11-2012 02:12
4982|4|9|152|NA|20-07-2002|19-07-2006|1|NA|NA|17-11-2012 02:12|17-11-2012 02:12
4983|4|9|2309|NA|20-07-2002|19-07-2006|1|NA|NA|17-11-2012 02:12|17-11-2012 02:12
4984|4|9|2608|NA|20-07-2002|19-07-2006|1|NA|NA|17-11-2012 02:12|17-11-2012 02:12
4985|4|7|1415|NA|20-07-2002|19-07-2006|1|NA|NA|17-11-2012 02:20|17-11-2012 02:20
4986|4|7|1619|NA|20-07-2002|19-07-2006|1|NA|NA|17-11-2012 02:20|17-11-2012 02:20
4987|4|7|1414|NA|20-07-2002|19-07-2006|1|NA|NA|17-11-2012 02:20|17-11-2012 02:20
4988|4|7|2284|NA|20-07-2002|19-07-2006|1|NA|NA|17-11-2012 02:20|17-11-2012 02:20
4989|4|7|2582|NA|20-07-2002|19-07-2006|1|NA|NA|17-11-2012 02:20|17-11-2012 02:20
4990|4|12|283|NA|20-07-2002|19-07-2006|1|NA|NA|17-11-2012 02:23|17-11-2012 02:23
4991|4|12|702|NA|20-07-2002|19-07-2006|1|NA|NA|17-11-2012 02:23|17-11-2012 02:23
4992|4|4|1495|NA|20-07-2002|19-07-2006|1|NA|NA|17-11-2012 02:24|17-11-2012 02:24
4993|4|4|1494|NA|20-07-2002|19-07-2006|1|NA|NA|17-11-2012 02:24|17-11-2012 02:24
4994|4|4|1658|NA|20-07-2002|19-07-2006|1|NA|NA|17-11-2012 02:24|17-11-2012 02:24
4995|4|4|2384|NA|20-07-2002|19-07-2006|1|NA|NA|17-11-2012 02:24|17-11-2012 02:24
4996|4|2|757|NA|20-07-2002|19-07-2006|1|NA|NA|17-11-2012 02:26|17-11-2012 02:26
4997|4|2|1038|NA|20-07-2002|19-07-2006|1|NA|NA|17-11-2012 02:26|17-11-2012 02:26
4998|4|2|1648|NA|20-07-2002|19-07-2006|1|NA|NA|17-11-2012 02:26|17-11-2012 02:26
4999|4|9|830|NA|20-07-2002|19-07-2006|1|NA|NA|17-11-2012 02:27|17-11-2012 02:27
5000|4|9|1150|NA|20-07-2002|19-07-2006|1|NA|NA|17-11-2012 02:27|17-11-2012 02:27
5001|4|10|81|NA|20-07-2002|19-07-2006|1|NA|NA|17-11-2012 02:28|17-11-2012 02:28
5002|4|10|569|NA|20-07-2002|19-07-2006|1|NA|NA|17-11-2012 02:28|17-11-2012 02:28
5003|4|10|1075|NA|20-07-2002|19-07-2006|1|NA|NA|17-11-2012 02:28|17-11-2012 02:28
5004|4|5|140|NA|20-07-2002|19-07-2006|1|NA|NA|19-11-2012 16:05|19-11-2012 16:05
5005|4|5|607|NA|20-07-2002|19-07-2006|1|NA|NA|19-11-2012 16:05|19-11-2012 16:05
5006|4|5|1176|NA|20-07-2002|19-07-2006|1|NA|NA|19-11-2012 16:05|19-11-2012 16:05
5007|4|2|29|NA|20-07-2002|19-07-2006|1|NA|NA|19-11-2012 16:30|19-11-2012 16:30
5008|4|2|1850|NA|20-07-2002|19-07-2006|1|NA|NA|19-11-2012 16:30|19-11-2012 16:30
5009|4|11|593|NA|13-11-2002|17-03-2003|1|NA|NA|21-11-2012 16:27|21-11-2012 16:27
5010|4|11|593|NA|22-04-2003|01-08-2003|1|NA|NA|21-11-2012 16:27|21-11-2012 16:27
5011|4|14|1258|NA|24-07-2003|25-10-2003|1|NA|NA|21-11-2012 16:48|21-11-2012 16:48
5012|4|14|1943|NA|24-07-2003|25-10-2003|1|NA|NA|21-11-2012 16:48|21-11-2012 16:48
5013|4|14|1888|NA|24-07-2003|25-10-2003|1|NA|NA|21-11-2012 16:48|21-11-2012 16:48
5014|4|14|1258|NA|01-01-2004|01-05-2004|1|NA|NA|21-11-2012 16:49|21-11-2012 16:49
5015|4|14|1943|NA|01-01-2004|01-05-2004|1|NA|NA|21-11-2012 16:49|21-11-2012 16:49
5016|4|14|1888|NA|01-01-2004|01-05-2004|1|NA|NA|21-11-2012 16:49|21-11-2012 16:49
5017|4|14|1258|NA|19-10-2004|19-04-2005|1|NA|NA|21-11-2012 16:50|21-11-2012 16:50
5018|4|14|1943|NA|19-10-2004|19-04-2005|1|NA|NA|21-11-2012 16:50|21-11-2012 16:50
5019|4|14|1888|NA|19-10-2004|19-04-2005|1|NA|NA|21-11-2012 16:50|21-11-2012 16:50
5020|4|14|1258|NA|01-11-2005|31-01-2006|1|NA|NA|21-11-2012 16:54|21-11-2012 16:54
5021|4|14|1943|NA|01-11-2005|31-01-2006|1|NA|NA|21-11-2012 16:54|21-11-2012 16:54
5022|4|14|1888|NA|01-11-2005|31-01-2006|1|NA|NA|21-11-2012 16:54|21-11-2012 16:54
5023|4|12|1944|NA|01-01-2004|01-07-2004|1|NA|NA|21-11-2012 16:57|21-11-2012 16:57
5024|4|12|910|NA|01-01-2004|01-07-2004|1|NA|NA|21-11-2012 16:57|21-11-2012 16:57
5025|4|12|1515|NA|10-05-2004|10-08-2004|1|NA|NA|21-11-2012 16:59|21-11-2012 16:59
5026|4|12|1517|NA|10-05-2004|10-08-2004|1|NA|NA|21-11-2012 16:59|21-11-2012 16:59
5027|4|13|1694|NA|01-07-2004|01-07-2005|1|NA|NA|21-11-2012 17:03|21-11-2012 17:03
5028|4|13|842|NA|01-07-2004|01-07-2005|1|NA|NA|21-11-2012 17:03|21-11-2012 17:03
5029|4|13|1273|NA|01-07-2004|01-07-2005|1|NA|NA|21-11-2012 17:03|21-11-2012 17:03
5030|4|13|2312|NA|01-07-2004|01-07-2005|1|NA|NA|21-11-2012 17:03|21-11-2012 17:03
5031|4|13|2611|NA|01-07-2004|01-07-2005|1|NA|NA|21-11-2012 17:03|21-11-2012 17:03
5032|4|11|865|NA|21-03-2006|06-07-2006|1|NA|NA|21-11-2012 17:07|21-11-2012 17:07
5033|4|11|1953|NA|21-03-2006|06-07-2006|1|NA|NA|21-11-2012 17:07|21-11-2012 17:07
5034|4|14|865|NA|18-07-2005|18-10-2005|1|NA|NA|21-11-2012 17:06|21-11-2012 17:09
5035|4|14|1953|NA|18-07-2005|18-10-2005|1|NA|NA|21-11-2012 17:06|21-11-2012 17:09
5036|4|3|662|NA|01-11-2002|01-02-2003|1|NA|NA|21-11-2012 17:31|21-11-2012 17:31
5037|4|4|920|NA|01-01-2005|31-03-2005|1|NA|NA|21-11-2012 17:55|21-11-2012 17:55
5038|4|11|863|NA|20-07-2005|30-11-2005|1|NA|NA|21-11-2012 18:05|21-11-2012 18:05
5039|4|3|823|NA|26-11-2002|26-02-2003|1|NA|NA|21-11-2012 18:10|21-11-2012 18:10
5040|4|3|823|NA|01-02-2004|30-04-2004|1|NA|NA|21-11-2012 18:10|21-11-2012 18:10
5041|4|10|806|NA|04-12-2004|11-02-2005|1|NA|NA|17-11-2012 01:45|26-11-2012 16:29
5042|6|12|2078|NA|01-11-2012|19-07-2014|1|NA|NA|04-12-2012 17:04|04-12-2012 17:04
5043|6|12|1739|1|20-07-2012|30-09-2012|1|NA|NA|24-10-2012 19:17|04-12-2012 19:56
5044|6|12|1129|1|01-11-2012|19-07-2013|1|NA|NA|04-12-2012 19:56|04-12-2012 19:59
5045|6|12|683|1|01-11-2012|19-07-2013|1|NA|NA|04-12-2012 19:56|04-12-2012 19:59
5046|6|12|1778|1|01-11-2012|19-07-2013|1|NA|NA|04-12-2012 19:56|04-12-2012 19:59
5047|6|12|2451|1|01-11-2012|19-07-2013|1|NA|NA|04-12-2012 19:56|04-12-2012 19:59
5048|6|13|1664|NA|09-08-2012|19-07-2014|1|NA|NA|09-10-2012 20:35|24-01-2013 18:26
5049|6|13|1447|NA|09-08-2012|19-07-2014|1|NA|NA|09-10-2012 20:35|24-01-2013 18:26
5050|6|13|1448|NA|09-08-2012|19-07-2014|1|NA|NA|09-10-2012 20:35|24-01-2013 18:26
5051|6|13|2270|NA|09-08-2012|19-07-2014|1|NA|NA|09-10-2012 20:35|24-01-2013 18:26
5052|6|13|1328|NA|09-08-2012|19-07-2014|1|NA|NA|09-10-2012 20:35|24-01-2013 18:26
5053|6|2|2079|NA|21-02-2013|19-07-2014|1|NA|NA|21-02-2013 20:56|21-02-2013 20:56
5054|6|2|1135|NA|21-02-2013|19-07-2014|1|NA|NA|21-02-2013 20:56|21-02-2013 20:56
5055|6|2|61|NA|14-12-2012|21-02-2013|1|NA|NA|22-02-2013 14:42|22-02-2013 14:42
5056|6|2|560|NA|14-12-2012|21-02-2013|1|NA|NA|22-02-2013 14:42|22-02-2013 14:42
5057|6|2|1134|NA|14-12-2012|21-02-2013|1|NA|NA|22-02-2013 14:42|22-02-2013 14:42
5058|6|2|1780|NA|14-12-2012|21-02-2013|1|NA|NA|22-02-2013 14:42|22-02-2013 14:42
5059|6|10|1770|NA|14-12-2012|19-07-2014|1|NA|NA|22-02-2013 14:43|22-02-2013 14:43
5060|6|10|2162|NA|14-12-2012|19-07-2014|1|NA|NA|22-02-2013 14:43|22-02-2013 14:43
5061|6|12|1761|NA|01-04-2012|19-07-2014|1|NA|NA|05-03-2013 21:45|15-04-2013 12:16
5062|6|12|2153|NA|01-04-2012|19-07-2014|1|NA|NA|05-03-2013 21:45|15-04-2013 12:16
5063|6|12|2431|NA|01-04-2012|19-07-2014|1|NA|NA|05-03-2013 21:45|15-04-2013 12:16
5064|6|3|1967|NA|21-12-2012|19-07-2014|1|NA|NA|20-05-2013 16:02|20-05-2013 16:02
5065|6|3|1205|NA|21-12-2012|19-07-2014|1|NA|NA|20-05-2013 16:02|20-05-2013 16:02
5066|6|1|1724|NA|21-12-2012|19-07-2014|1|NA|NA|20-05-2013 16:03|20-05-2013 16:03
5067|6|14|1219|NA|19-07-2013|19-07-2014|1|NA|NA|19-07-2013 18:55|19-07-2013 18:55
5068|6|14|2080|NA|19-07-2013|19-07-2014|1|NA|NA|19-07-2013 18:55|19-07-2013 18:55
5069|6|13|1193|2|20-07-2013|19-07-2014|1|NA|NA|23-07-2013 22:10|23-07-2013 22:10
5070|6|13|1709|2|20-07-2013|19-07-2014|1|NA|NA|23-07-2013 22:10|23-07-2013 22:10
5071|6|13|210|2|20-07-2013|19-07-2014|1|NA|NA|23-07-2013 22:10|23-07-2013 22:10
5072|6|13|2280|2|20-07-2013|19-07-2014|1|NA|NA|23-07-2013 22:10|23-07-2013 22:10
5073|6|13|1664|1|20-07-2013|19-07-2014|1|NA|NA|23-07-2013 22:11|23-07-2013 22:11
5074|6|13|1447|1|20-07-2013|19-07-2014|1|NA|NA|23-07-2013 22:11|23-07-2013 22:11
5075|6|13|1448|1|20-07-2013|19-07-2014|1|NA|NA|23-07-2013 22:11|23-07-2013 22:11
5076|6|13|2270|1|20-07-2013|19-07-2014|1|NA|NA|23-07-2013 22:11|23-07-2013 22:11
5077|6|13|1328|1|20-07-2013|19-07-2014|1|NA|NA|23-07-2013 22:11|23-07-2013 22:11
5078|6|3|1595|2|20-07-2013|19-07-2014|1|NA|NA|23-07-2013 22:11|23-07-2013 22:11
5079|6|3|1456|2|20-07-2013|19-07-2014|1|NA|NA|23-07-2013 22:11|23-07-2013 22:11
5080|6|3|1981|2|20-07-2013|19-07-2014|1|NA|NA|23-07-2013 22:11|23-07-2013 22:11
5081|6|3|1718|1|20-07-2013|19-07-2014|1|NA|NA|23-07-2013 22:11|23-07-2013 22:11
5082|6|3|1209|1|20-07-2013|19-07-2014|1|NA|NA|23-07-2013 22:11|23-07-2013 22:11
5083|6|3|1333|1|20-07-2013|19-07-2014|1|NA|NA|23-07-2013 22:11|23-07-2013 22:11
5084|6|3|2349|1|20-07-2013|19-07-2014|1|NA|NA|23-07-2013 22:11|23-07-2013 22:11
5085|6|3|2639|1|20-07-2013|19-07-2014|1|NA|NA|23-07-2013 22:11|23-07-2013 22:11
5086|6|14|434|2|20-07-2013|19-07-2014|1|NA|NA|23-07-2013 22:12|23-07-2013 22:12
5087|6|14|788|2|20-07-2013|19-07-2014|1|NA|NA|23-07-2013 22:12|23-07-2013 22:12
5088|6|14|994|2|20-07-2013|19-07-2014|1|NA|NA|23-07-2013 22:12|23-07-2013 22:12
5089|6|14|1692|2|20-07-2013|19-07-2014|1|NA|NA|23-07-2013 22:12|23-07-2013 22:12
5090|6|14|2358|2|20-07-2013|19-07-2014|1|NA|NA|23-07-2013 22:12|23-07-2013 22:12
5091|6|14|1720|1|20-07-2013|19-07-2014|1|NA|NA|23-07-2013 22:12|23-07-2013 22:12
5092|6|14|1211|1|20-07-2013|19-07-2014|1|NA|NA|23-07-2013 22:12|23-07-2013 22:12
5093|6|10|1829|2|20-07-2013|19-07-2014|1|NA|NA|23-07-2013 22:20|23-07-2013 22:20
5094|6|9|1796|2|20-07-2013|19-07-2014|1|NA|NA|23-07-2013 22:22|23-07-2013 22:22
5095|6|9|1647|1|20-07-2013|19-07-2014|1|NA|NA|23-07-2013 22:24|23-07-2013 22:24
5096|6|2|1735|2|20-07-2013|19-07-2014|1|NA|NA|23-07-2013 22:26|23-07-2013 22:26
5097|6|2|1823|1|20-07-2013|19-07-2014|1|NA|NA|23-07-2013 22:27|23-07-2013 22:27
5098|6|2|2225|1|20-07-2013|19-07-2014|1|NA|NA|23-07-2013 22:27|23-07-2013 22:27
5099|6|7|1779|2|20-07-2013|19-07-2014|1|NA|NA|24-07-2013 18:42|24-07-2013 18:42
5100|6|7|1133|2|20-07-2013|19-07-2014|1|NA|NA|24-07-2013 18:42|24-07-2013 18:42
5101|6|7|2171|2|20-07-2013|19-07-2014|1|NA|NA|24-07-2013 18:42|24-07-2013 18:42
5102|6|7|1791|1|20-07-2013|19-07-2014|1|NA|NA|24-07-2013 18:43|24-07-2013 18:43
5103|6|7|2185|1|20-07-2013|19-07-2014|1|NA|NA|24-07-2013 18:43|24-07-2013 18:43
5104|6|7|2461|1|20-07-2013|19-07-2014|1|NA|NA|24-07-2013 18:43|24-07-2013 18:43
5105|6|4|738|2|20-07-2013|19-07-2014|1|NA|NA|24-07-2013 19:26|24-07-2013 19:26
5106|6|4|1616|2|20-07-2013|19-07-2014|1|NA|NA|24-07-2013 19:26|24-07-2013 19:26
5107|6|4|1285|2|20-07-2013|19-07-2014|1|NA|NA|24-07-2013 19:26|24-07-2013 19:26
5108|6|4|2123|2|20-07-2013|19-07-2014|1|NA|NA|24-07-2013 19:26|24-07-2013 19:26
5109|6|4|1924|1|20-07-2013|19-07-2014|1|NA|NA|24-07-2013 21:12|24-07-2013 21:12
5110|6|5|1610|2|20-07-2013|19-07-2014|1|NA|NA|24-07-2013 21:44|24-07-2013 21:44
5111|6|5|2338|2|20-07-2013|19-07-2014|1|NA|NA|24-07-2013 21:44|24-07-2013 21:44
5112|6|5|2627|2|20-07-2013|19-07-2014|1|NA|NA|24-07-2013 21:44|24-07-2013 21:44
5113|6|5|1948|1|20-07-2013|19-07-2014|1|NA|NA|24-07-2013 21:45|24-07-2013 21:45
5114|6|5|1358|1|20-07-2013|19-07-2014|1|NA|NA|24-07-2013 21:45|24-07-2013 21:45
5115|6|5|2313|1|20-07-2013|19-07-2014|1|NA|NA|24-07-2013 21:45|24-07-2013 21:45
5116|6|5|2600|1|20-07-2013|19-07-2014|1|NA|NA|24-07-2013 21:45|24-07-2013 21:45
5117|6|11|1917|1|20-07-2013|19-07-2014|1|NA|NA|25-07-2013 18:12|25-07-2013 18:12
5118|6|11|2188|1|20-07-2013|19-07-2014|1|NA|NA|25-07-2013 18:12|25-07-2013 18:12
5119|6|8|562|2|20-07-2013|19-07-2014|1|NA|NA|25-07-2013 18:16|25-07-2013 18:16
5120|6|8|1615|2|20-07-2013|19-07-2014|1|NA|NA|25-07-2013 18:16|25-07-2013 18:16
5121|6|8|1124|2|20-07-2013|19-07-2014|1|NA|NA|25-07-2013 18:16|25-07-2013 18:16
5122|6|8|2329|2|20-07-2013|19-07-2014|1|NA|NA|25-07-2013 18:16|25-07-2013 18:16
5123|6|8|176|1|20-07-2013|19-07-2014|1|NA|NA|25-07-2013 18:17|25-07-2013 18:17
5124|6|8|1682|1|20-07-2013|19-07-2014|1|NA|NA|25-07-2013 18:17|25-07-2013 18:17
