id,control_politico_id,congresista_id,activo,usercreated,usermodifed,created_at,updated_at
82733,2162,581,1,NA,NA,NA,NA
82734,2162,2071,1,NA,NA,NA,NA
82735,2162,1757,1,NA,NA,NA,NA
82736,2162,1586,1,NA,NA,NA,NA
82737,2162,202,1,NA,NA,NA,NA
82738,2162,1822,1,NA,NA,NA,NA
82739,2162,1951,1,NA,NA,NA,NA
82740,2162,1867,1,NA,NA,NA,NA
82741,2162,1840,1,NA,NA,NA,NA
82742,2162,932,1,NA,NA,NA,NA
82743,2162,1784,1,NA,NA,NA,NA
82744,2069,1837,1,NA,NA,NA,NA
82745,2069,581,1,NA,NA,NA,NA
82746,2069,2071,1,NA,NA,NA,NA
82747,2069,1757,1,NA,NA,NA,NA
82748,2069,1586,1,NA,NA,NA,NA
82749,2069,202,1,NA,NA,NA,NA
82750,2069,1822,1,NA,NA,NA,NA
82751,2069,1951,1,NA,NA,NA,NA
82752,2069,1867,1,NA,NA,NA,NA
82753,2069,1840,1,NA,NA,NA,NA
82754,2069,932,1,NA,NA,NA,NA
82755,2069,1784,1,NA,NA,NA,NA
82756,2251,1736,1,NA,NA,NA,NA
82757,2251,772,1,NA,NA,NA,NA
82758,2251,1569,1,NA,NA,NA,NA
82759,2251,1816,1,NA,NA,NA,NA
82760,2210,772,1,NA,NA,NA,NA
82761,2210,1738,1,NA,NA,NA,NA
82762,2200,1798,1,NA,NA,NA,NA
82763,2200,1796,1,NA,NA,NA,NA
82764,2200,1797,1,NA,NA,NA,NA
82765,2200,1835,1,NA,NA,NA,NA
82766,2200,1084,1,NA,NA,NA,NA
82767,2200,1759,1,NA,NA,NA,NA
82768,2788,1734,1,NA,NA,NA,NA
82769,2788,1635,1,NA,NA,NA,NA
82770,2788,1841,1,NA,NA,NA,NA
82771,2834,1635,1,NA,NA,NA,NA
82772,2835,1635,1,NA,NA,NA,NA
82773,2252,1720,1,NA,NA,NA,NA
82774,2476,1623,1,NA,NA,NA,NA
82775,2253,876,1,NA,NA,NA,NA
82776,2254,1734,1,NA,NA,NA,NA
82777,2254,1841,1,NA,NA,NA,NA
82778,2254,1773,1,NA,NA,NA,NA
82779,2255,1841,1,NA,NA,NA,NA
82780,2256,714,1,NA,NA,NA,NA
82781,2837,1823,1,NA,NA,NA,NA
82782,2838,1823,1,NA,NA,NA,NA
82783,2839,1823,1,NA,NA,NA,NA
82784,2840,1823,1,NA,NA,NA,NA
82785,1301,1734,1,NA,NA,NA,NA
82786,1301,1629,1,NA,NA,NA,NA
82787,1301,1741,1,NA,NA,NA,NA
82788,1301,1841,1,NA,NA,NA,NA
82789,2841,1637,1,NA,NA,NA,NA
82790,2842,1637,1,NA,NA,NA,NA
82791,2416,1837,1,NA,NA,NA,NA
82792,2416,1586,1,NA,NA,NA,NA
82793,2416,202,1,NA,NA,NA,NA
82794,2416,1822,1,NA,NA,NA,NA
82795,2416,1840,1,NA,NA,NA,NA
82796,2416,932,1,NA,NA,NA,NA
82797,2843,1837,1,NA,NA,NA,NA
82798,2843,1586,1,NA,NA,NA,NA
82799,2843,202,1,NA,NA,NA,NA
82800,2843,1822,1,NA,NA,NA,NA
82801,2843,1840,1,NA,NA,NA,NA
82802,2843,932,1,NA,NA,NA,NA
82803,2321,1770,1,NA,NA,NA,NA
82804,2321,1837,1,NA,NA,NA,NA
82805,2321,1784,1,NA,NA,NA,NA
82806,2321,202,1,NA,NA,NA,NA
82807,2321,1580,1,NA,NA,NA,NA
82808,2321,1822,1,NA,NA,NA,NA
82809,2321,1951,1,NA,NA,NA,NA
82810,2321,1840,1,NA,NA,NA,NA
82811,2321,932,1,NA,NA,NA,NA
82812,2321,15,1,NA,NA,NA,NA
82813,2847,1811,1,NA,NA,NA,NA
82814,2847,1738,1,NA,NA,NA,NA
82815,2847,772,1,NA,NA,NA,NA
82816,2257,434,1,NA,NA,NA,NA
82817,2257,1639,1,NA,NA,NA,NA
82818,2257,1720,1,NA,NA,NA,NA
82819,2257,1918,1,NA,NA,NA,NA
82820,2257,1699,1,NA,NA,NA,NA
82821,2844,434,1,NA,NA,NA,NA
82822,2844,1639,1,NA,NA,NA,NA
82823,2844,1720,1,NA,NA,NA,NA
82824,2844,1918,1,NA,NA,NA,NA
82825,2844,1699,1,NA,NA,NA,NA
82826,2452,1699,1,NA,NA,NA,NA
82827,2453,1699,1,NA,NA,NA,NA
82828,2454,1699,1,NA,NA,NA,NA
82829,2365,1699,1,NA,NA,NA,NA
82830,2417,1699,1,NA,NA,NA,NA
82831,2135,1699,1,NA,NA,NA,NA
82832,353,1704,1,NA,NA,NA,NA
82833,353,1495,1,NA,NA,NA,NA
82834,353,1585,1,NA,NA,NA,NA
82835,59,1704,1,NA,NA,NA,NA
82836,59,1495,1,NA,NA,NA,NA
82837,59,1585,1,NA,NA,NA,NA
82838,2848,1410,1,NA,NA,NA,NA
82839,2848,1782,1,NA,NA,NA,NA
82840,2848,1569,1,NA,NA,NA,NA
82841,2848,1841,1,NA,NA,NA,NA
82842,2848,1842,1,NA,NA,NA,NA
82843,2848,772,1,NA,NA,NA,NA
82844,2848,1811,1,NA,NA,NA,NA
82845,2848,1813,1,NA,NA,NA,NA
82846,2848,1740,1,NA,NA,NA,NA
82847,2848,1816,1,NA,NA,NA,NA
82848,2848,1734,1,NA,NA,NA,NA
82849,2848,1826,1,NA,NA,NA,NA
82850,1345,1410,1,NA,NA,NA,NA
82851,1345,1782,1,NA,NA,NA,NA
82852,1345,1569,1,NA,NA,NA,NA
82853,1345,1841,1,NA,NA,NA,NA
82854,1345,1842,1,NA,NA,NA,NA
82855,1345,772,1,NA,NA,NA,NA
82856,1345,1811,1,NA,NA,NA,NA
82857,1345,1813,1,NA,NA,NA,NA
82858,1345,1740,1,NA,NA,NA,NA
82859,1345,1816,1,NA,NA,NA,NA
82860,1345,1734,1,NA,NA,NA,NA
82861,1345,1826,1,NA,NA,NA,NA
82862,1733,1410,1,NA,NA,NA,NA
82863,1733,1782,1,NA,NA,NA,NA
82864,1733,1841,1,NA,NA,NA,NA
82865,1733,1842,1,NA,NA,NA,NA
82866,1733,1786,1,NA,NA,NA,NA
82867,1733,772,1,NA,NA,NA,NA
82868,1733,1811,1,NA,NA,NA,NA
82869,1733,2065,1,NA,NA,NA,NA
82870,1733,1816,1,NA,NA,NA,NA
82871,1733,1826,1,NA,NA,NA,NA
82872,1733,1573,1,NA,NA,NA,NA
82873,2534,1573,1,NA,NA,NA,NA
82874,156,1631,1,NA,NA,NA,NA
82875,156,1814,1,NA,NA,NA,NA
82881,2201,1395,1,NA,NA,NA,NA
82882,2201,962,1,NA,NA,NA,NA
82883,2201,291,1,NA,NA,NA,NA
82884,2366,447,1,NA,NA,NA,NA
82885,2366,791,1,NA,NA,NA,NA
82886,1875,447,1,NA,NA,NA,NA
82887,1875,791,1,NA,NA,NA,NA
82888,221,447,1,NA,NA,NA,NA
82889,221,791,1,NA,NA,NA,NA
82890,2851,447,1,NA,NA,NA,NA
82891,2851,791,1,NA,NA,NA,NA
82892,1757,1104,1,NA,NA,NA,NA
82893,1757,1942,1,NA,NA,NA,NA
82894,1757,1920,1,NA,NA,NA,NA
82895,1757,1469,1,NA,NA,NA,NA
82896,1757,1610,1,NA,NA,NA,NA
82897,1757,1948,1,NA,NA,NA,NA
82898,1757,1723,1,NA,NA,NA,NA
82899,1757,1666,1,NA,NA,NA,NA
82901,2522,1823,1,NA,NA,NA,NA
82902,2521,1823,1,NA,NA,NA,NA
82903,2491,1823,1,NA,NA,NA,NA
82904,2853,2075,1,NA,NA,NA,NA
82906,2455,1823,1,NA,NA,NA,NA
82907,2419,1823,1,NA,NA,NA,NA
82908,2618,1631,1,NA,NA,NA,NA
82909,2618,1629,1,NA,NA,NA,NA
82910,2618,1928,1,NA,NA,NA,NA
82911,2618,1841,1,NA,NA,NA,NA
82912,2523,1841,1,NA,NA,NA,NA
82913,2523,1842,1,NA,NA,NA,NA
82914,2553,1720,1,NA,NA,NA,NA
82915,2858,1738,1,NA,NA,NA,NA
82916,2554,1410,1,NA,NA,NA,NA
82917,2554,1569,1,NA,NA,NA,NA
82918,2554,1841,1,NA,NA,NA,NA
82919,2554,772,1,NA,NA,NA,NA
82920,2554,1811,1,NA,NA,NA,NA
82921,2554,1635,1,NA,NA,NA,NA
82922,2554,1816,1,NA,NA,NA,NA
82923,2554,1826,1,NA,NA,NA,NA
82924,2554,1738,1,NA,NA,NA,NA
82925,2619,1718,1,NA,NA,NA,NA
82926,1830,1722,1,NA,NA,NA,NA
82927,2859,1722,1,NA,NA,NA,NA
82928,2009,420,1,NA,NA,NA,NA
82929,2009,1669,1,NA,NA,NA,NA
82930,2009,429,1,NA,NA,NA,NA
82931,2009,1676,1,NA,NA,NA,NA
82932,1488,1629,1,NA,NA,NA,NA
82933,1488,1720,1,NA,NA,NA,NA
82934,2789,1585,1,NA,NA,NA,NA
82935,2860,1707,1,NA,NA,NA,NA
82936,2041,1929,1,NA,NA,NA,NA
82937,2863,235,1,NA,NA,NA,NA
82938,2863,1664,1,NA,NA,NA,NA
82939,2867,1193,1,NA,NA,NA,NA
82940,2845,1804,1,NA,NA,NA,NA
82941,2846,1804,1,NA,NA,NA,NA
82942,2367,1933,1,NA,NA,NA,NA
82943,2367,1921,1,NA,NA,NA,NA
82944,2367,1505,1,NA,NA,NA,NA
82945,2367,1761,1,NA,NA,NA,NA
82946,2367,1773,1,NA,NA,NA,NA
82947,2367,1129,1,NA,NA,NA,NA
82948,2367,1845,1,NA,NA,NA,NA
82949,2367,1577,1,NA,NA,NA,NA
82950,2367,1421,1,NA,NA,NA,NA
82951,2367,1637,1,NA,NA,NA,NA
82952,2367,1817,1,NA,NA,NA,NA
82953,2367,2078,1,NA,NA,NA,NA
82954,2367,2074,1,NA,NA,NA,NA
82955,2367,1594,1,NA,NA,NA,NA
82956,2367,791,1,NA,NA,NA,NA
82957,2367,1832,1,NA,NA,NA,NA
82958,2163,1669,1,NA,NA,NA,NA
82959,2163,1469,1,NA,NA,NA,NA
82960,2868,2062,1,NA,NA,NA,NA
82961,2868,1702,1,NA,NA,NA,NA
82962,2868,1701,1,NA,NA,NA,NA
82963,2868,1283,1,NA,NA,NA,NA
82964,2107,1469,1,NA,NA,NA,NA
82965,1831,1718,1,NA,NA,NA,NA
82966,1831,1193,1,NA,NA,NA,NA
82967,2869,1104,1,NA,NA,NA,NA
82968,2869,1707,1,NA,NA,NA,NA
82969,2368,1452,1,NA,NA,NA,NA
82970,1612,548,1,NA,NA,NA,NA
82971,2322,1309,1,NA,NA,NA,NA
82972,2322,951,1,NA,NA,NA,NA
82973,2323,1309,1,NA,NA,NA,NA
82974,2323,951,1,NA,NA,NA,NA
82975,2324,1309,1,NA,NA,NA,NA
82976,2324,951,1,NA,NA,NA,NA
82977,2477,1718,1,NA,NA,NA,NA
82978,2477,1469,1,NA,NA,NA,NA
82979,2070,429,1,NA,NA,NA,NA
82980,2070,1676,1,NA,NA,NA,NA
82981,1710,1309,1,NA,NA,NA,NA
82982,1710,623,1,NA,NA,NA,NA
82983,2071,1585,1,NA,NA,NA,NA
82984,1893,623,1,NA,NA,NA,NA
82985,1893,1639,1,NA,NA,NA,NA
82986,1893,1469,1,NA,NA,NA,NA
82987,1893,434,1,NA,NA,NA,NA
82988,1893,1664,1,NA,NA,NA,NA
82989,1893,734,1,NA,NA,NA,NA
82990,1893,1683,1,NA,NA,NA,NA
82991,1893,802,1,NA,NA,NA,NA
82992,1893,1501,1,NA,NA,NA,NA
82993,1893,1585,1,NA,NA,NA,NA
82994,2072,1723,1,NA,NA,NA,NA
82995,2072,1666,1,NA,NA,NA,NA
82996,2072,1610,1,NA,NA,NA,NA
82997,2864,714,1,NA,NA,NA,NA
82998,2225,1796,1,NA,NA,NA,NA
82999,2225,1762,1,NA,NA,NA,NA
83000,2225,1929,1,NA,NA,NA,NA
83001,2225,1588,1,NA,NA,NA,NA
83002,2183,1796,1,NA,NA,NA,NA
83003,2183,1762,1,NA,NA,NA,NA
83004,2183,1929,1,NA,NA,NA,NA
83005,2183,1588,1,NA,NA,NA,NA
83006,2870,1678,1,NA,NA,NA,NA
83007,2870,1681,1,NA,NA,NA,NA
83008,2870,1664,1,NA,NA,NA,NA
83009,2872,1129,1,NA,NA,NA,NA
83010,2164,1796,1,NA,NA,NA,NA
83011,2164,1762,1,NA,NA,NA,NA
83012,2164,1929,1,NA,NA,NA,NA
83013,2164,1588,1,NA,NA,NA,NA
83014,2165,548,1,NA,NA,NA,NA
83015,1911,1687,1,NA,NA,NA,NA
83016,1911,548,1,NA,NA,NA,NA
83017,1911,1614,1,NA,NA,NA,NA
83018,1911,2062,1,NA,NA,NA,NA
83019,2108,548,1,NA,NA,NA,NA
83020,1763,1606,1,NA,NA,NA,NA
83021,1832,1716,1,NA,NA,NA,NA
83022,1894,1916,1,NA,NA,NA,NA
83023,1894,1918,1,NA,NA,NA,NA
83024,1894,1193,1,NA,NA,NA,NA
83025,222,1694,1,NA,NA,NA,NA
83026,222,1917,1,NA,NA,NA,NA
83027,222,1716,1,NA,NA,NA,NA
83028,222,1468,1,NA,NA,NA,NA
83029,222,1585,1,NA,NA,NA,NA
83030,2714,548,1,NA,NA,NA,NA
83031,2420,1790,1,NA,NA,NA,NA
83032,2420,1796,1,NA,NA,NA,NA
83033,1955,1790,1,NA,NA,NA,NA
83034,1955,1796,1,NA,NA,NA,NA
83035,2456,1796,1,NA,NA,NA,NA
83036,2874,1427,1,NA,NA,NA,NA
83037,2874,1679,1,NA,NA,NA,NA
83038,2258,1920,1,NA,NA,NA,NA
83039,2258,1707,1,NA,NA,NA,NA
83040,2258,774,1,NA,NA,NA,NA
83041,2258,1610,1,NA,NA,NA,NA
83042,2258,1666,1,NA,NA,NA,NA
83043,1796,1452,1,NA,NA,NA,NA
83044,1796,1193,1,NA,NA,NA,NA
83050,462,1928,1,NA,NA,NA,NA
83051,462,1841,1,NA,NA,NA,NA
83052,223,1585,1,NA,NA,NA,NA
83053,2354,1722,1,NA,NA,NA,NA
83054,1940,619,1,NA,NA,NA,NA
83055,1940,633,1,NA,NA,NA,NA
83056,1940,1966,1,NA,NA,NA,NA
83057,1940,1847,1,NA,NA,NA,NA
83058,1522,1104,1,NA,NA,NA,NA
83059,1692,1104,1,NA,NA,NA,NA
83060,1692,1942,1,NA,NA,NA,NA
83061,1692,1707,1,NA,NA,NA,NA
83062,1692,1920,1,NA,NA,NA,NA
83063,1692,1469,1,NA,NA,NA,NA
83064,1692,1610,1,NA,NA,NA,NA
83065,1692,793,1,NA,NA,NA,NA
83066,1692,1039,1,NA,NA,NA,NA
83067,1692,1948,1,NA,NA,NA,NA
83068,1692,1723,1,NA,NA,NA,NA
83069,1692,1666,1,NA,NA,NA,NA
83070,1709,737,1,NA,NA,NA,NA
83071,2259,1452,1,NA,NA,NA,NA
83072,2260,1452,1,NA,NA,NA,NA
83073,2861,1790,1,NA,NA,NA,NA
83074,2861,1929,1,NA,NA,NA,NA
83075,2861,1928,1,NA,NA,NA,NA
83076,2861,1843,1,NA,NA,NA,NA
83077,2861,1796,1,NA,NA,NA,NA
83078,2861,1966,1,NA,NA,NA,NA
83079,2861,1762,1,NA,NA,NA,NA
83080,2861,1587,1,NA,NA,NA,NA
83081,2861,735,1,NA,NA,NA,NA
83082,2861,1588,1,NA,NA,NA,NA
83083,2457,1790,1,NA,NA,NA,NA
83084,2457,1929,1,NA,NA,NA,NA
83085,2457,1928,1,NA,NA,NA,NA
83086,2457,1843,1,NA,NA,NA,NA
83087,2457,1796,1,NA,NA,NA,NA
83088,2457,1966,1,NA,NA,NA,NA
83089,2457,1762,1,NA,NA,NA,NA
83090,2457,1587,1,NA,NA,NA,NA
83091,2457,735,1,NA,NA,NA,NA
83092,2457,1588,1,NA,NA,NA,NA
83093,2458,1790,1,NA,NA,NA,NA
83094,2458,1929,1,NA,NA,NA,NA
83095,2458,1928,1,NA,NA,NA,NA
83096,2458,1843,1,NA,NA,NA,NA
83097,2458,1796,1,NA,NA,NA,NA
83098,2458,1966,1,NA,NA,NA,NA
83099,2458,1762,1,NA,NA,NA,NA
83100,2458,1587,1,NA,NA,NA,NA
83101,2458,735,1,NA,NA,NA,NA
83102,2458,1588,1,NA,NA,NA,NA
83103,2620,1699,1,NA,NA,NA,NA
83104,2875,420,1,NA,NA,NA,NA
83105,2875,1422,1,NA,NA,NA,NA
83106,2875,1676,1,NA,NA,NA,NA
83107,2875,429,1,NA,NA,NA,NA
83108,2875,235,1,NA,NA,NA,NA
83109,2875,1480,1,NA,NA,NA,NA
83110,2875,1678,1,NA,NA,NA,NA
83111,1681,420,1,NA,NA,NA,NA
83112,1681,1422,1,NA,NA,NA,NA
83113,1681,1676,1,NA,NA,NA,NA
83114,1681,429,1,NA,NA,NA,NA
83115,1681,235,1,NA,NA,NA,NA
83116,1681,1480,1,NA,NA,NA,NA
83117,1681,1678,1,NA,NA,NA,NA
83118,1613,1928,1,NA,NA,NA,NA
83119,1574,1928,1,NA,NA,NA,NA
83120,2261,714,1,NA,NA,NA,NA
83121,2261,1585,1,NA,NA,NA,NA
83122,1956,1469,1,NA,NA,NA,NA
83123,2555,1825,1,NA,NA,NA,NA
83124,2555,1631,1,NA,NA,NA,NA
83125,2873,1916,1,NA,NA,NA,NA
83126,2873,1683,1,NA,NA,NA,NA
83127,2886,1916,1,NA,NA,NA,NA
83128,2886,1683,1,NA,NA,NA,NA
83129,1693,991,1,NA,NA,NA,NA
83130,1693,1717,1,NA,NA,NA,NA
83131,1693,1720,1,NA,NA,NA,NA
83132,2459,1469,1,NA,NA,NA,NA
83133,2460,1469,1,NA,NA,NA,NA
83134,2876,991,1,NA,NA,NA,NA
83135,2876,1717,1,NA,NA,NA,NA
83136,2876,1720,1,NA,NA,NA,NA
83137,2887,1694,1,NA,NA,NA,NA
83138,1849,1427,1,NA,NA,NA,NA
83139,1849,1681,1,NA,NA,NA,NA
83140,2390,1428,1,NA,NA,NA,NA
83141,2390,1704,1,NA,NA,NA,NA
83142,2390,1585,1,NA,NA,NA,NA
83143,2391,1428,1,NA,NA,NA,NA
83144,2391,1704,1,NA,NA,NA,NA
83145,2391,1585,1,NA,NA,NA,NA
83146,2866,1610,1,NA,NA,NA,NA
83147,1614,1587,1,NA,NA,NA,NA
83148,157,1679,1,NA,NA,NA,NA
83149,2718,1678,1,NA,NA,NA,NA
83150,2718,1681,1,NA,NA,NA,NA
83151,2718,1664,1,NA,NA,NA,NA
83152,2461,1916,1,NA,NA,NA,NA
83153,2461,1490,1,NA,NA,NA,NA
83154,2461,429,1,NA,NA,NA,NA
83155,2461,176,1,NA,NA,NA,NA
83156,2461,1565,1,NA,NA,NA,NA
83157,2421,1916,1,NA,NA,NA,NA
83158,2421,1490,1,NA,NA,NA,NA
83159,2421,429,1,NA,NA,NA,NA
83160,2421,176,1,NA,NA,NA,NA
83161,2421,1565,1,NA,NA,NA,NA
83162,2294,1635,1,NA,NA,NA,NA
83163,2422,1916,1,NA,NA,NA,NA
83164,2422,1490,1,NA,NA,NA,NA
83165,2422,429,1,NA,NA,NA,NA
83166,2422,176,1,NA,NA,NA,NA
83167,2422,1565,1,NA,NA,NA,NA
83168,2423,1928,1,NA,NA,NA,NA
83169,2423,1762,1,NA,NA,NA,NA
83170,2423,1966,1,NA,NA,NA,NA
83171,2423,1843,1,NA,NA,NA,NA
83172,2492,1104,1,NA,NA,NA,NA
83173,2877,1104,1,NA,NA,NA,NA
83174,2888,1942,1,NA,NA,NA,NA
83175,2888,1707,1,NA,NA,NA,NA
83176,2888,774,1,NA,NA,NA,NA
83177,2888,1469,1,NA,NA,NA,NA
83178,2888,1610,1,NA,NA,NA,NA
83179,2888,793,1,NA,NA,NA,NA
83180,2888,1723,1,NA,NA,NA,NA
83181,2888,1666,1,NA,NA,NA,NA
83182,2355,774,1,NA,NA,NA,NA
83183,2355,1469,1,NA,NA,NA,NA
83184,2355,1610,1,NA,NA,NA,NA
83185,2878,1679,1,NA,NA,NA,NA
83186,2885,1608,1,NA,NA,NA,NA
83187,2885,1798,1,NA,NA,NA,NA
83188,2885,1759,1,NA,NA,NA,NA
83189,2885,1791,1,NA,NA,NA,NA
83190,2885,1820,1,NA,NA,NA,NA
83191,2556,1309,1,NA,NA,NA,NA
83192,2556,477,1,NA,NA,NA,NA
83193,2556,1722,1,NA,NA,NA,NA
83194,2556,623,1,NA,NA,NA,NA
83195,2493,434,1,NA,NA,NA,NA
83196,354,1104,1,NA,NA,NA,NA
83197,354,1707,1,NA,NA,NA,NA
83198,354,1920,1,NA,NA,NA,NA
83199,354,774,1,NA,NA,NA,NA
83200,354,1469,1,NA,NA,NA,NA
83201,354,1610,1,NA,NA,NA,NA
83202,354,793,1,NA,NA,NA,NA
83203,354,1039,1,NA,NA,NA,NA
83204,354,1723,1,NA,NA,NA,NA
83205,354,1666,1,NA,NA,NA,NA
83206,158,726,1,NA,NA,NA,NA
83207,1575,1718,1,NA,NA,NA,NA
83208,2424,772,1,NA,NA,NA,NA
83209,2424,1738,1,NA,NA,NA,NA
83210,2424,1826,1,NA,NA,NA,NA
83211,2295,774,1,NA,NA,NA,NA
83212,2295,1469,1,NA,NA,NA,NA
83213,2295,1610,1,NA,NA,NA,NA
83214,1797,772,1,NA,NA,NA,NA
83215,1797,1738,1,NA,NA,NA,NA
83216,1797,1826,1,NA,NA,NA,NA
83217,2211,772,1,NA,NA,NA,NA
83218,2211,1738,1,NA,NA,NA,NA
83219,2211,1826,1,NA,NA,NA,NA
83220,1912,772,1,NA,NA,NA,NA
83221,1912,1738,1,NA,NA,NA,NA
83222,1912,1826,1,NA,NA,NA,NA
83223,2226,1920,1,NA,NA,NA,NA
83224,2226,1707,1,NA,NA,NA,NA
83225,2226,774,1,NA,NA,NA,NA
83226,2226,1610,1,NA,NA,NA,NA
83227,2226,1666,1,NA,NA,NA,NA
83228,2582,1427,1,NA,NA,NA,NA
83229,2582,2062,1,NA,NA,NA,NA
83230,2582,1722,1,NA,NA,NA,NA
83231,2583,1679,1,NA,NA,NA,NA
83232,2889,1309,1,NA,NA,NA,NA
83233,2889,1614,1,NA,NA,NA,NA
83234,2889,1679,1,NA,NA,NA,NA
83235,2889,2062,1,NA,NA,NA,NA
83236,2889,1283,1,NA,NA,NA,NA
83237,2889,548,1,NA,NA,NA,NA
83238,2889,1724,1,NA,NA,NA,NA
83239,2889,1687,1,NA,NA,NA,NA
83240,1694,1721,1,NA,NA,NA,NA
83241,1407,1721,1,NA,NA,NA,NA
83242,1715,1721,1,NA,NA,NA,NA
83243,2890,1039,1,NA,NA,NA,NA
83244,2890,774,1,NA,NA,NA,NA
83245,2890,1469,1,NA,NA,NA,NA
83246,2891,1039,1,NA,NA,NA,NA
83247,2891,774,1,NA,NA,NA,NA
83248,2891,1469,1,NA,NA,NA,NA
83249,2296,1104,1,NA,NA,NA,NA
83250,2296,623,1,NA,NA,NA,NA
83251,2392,1104,1,NA,NA,NA,NA
83252,2392,623,1,NA,NA,NA,NA
83253,2892,1104,1,NA,NA,NA,NA
83254,2892,1942,1,NA,NA,NA,NA
83255,2892,1707,1,NA,NA,NA,NA
83256,2893,1737,1,NA,NA,NA,NA
83257,2893,472,1,NA,NA,NA,NA
83258,2893,1831,1,NA,NA,NA,NA
83259,2893,1820,1,NA,NA,NA,NA
83260,2893,766,1,NA,NA,NA,NA
83261,2897,1737,1,NA,NA,NA,NA
83262,2897,472,1,NA,NA,NA,NA
83263,2897,1831,1,NA,NA,NA,NA
83264,2897,1820,1,NA,NA,NA,NA
83265,2897,766,1,NA,NA,NA,NA
83266,2136,472,1,NA,NA,NA,NA
83267,1716,1839,1,NA,NA,NA,NA
83268,1716,1798,1,NA,NA,NA,NA
83269,1716,1760,1,NA,NA,NA,NA
83270,1716,1828,1,NA,NA,NA,NA
83271,1716,1622,1,NA,NA,NA,NA
83272,2212,1602,1,NA,NA,NA,NA
83273,2213,1683,1,NA,NA,NA,NA
83274,2462,1759,1,NA,NA,NA,NA
83275,2325,1104,1,NA,NA,NA,NA
83276,2325,623,1,NA,NA,NA,NA
83277,2393,754,1,NA,NA,NA,NA
83278,2393,1937,1,NA,NA,NA,NA
83279,2393,176,1,NA,NA,NA,NA
83280,2393,1620,1,NA,NA,NA,NA
83281,1895,1717,1,NA,NA,NA,NA
83282,1895,1721,1,NA,NA,NA,NA
83283,1895,1720,1,NA,NA,NA,NA
83284,1895,434,1,NA,NA,NA,NA
83285,1895,1664,1,NA,NA,NA,NA
83286,1895,1728,1,NA,NA,NA,NA
83287,1895,802,1,NA,NA,NA,NA
83288,1895,970,1,NA,NA,NA,NA
83289,1895,1699,1,NA,NA,NA,NA
83290,1895,1632,1,NA,NA,NA,NA
83291,1895,1918,1,NA,NA,NA,NA
83292,1895,1702,1,NA,NA,NA,NA
83293,2622,1829,1,NA,NA,NA,NA
83294,2899,1916,1,NA,NA,NA,NA
83295,2899,1428,1,NA,NA,NA,NA
83296,2899,1694,1,NA,NA,NA,NA
83297,2899,1469,1,NA,NA,NA,NA
83298,2899,1104,1,NA,NA,NA,NA
83299,2899,714,1,NA,NA,NA,NA
83300,2584,1829,1,NA,NA,NA,NA
83301,2463,235,1,NA,NA,NA,NA
83302,2463,1664,1,NA,NA,NA,NA
83303,2624,738,1,NA,NA,NA,NA
83304,2746,738,1,NA,NA,NA,NA
83305,2585,738,1,NA,NA,NA,NA
83306,2505,738,1,NA,NA,NA,NA
83307,2559,738,1,NA,NA,NA,NA
83308,2535,738,1,NA,NA,NA,NA
83309,2626,738,1,NA,NA,NA,NA
83310,2586,738,1,NA,NA,NA,NA
83311,2587,738,1,NA,NA,NA,NA
83312,2297,1916,1,NA,NA,NA,NA
83313,2297,1719,1,NA,NA,NA,NA
83314,2297,1683,1,NA,NA,NA,NA
83315,2520,1678,1,NA,NA,NA,NA
83316,2042,1452,1,NA,NA,NA,NA
83317,2464,429,1,NA,NA,NA,NA
83318,2464,1664,1,NA,NA,NA,NA
83319,2464,1193,1,NA,NA,NA,NA
83320,2425,429,1,NA,NA,NA,NA
83321,2425,1664,1,NA,NA,NA,NA
83322,2425,1193,1,NA,NA,NA,NA
83323,1941,429,1,NA,NA,NA,NA
83324,1941,1664,1,NA,NA,NA,NA
83325,1941,1193,1,NA,NA,NA,NA
83326,1850,1807,1,NA,NA,NA,NA
83327,1850,1820,1,NA,NA,NA,NA
83328,1850,1622,1,NA,NA,NA,NA
83329,1896,876,1,NA,NA,NA,NA
83330,1896,1578,1,NA,NA,NA,NA
83331,1942,876,1,NA,NA,NA,NA
83332,1942,1578,1,NA,NA,NA,NA
83333,1897,1716,1,NA,NA,NA,NA
83334,1897,714,1,NA,NA,NA,NA
83335,1897,1384,1,NA,NA,NA,NA
83340,2369,1622,1,NA,NA,NA,NA
83341,2369,1633,1,NA,NA,NA,NA
83342,2369,1611,1,NA,NA,NA,NA
83343,2369,1759,1,NA,NA,NA,NA
83344,2369,1642,1,NA,NA,NA,NA
83345,2166,615,1,NA,NA,NA,NA
83346,2166,726,1,NA,NA,NA,NA
83347,2215,615,1,NA,NA,NA,NA
83348,2215,726,1,NA,NA,NA,NA
83349,2073,1737,1,NA,NA,NA,NA
83350,2073,1611,1,NA,NA,NA,NA
83351,2073,1760,1,NA,NA,NA,NA
83354,2494,1916,1,NA,NA,NA,NA
83355,2494,1683,1,NA,NA,NA,NA
83356,2494,1718,1,NA,NA,NA,NA
83357,2901,1309,1,NA,NA,NA,NA
83358,2536,1571,1,NA,NA,NA,NA
83359,2536,1581,1,NA,NA,NA,NA
83360,2536,1823,1,NA,NA,NA,NA
83361,2536,757,1,NA,NA,NA,NA
83362,2536,1578,1,NA,NA,NA,NA
83363,2536,1815,1,NA,NA,NA,NA
83364,2536,876,1,NA,NA,NA,NA
