id,control_politico_id,persona_id,asistencia_id,tipo_citado,activo,usercreated,usermodifed,created_at,updated_at
8372,3083,16222,1,1,1,NA,NA,NA,NA
8373,3083,16288,1,1,1,NA,NA,NA,NA
8374,3083,16477,1,1,1,NA,NA,NA,NA
8375,3082,14673,NA,0,1,NA,NA,NA,NA
8376,3082,16294,NA,1,1,NA,NA,NA,NA
8377,3082,14768,NA,0,1,NA,NA,NA,NA
8378,3082,16300,NA,1,1,NA,NA,NA,NA
8379,3081,16200,NA,0,1,NA,NA,NA,NA
8380,3081,16312,NA,0,1,NA,NA,NA,NA
8381,3081,16424,NA,0,1,NA,NA,NA,NA
8382,3081,16423,NA,0,1,NA,NA,NA,NA
8383,3081,16300,NA,1,1,NA,NA,NA,NA
8384,3081,16428,NA,0,1,NA,NA,NA,NA
8385,3080,15436,NA,1,1,NA,NA,NA,NA
8386,3080,16301,NA,1,1,NA,NA,NA,NA
8387,3079,16300,NA,1,1,NA,NA,NA,NA
8388,3078,14673,NA,0,1,NA,NA,NA,NA
8389,3078,15750,NA,1,1,NA,NA,NA,NA
8390,3078,16022,5,1,1,NA,NA,NA,NA
8391,3078,16186,NA,1,1,NA,NA,NA,NA
8392,3078,16250,1,1,1,NA,NA,NA,NA
8393,3078,16294,NA,1,1,NA,NA,NA,NA
8394,3078,14768,NA,0,1,NA,NA,NA,NA
8395,3077,28,NA,1,1,NA,NA,NA,NA
8396,3076,16022,NA,1,1,NA,NA,NA,NA
8397,3076,16023,NA,1,1,NA,NA,NA,NA
8398,3076,16282,NA,1,1,NA,NA,NA,NA
8399,3076,16417,NA,1,1,NA,NA,NA,NA
8400,3075,28,NA,1,1,NA,NA,NA,NA
8401,3075,4194,NA,1,1,NA,NA,NA,NA
8402,3075,14673,NA,1,1,NA,NA,NA,NA
8403,3075,15886,NA,1,1,NA,NA,NA,NA
8404,3075,15906,NA,1,1,NA,NA,NA,NA
8405,3075,15937,NA,1,1,NA,NA,NA,NA
8406,3075,15964,NA,1,1,NA,NA,NA,NA
8407,3075,16022,NA,1,1,NA,NA,NA,NA
8408,3075,16015,NA,1,1,NA,NA,NA,NA
8409,3075,16303,NA,1,1,NA,NA,NA,NA
8410,3075,16294,NA,1,1,NA,NA,NA,NA
8411,3075,16416,NA,1,1,NA,NA,NA,NA
8412,3075,16270,NA,1,1,NA,NA,NA,NA
8413,3075,16415,NA,1,1,NA,NA,NA,NA
8414,3075,16410,NA,1,1,NA,NA,NA,NA
8415,3075,16414,NA,1,1,NA,NA,NA,NA
8416,3075,16301,NA,1,1,NA,NA,NA,NA
8417,3075,14768,NA,1,1,NA,NA,NA,NA
8418,3075,16411,NA,1,1,NA,NA,NA,NA
8419,3074,1631,NA,1,1,NA,NA,NA,NA
8420,3074,14758,NA,1,1,NA,NA,NA,NA
8421,3074,15842,NA,1,1,NA,NA,NA,NA
8422,3074,16022,NA,1,1,NA,NA,NA,NA
8423,3074,16071,NA,1,1,NA,NA,NA,NA
8424,3074,16294,NA,1,1,NA,NA,NA,NA
8425,3074,16296,NA,1,1,NA,NA,NA,NA
8426,3074,15436,NA,1,1,NA,NA,NA,NA
8427,3074,16412,NA,1,1,NA,NA,NA,NA
8428,3074,16239,NA,1,1,NA,NA,NA,NA
8429,3074,16413,NA,1,1,NA,NA,NA,NA
8430,3073,15842,NA,1,1,NA,NA,NA,NA
8431,3073,16222,NA,1,1,NA,NA,NA,NA
8432,3073,16288,NA,1,1,NA,NA,NA,NA
8433,3073,16373,NA,1,1,NA,NA,NA,NA
8434,3073,16307,NA,1,1,NA,NA,NA,NA
8435,3071,15680,1,1,1,NA,NA,NA,NA
8436,3070,15842,NA,1,1,NA,NA,NA,NA
8437,3070,16297,NA,1,1,NA,NA,NA,NA
8438,3070,16299,NA,1,1,NA,NA,NA,NA
8439,3070,16303,NA,1,1,NA,NA,NA,NA
8440,3070,16023,NA,1,1,NA,NA,NA,NA
8441,3070,16294,NA,1,1,NA,NA,NA,NA
8442,3069,15642,NA,1,1,NA,NA,NA,NA
8443,3069,15964,NA,1,1,NA,NA,NA,NA
8444,3069,16105,NA,1,1,NA,NA,NA,NA
8445,3069,16220,NA,1,1,NA,NA,NA,NA
8446,3069,16267,NA,1,1,NA,NA,NA,NA
8447,3069,16295,NA,1,1,NA,NA,NA,NA
8448,3069,16193,NA,1,1,NA,NA,NA,NA
8449,3068,15053,NA,0,1,NA,NA,NA,NA
8450,3068,16022,NA,1,1,NA,NA,NA,NA
8451,3068,16302,NA,1,1,NA,NA,NA,NA
8452,3068,16023,NA,1,1,NA,NA,NA,NA
8453,3068,16294,NA,1,1,NA,NA,NA,NA
8454,3068,16296,NA,1,1,NA,NA,NA,NA
8455,3068,16394,NA,0,1,NA,NA,NA,NA
8456,3068,16360,NA,0,1,NA,NA,NA,NA
8457,3067,15053,NA,0,1,NA,NA,NA,NA
8458,3067,16022,NA,1,1,NA,NA,NA,NA
8459,3067,16302,NA,1,1,NA,NA,NA,NA
8460,3067,16023,NA,1,1,NA,NA,NA,NA
8461,3067,16294,NA,1,1,NA,NA,NA,NA
8462,3067,16296,NA,1,1,NA,NA,NA,NA
8463,3067,16394,NA,0,1,NA,NA,NA,NA
8464,3067,16360,NA,0,1,NA,NA,NA,NA
8465,3066,16301,NA,1,1,NA,NA,NA,NA
8466,3065,28,NA,1,1,NA,NA,NA,NA
8467,3065,15512,NA,0,1,NA,NA,NA,NA
8468,3065,15750,NA,1,1,NA,NA,NA,NA
8469,3065,16022,NA,1,1,NA,NA,NA,NA
8470,3065,16185,NA,1,1,NA,NA,NA,NA
8471,3065,16297,NA,1,1,NA,NA,NA,NA
8472,3065,16311,NA,1,1,NA,NA,NA,NA
8473,3065,16023,NA,1,1,NA,NA,NA,NA
8474,3065,16282,NA,1,1,NA,NA,NA,NA
8475,3065,16294,NA,1,1,NA,NA,NA,NA
8476,3065,16295,NA,1,1,NA,NA,NA,NA
8477,3064,15642,NA,1,1,NA,NA,NA,NA
8478,3064,15964,NA,1,1,NA,NA,NA,NA
8479,3064,16105,NA,1,1,NA,NA,NA,NA
8480,3064,16220,NA,1,1,NA,NA,NA,NA
8481,3064,16267,NA,1,1,NA,NA,NA,NA
8482,3064,16295,NA,1,1,NA,NA,NA,NA
8483,3064,16193,NA,1,1,NA,NA,NA,NA
8484,3063,28,NA,1,1,NA,NA,NA,NA
8485,3063,16023,NA,1,1,NA,NA,NA,NA
8486,3063,16301,NA,1,1,NA,NA,NA,NA
8487,3062,16022,NA,1,1,NA,NA,NA,NA
8488,3062,16302,NA,1,1,NA,NA,NA,NA
8489,3062,16023,NA,1,1,NA,NA,NA,NA
8490,3062,16294,NA,1,1,NA,NA,NA,NA
8491,3062,16296,NA,1,1,NA,NA,NA,NA
8492,3060,3160,NA,1,1,NA,NA,NA,NA
8493,3060,14673,NA,0,1,NA,NA,NA,NA
8494,3060,15899,NA,1,1,NA,NA,NA,NA
8495,3060,16140,NA,1,1,NA,NA,NA,NA
8496,3060,16297,NA,1,1,NA,NA,NA,NA
8497,3060,16209,NA,1,1,NA,NA,NA,NA
8498,3060,16298,NA,1,1,NA,NA,NA,NA
8499,3060,16402,NA,1,1,NA,NA,NA,NA
8500,3060,16366,NA,1,1,NA,NA,NA,NA
8501,3060,16401,NA,1,1,NA,NA,NA,NA
8502,3060,16403,NA,1,1,NA,NA,NA,NA
8503,3060,14768,NA,0,1,NA,NA,NA,NA
8504,3059,3160,NA,1,1,NA,NA,NA,NA
8505,3059,14673,NA,1,1,NA,NA,NA,NA
8506,3059,15498,NA,1,1,NA,NA,NA,NA
8507,3059,16022,NA,1,1,NA,NA,NA,NA
8508,3059,16015,NA,1,1,NA,NA,NA,NA
8509,3059,16076,NA,1,1,NA,NA,NA,NA
8510,3059,16207,NA,1,1,NA,NA,NA,NA
8511,3059,14768,NA,1,1,NA,NA,NA,NA
8512,3058,15937,NA,1,1,NA,NA,NA,NA
8513,3058,15964,1,1,1,NA,NA,NA,NA
8514,3058,15680,1,1,1,NA,NA,NA,NA
8515,3058,16247,1,1,1,NA,NA,NA,NA
8516,3058,16416,1,1,1,NA,NA,NA,NA
8517,3058,16211,NA,1,1,NA,NA,NA,NA
8518,3058,16449,NA,1,1,NA,NA,NA,NA
8519,3058,16479,NA,0,1,NA,NA,NA,NA
8520,3057,16296,NA,1,1,NA,NA,NA,NA
8521,3057,15436,NA,1,1,NA,NA,NA,NA
8522,3057,16477,NA,1,1,NA,NA,NA,NA
8523,3056,16022,NA,1,1,NA,NA,NA,NA
8524,3056,16298,NA,1,1,NA,NA,NA,NA
8525,3056,16405,1,1,1,NA,NA,NA,NA
8526,3055,16022,NA,1,1,NA,NA,NA,NA
8527,3055,16294,NA,1,1,NA,NA,NA,NA
8528,3055,16298,1,1,1,NA,NA,NA,NA
8529,3054,16186,NA,0,1,NA,NA,NA,NA
8530,3054,16219,NA,1,1,NA,NA,NA,NA
8531,3054,16299,NA,1,1,NA,NA,NA,NA
8532,3054,16381,NA,1,1,NA,NA,NA,NA
8533,3054,16169,NA,0,1,NA,NA,NA,NA
8534,3053,16022,NA,1,1,NA,NA,NA,NA
8535,3053,16023,1,1,1,NA,NA,NA,NA
8536,3052,15604,NA,1,1,NA,NA,NA,NA
8537,3052,16053,NA,1,1,NA,NA,NA,NA
8538,3052,16264,NA,1,1,NA,NA,NA,NA
8539,3052,16298,NA,1,1,NA,NA,NA,NA
8540,3051,28,NA,1,1,NA,NA,NA,NA
8541,3051,16294,NA,1,1,NA,NA,NA,NA
8542,3050,16250,NA,1,1,NA,NA,NA,NA
8543,3048,28,NA,1,1,NA,NA,NA,NA
8544,3048,14673,NA,0,1,NA,NA,NA,NA
8545,3048,15906,NA,0,1,NA,NA,NA,NA
8546,3048,16022,NA,1,1,NA,NA,NA,NA
8547,3048,16223,NA,1,1,NA,NA,NA,NA
8548,3048,14768,NA,0,1,NA,NA,NA,NA
8549,3047,28,NA,1,1,NA,NA,NA,NA
8550,3047,15842,NA,1,1,NA,NA,NA,NA
8551,3047,15906,NA,1,1,NA,NA,NA,NA
8552,3047,15964,NA,1,1,NA,NA,NA,NA
8553,3047,16015,NA,0,1,NA,NA,NA,NA
8554,3047,16404,NA,1,1,NA,NA,NA,NA
8555,3047,16324,NA,1,1,NA,NA,NA,NA
8556,3047,16301,NA,1,1,NA,NA,NA,NA
8557,3045,16295,1,1,1,NA,NA,NA,NA
8558,3044,14673,NA,0,1,NA,NA,NA,NA
8559,3044,16015,NA,1,1,NA,NA,NA,NA
8560,3044,16247,NA,1,1,NA,NA,NA,NA
8561,3044,14768,NA,0,1,NA,NA,NA,NA
8562,3044,16300,NA,1,1,NA,NA,NA,NA
8563,3044,16304,NA,1,1,NA,NA,NA,NA
8564,3043,3160,NA,1,1,NA,NA,NA,NA
8565,3043,14673,NA,1,1,NA,NA,NA,NA
8566,3043,15498,NA,1,1,NA,NA,NA,NA
8567,3043,16022,NA,1,1,NA,NA,NA,NA
8568,3043,16015,NA,1,1,NA,NA,NA,NA
8569,3043,16076,NA,1,1,NA,NA,NA,NA
8570,3043,16207,NA,1,1,NA,NA,NA,NA
8571,3043,14768,NA,1,1,NA,NA,NA,NA
8572,3042,15842,NA,1,1,NA,NA,NA,NA
8573,3042,16297,NA,1,1,NA,NA,NA,NA
8574,3042,16299,NA,1,1,NA,NA,NA,NA
8575,3042,16303,NA,1,1,NA,NA,NA,NA
8576,3042,16023,NA,1,1,NA,NA,NA,NA
8577,3042,16294,NA,1,1,NA,NA,NA,NA
8578,3041,16219,NA,1,1,NA,NA,NA,NA
8579,3041,16299,NA,1,1,NA,NA,NA,NA
8580,3041,16381,NA,1,1,NA,NA,NA,NA
8581,3040,3160,NA,1,1,NA,NA,NA,NA
8582,3040,14673,NA,0,1,NA,NA,NA,NA
8583,3040,15899,NA,1,1,NA,NA,NA,NA
8584,3040,16140,NA,1,1,NA,NA,NA,NA
8585,3040,16297,NA,1,1,NA,NA,NA,NA
8586,3040,16209,NA,1,1,NA,NA,NA,NA
8587,3040,16298,NA,1,1,NA,NA,NA,NA
8588,3040,16402,NA,1,1,NA,NA,NA,NA
8589,3040,16366,NA,1,1,NA,NA,NA,NA
8590,3040,16401,NA,1,1,NA,NA,NA,NA
8591,3040,16403,NA,1,1,NA,NA,NA,NA
8592,3040,14768,NA,0,1,NA,NA,NA,NA
8593,3037,28,NA,1,1,NA,NA,NA,NA
8594,3037,14673,NA,0,1,NA,NA,NA,NA
8595,3037,16022,NA,1,1,NA,NA,NA,NA
8596,3037,16297,NA,1,1,NA,NA,NA,NA
8597,3037,16299,NA,1,1,NA,NA,NA,NA
8598,3037,16298,NA,1,1,NA,NA,NA,NA
8599,3037,14768,NA,0,1,NA,NA,NA,NA
8600,3036,28,NA,1,1,NA,NA,NA,NA
8601,3036,14673,NA,0,1,NA,NA,NA,NA
8602,3036,15906,NA,0,1,NA,NA,NA,NA
8603,3036,16022,NA,1,1,NA,NA,NA,NA
8604,3036,16223,NA,1,1,NA,NA,NA,NA
8605,3036,14768,NA,0,1,NA,NA,NA,NA
8606,3033,15842,NA,1,1,NA,NA,NA,NA
8607,3033,16297,NA,1,1,NA,NA,NA,NA
8608,3033,16299,NA,1,1,NA,NA,NA,NA
8609,3033,16303,NA,1,1,NA,NA,NA,NA
8610,3033,16023,NA,1,1,NA,NA,NA,NA
8611,3033,16294,NA,1,1,NA,NA,NA,NA
8612,3032,15418,NA,0,1,NA,NA,NA,NA
8613,3032,16297,1,1,1,NA,NA,NA,NA
8614,3032,16299,1,1,1,NA,NA,NA,NA
8615,3032,16390,NA,0,1,NA,NA,NA,NA
8616,3032,16262,1,1,1,NA,NA,NA,NA
8617,3032,16389,NA,0,1,NA,NA,NA,NA
8618,3032,16360,NA,0,1,NA,NA,NA,NA
8619,3032,16366,1,1,1,NA,NA,NA,NA
8620,3032,16263,NA,0,1,NA,NA,NA,NA
8621,3031,14673,NA,0,1,NA,NA,NA,NA
8622,3031,15842,1,1,1,NA,NA,NA,NA
8623,3031,15906,NA,0,1,NA,NA,NA,NA
8624,3031,16301,1,1,1,NA,NA,NA,NA
8625,3030,15906,NA,0,1,NA,NA,NA,NA
8626,3030,16076,1,1,1,NA,NA,NA,NA
8627,3030,15436,NA,1,1,NA,NA,NA,NA
8628,3030,16301,1,1,1,NA,NA,NA,NA
8629,3029,14673,NA,0,1,NA,NA,NA,NA
8630,3029,15974,NA,1,1,NA,NA,NA,NA
8631,3029,16022,NA,1,1,NA,NA,NA,NA
8632,3029,16294,NA,1,1,NA,NA,NA,NA
8633,3029,16298,NA,1,1,NA,NA,NA,NA
8634,3029,16356,NA,0,1,NA,NA,NA,NA
8635,3029,16368,NA,1,1,NA,NA,NA,NA
8636,3029,16329,NA,1,1,NA,NA,NA,NA
8637,3029,14768,NA,0,1,NA,NA,NA,NA
8638,3028,3160,NA,1,1,NA,NA,NA,NA
8639,3028,15773,NA,0,1,NA,NA,NA,NA
8640,3028,15775,NA,0,1,NA,NA,NA,NA
8641,3028,16022,NA,1,1,NA,NA,NA,NA
8642,3028,16398,NA,0,1,NA,NA,NA,NA
8643,3027,28,NA,1,1,NA,NA,NA,NA
8644,3027,15842,NA,1,1,NA,NA,NA,NA
8645,3027,15906,NA,0,1,NA,NA,NA,NA
8646,3026,14673,NA,0,1,NA,NA,NA,NA
8647,3026,15899,NA,1,1,NA,NA,NA,NA
8648,3026,15906,NA,0,1,NA,NA,NA,NA
8649,3026,16298,NA,1,1,NA,NA,NA,NA
8650,3026,14768,NA,0,1,NA,NA,NA,NA
8651,3026,16067,NA,0,1,NA,NA,NA,NA
8652,3025,16017,NA,1,1,NA,NA,NA,NA
8653,3024,15418,NA,0,1,NA,NA,NA,NA
8654,3024,16297,1,1,1,NA,NA,NA,NA
8655,3024,16299,1,1,1,NA,NA,NA,NA
8656,3024,16390,NA,0,1,NA,NA,NA,NA
8657,3024,16262,1,1,1,NA,NA,NA,NA
8658,3024,16389,NA,0,1,NA,NA,NA,NA
8659,3024,16360,NA,0,1,NA,NA,NA,NA
8660,3024,16366,1,1,1,NA,NA,NA,NA
8661,3024,16263,NA,0,1,NA,NA,NA,NA
8662,3023,15600,NA,1,1,NA,NA,NA,NA
8663,3023,15842,NA,1,1,NA,NA,NA,NA
8664,3023,15906,NA,1,1,NA,NA,NA,NA
8665,3023,16015,NA,1,1,NA,NA,NA,NA
8666,3023,16247,NA,1,1,NA,NA,NA,NA
8667,3023,16307,NA,1,1,NA,NA,NA,NA
8668,3023,16395,NA,1,1,NA,NA,NA,NA
8669,3023,16397,NA,0,1,NA,NA,NA,NA
8670,3023,16396,NA,0,1,NA,NA,NA,NA
8671,3023,16301,NA,1,1,NA,NA,NA,NA
8672,3023,15984,NA,0,1,NA,NA,NA,NA
8673,3022,28,5,1,1,NA,NA,NA,NA
8674,3022,16105,1,1,1,NA,NA,NA,NA
8675,3022,16220,1,1,1,NA,NA,NA,NA
8676,3022,15680,1,1,1,NA,NA,NA,NA
8677,3022,16311,1,1,1,NA,NA,NA,NA
8678,3022,16267,1,1,1,NA,NA,NA,NA
8679,3022,16294,1,1,1,NA,NA,NA,NA
8680,3022,16295,1,1,1,NA,NA,NA,NA
8681,3022,16193,1,1,1,NA,NA,NA,NA
8682,3021,14673,NA,0,1,NA,NA,NA,NA
8683,3021,16298,NA,1,1,NA,NA,NA,NA
8684,3021,14768,NA,0,1,NA,NA,NA,NA
8685,3019,3789,NA,1,1,NA,NA,NA,NA
8686,3019,14673,NA,1,1,NA,NA,NA,NA
8687,3019,16038,NA,1,1,NA,NA,NA,NA
8688,3019,16016,NA,1,1,NA,NA,NA,NA
8689,3019,16221,NA,1,1,NA,NA,NA,NA
8690,3019,16023,NA,1,1,NA,NA,NA,NA
8691,3019,16417,NA,1,1,NA,NA,NA,NA
8692,3019,16490,NA,1,1,NA,NA,NA,NA
8693,3019,16485,NA,1,1,NA,NA,NA,NA
8694,3019,16487,NA,1,1,NA,NA,NA,NA
8695,3019,16489,NA,1,1,NA,NA,NA,NA
8696,3019,16488,NA,1,1,NA,NA,NA,NA
8697,3019,16486,NA,1,1,NA,NA,NA,NA
8698,3019,14768,NA,1,1,NA,NA,NA,NA
8699,3017,14673,NA,0,1,NA,NA,NA,NA
8700,3017,16294,NA,1,1,NA,NA,NA,NA
8701,3017,16298,NA,1,1,NA,NA,NA,NA
8702,3017,14768,NA,0,1,NA,NA,NA,NA
8703,3016,16250,NA,1,1,NA,NA,NA,NA
8704,3015,16200,NA,1,1,NA,NA,NA,NA
8705,3015,16256,NA,1,1,NA,NA,NA,NA
8706,3015,16424,NA,1,1,NA,NA,NA,NA
8707,3015,16423,NA,1,1,NA,NA,NA,NA
8708,3015,16300,NA,1,1,NA,NA,NA,NA
8709,3014,28,NA,0,1,NA,NA,NA,NA
8710,3014,16250,NA,0,1,NA,NA,NA,NA
8711,3014,16311,NA,0,1,NA,NA,NA,NA
8712,3014,16294,NA,0,1,NA,NA,NA,NA
8713,3014,16298,NA,0,1,NA,NA,NA,NA
8714,3014,16421,NA,0,1,NA,NA,NA,NA
8715,3014,16422,NA,0,1,NA,NA,NA,NA
8716,3013,16302,NA,0,1,NA,NA,NA,NA
8717,3013,16023,NA,0,1,NA,NA,NA,NA
8718,3013,16296,NA,0,1,NA,NA,NA,NA
8719,3013,16418,NA,0,1,NA,NA,NA,NA
8720,3013,16420,NA,0,1,NA,NA,NA,NA
8721,3013,16419,NA,0,1,NA,NA,NA,NA
8722,3012,15459,NA,0,1,NA,NA,NA,NA
8723,3012,15937,NA,0,1,NA,NA,NA,NA
8724,3012,16014,NA,0,1,NA,NA,NA,NA
8725,3012,16186,NA,0,1,NA,NA,NA,NA
8726,3012,16171,NA,0,1,NA,NA,NA,NA
8727,3012,16303,NA,0,1,NA,NA,NA,NA
8728,3011,1631,NA,1,1,NA,NA,NA,NA
8729,3011,14758,NA,1,1,NA,NA,NA,NA
8730,3011,15842,NA,1,1,NA,NA,NA,NA
8731,3011,16022,NA,1,1,NA,NA,NA,NA
8732,3011,16071,NA,1,1,NA,NA,NA,NA
8733,3011,16248,NA,1,1,NA,NA,NA,NA
8734,3011,16294,NA,1,1,NA,NA,NA,NA
8735,3011,16296,NA,1,1,NA,NA,NA,NA
8736,3011,15436,NA,1,1,NA,NA,NA,NA
8737,3011,16239,NA,1,1,NA,NA,NA,NA
8738,3011,16413,NA,1,1,NA,NA,NA,NA
8739,3010,28,NA,0,1,NA,NA,NA,NA
8740,3010,660,NA,0,1,NA,NA,NA,NA
8741,3010,14693,NA,0,1,NA,NA,NA,NA
8742,3010,14692,NA,0,1,NA,NA,NA,NA
8743,3010,15319,NA,0,1,NA,NA,NA,NA
8744,3010,15642,NA,0,1,NA,NA,NA,NA
8745,3010,15680,NA,0,1,NA,NA,NA,NA
8746,3010,16267,NA,0,1,NA,NA,NA,NA
8747,3010,16274,NA,0,1,NA,NA,NA,NA
8748,3010,16277,NA,0,1,NA,NA,NA,NA
8749,3010,16107,NA,0,1,NA,NA,NA,NA
8750,3010,16295,NA,0,1,NA,NA,NA,NA
8751,3010,15323,NA,0,1,NA,NA,NA,NA
8752,3009,15418,NA,0,1,NA,NA,NA,NA
8753,3009,16297,NA,1,1,NA,NA,NA,NA
8754,3009,16299,NA,1,1,NA,NA,NA,NA
8755,3009,16390,NA,0,1,NA,NA,NA,NA
8756,3009,16262,NA,1,1,NA,NA,NA,NA
8757,3009,16389,NA,0,1,NA,NA,NA,NA
8758,3009,16360,NA,0,1,NA,NA,NA,NA
8759,3009,16366,NA,1,1,NA,NA,NA,NA
8760,3009,16263,NA,0,1,NA,NA,NA,NA
8761,3008,28,NA,1,1,NA,NA,NA,NA
8762,3007,15600,NA,1,1,NA,NA,NA,NA
8763,3007,15842,NA,1,1,NA,NA,NA,NA
8764,3007,15906,NA,1,1,NA,NA,NA,NA
8765,3007,16015,NA,1,1,NA,NA,NA,NA
8766,3007,16247,NA,1,1,NA,NA,NA,NA
8767,3007,16307,NA,1,1,NA,NA,NA,NA
8768,3007,16395,NA,1,1,NA,NA,NA,NA
8769,3007,16397,NA,0,1,NA,NA,NA,NA
8770,3007,16396,NA,0,1,NA,NA,NA,NA
8771,3007,16301,NA,1,1,NA,NA,NA,NA
8772,3007,15984,NA,0,1,NA,NA,NA,NA
8773,3006,28,NA,1,1,NA,NA,NA,NA
8774,3006,15906,NA,0,1,NA,NA,NA,NA
8775,3006,16222,NA,1,1,NA,NA,NA,NA
8776,3006,16288,NA,1,1,NA,NA,NA,NA
8777,3005,3160,1,1,1,NA,NA,NA,NA
8778,3005,14673,NA,0,1,NA,NA,NA,NA
8779,3005,15906,NA,0,1,NA,NA,NA,NA
8780,3005,16393,NA,0,1,NA,NA,NA,NA
8781,3005,16392,1,1,1,NA,NA,NA,NA
8782,3005,14768,NA,0,1,NA,NA,NA,NA
8783,3005,16300,1,1,1,NA,NA,NA,NA
8784,3004,28,NA,1,1,NA,NA,NA,NA
8785,3004,15842,NA,1,1,NA,NA,NA,NA
8786,3004,15906,NA,0,1,NA,NA,NA,NA
8787,3003,15842,NA,1,1,NA,NA,NA,NA
8788,3003,16373,NA,1,1,NA,NA,NA,NA
8789,3003,16307,NA,1,1,NA,NA,NA,NA
8790,3003,16328,NA,1,1,NA,NA,NA,NA
8791,3002,1894,1,1,1,NA,NA,NA,NA
8792,3002,6736,1,1,1,NA,NA,NA,NA
8793,3002,3160,1,1,1,NA,NA,NA,NA
8794,3002,16022,5,1,1,NA,NA,NA,NA
8795,3002,16250,NA,1,1,NA,NA,NA,NA
8796,3002,16023,1,1,1,NA,NA,NA,NA
8797,3002,16294,NA,1,1,NA,NA,NA,NA
8798,3002,16340,1,1,1,NA,NA,NA,NA
8799,3002,16295,NA,1,1,NA,NA,NA,NA
8800,3002,16300,5,1,1,NA,NA,NA,NA
8801,3001,14772,NA,0,1,NA,NA,NA,NA
8802,3001,16022,NA,1,1,NA,NA,NA,NA
8803,3001,16302,NA,0,1,NA,NA,NA,NA
8804,3000,28,NA,1,1,NA,NA,NA,NA
8805,3000,15459,NA,1,1,NA,NA,NA,NA
8806,3000,15886,1,1,1,NA,NA,NA,NA
8807,3000,16014,NA,1,1,NA,NA,NA,NA
8808,3000,16022,NA,1,1,NA,NA,NA,NA
8809,3000,16233,NA,1,1,NA,NA,NA,NA
8810,3000,16247,NA,1,1,NA,NA,NA,NA
8811,3000,16312,1,1,1,NA,NA,NA,NA
8812,3000,16023,1,1,1,NA,NA,NA,NA
8813,3000,16301,NA,1,1,NA,NA,NA,NA
8814,3000,16300,NA,1,1,NA,NA,NA,NA
8815,2999,14673,NA,0,1,NA,NA,NA,NA
8816,2999,16022,NA,1,1,NA,NA,NA,NA
8817,2999,16294,NA,1,1,NA,NA,NA,NA
8818,2999,16298,1,1,1,NA,NA,NA,NA
8819,2999,14768,NA,0,1,NA,NA,NA,NA
8820,2998,28,1,1,1,NA,NA,NA,NA
8821,2998,14673,NA,0,1,NA,NA,NA,NA
8822,2998,15937,1,1,1,NA,NA,NA,NA
8823,2998,15964,1,1,1,NA,NA,NA,NA
8824,2998,16022,1,1,1,NA,NA,NA,NA
8825,2998,16016,NA,0,1,NA,NA,NA,NA
8826,2998,14768,NA,0,1,NA,NA,NA,NA
8827,2997,14673,NA,0,1,NA,NA,NA,NA
8828,2997,15981,1,1,1,NA,NA,NA,NA
8829,2997,16181,1,1,1,NA,NA,NA,NA
8830,2997,16250,1,1,1,NA,NA,NA,NA
8831,2997,16351,1,1,1,NA,NA,NA,NA
8832,2997,16352,1,1,1,NA,NA,NA,NA
8833,2997,16353,1,1,1,NA,NA,NA,NA
8834,2997,14768,NA,0,1,NA,NA,NA,NA
8835,2996,15913,NA,1,1,NA,NA,NA,NA
8836,2996,16220,1,1,1,NA,NA,NA,NA
8837,2996,16264,5,1,1,NA,NA,NA,NA
8838,2996,16302,NA,1,1,NA,NA,NA,NA
8839,2996,16023,1,1,1,NA,NA,NA,NA
8840,2996,16391,1,1,1,NA,NA,NA,NA
8841,2996,15436,NA,1,1,NA,NA,NA,NA
8842,2995,16223,1,1,1,NA,NA,NA,NA
8843,2994,1894,1,1,1,NA,NA,NA,NA
8844,2994,6736,1,1,1,NA,NA,NA,NA
8845,2994,14673,NA,0,1,NA,NA,NA,NA
8846,2994,15850,NA,0,1,NA,NA,NA,NA
8847,2994,16139,1,1,1,NA,NA,NA,NA
8848,2994,16199,NA,1,1,NA,NA,NA,NA
8849,2994,16200,1,1,1,NA,NA,NA,NA
8850,2994,16305,1,1,1,NA,NA,NA,NA
8851,2994,16294,NA,1,1,NA,NA,NA,NA
8852,2994,16386,1,1,1,NA,NA,NA,NA
8853,2994,16387,1,1,1,NA,NA,NA,NA
8854,2994,16385,1,1,1,NA,NA,NA,NA
8855,2994,16384,1,1,1,NA,NA,NA,NA
8856,2994,16388,1,1,1,NA,NA,NA,NA
8857,2994,16383,1,1,1,NA,NA,NA,NA
8858,2994,14768,NA,0,1,NA,NA,NA,NA
8859,2994,16300,1,1,1,NA,NA,NA,NA
8860,2991,14793,NA,0,1,NA,NA,NA,NA
8861,2991,14882,NA,0,1,NA,NA,NA,NA
8862,2991,15053,NA,0,1,NA,NA,NA,NA
8863,2991,16022,NA,1,1,NA,NA,NA,NA
8864,2991,16297,NA,1,1,NA,NA,NA,NA
8865,2991,16299,NA,1,1,NA,NA,NA,NA
8866,2991,16394,NA,0,1,NA,NA,NA,NA
8867,2991,16360,NA,0,1,NA,NA,NA,NA
8868,2989,16233,NA,1,1,NA,NA,NA,NA
8869,2989,16303,NA,1,1,NA,NA,NA,NA
8870,2989,16312,NA,1,1,NA,NA,NA,NA
8871,2989,16023,NA,1,1,NA,NA,NA,NA
8872,2989,16294,NA,1,1,NA,NA,NA,NA
