id,persona_id,partido_id,cargo,fecha,fecha_final,activo,usercreated,usermodifed,created_at,updated_at
12100,13657,201,Congresista,11-12-2017,NA,1,,,,
12151,13705,146,Congresista,01-02-2018,NA,1,,,,
12206,13759,146,Congresista,01-02-2018,NA,1,,,,
12212,13765,146,Congresista,01-02-2018,NA,1,,,,
12238,13715,212,Congresista,01-02-2018,NA,1,,,,
12250,13791,6,Congresista,01-02-2018,NA,1,,,,
11922,13491,199,Congresista,01-02-2018,NA,1,,,,
11946,13514,145,Congresista,01-02-2018,NA,1,,,,
11957,13525,199,Congresista,11-12-2017,NA,1,,,,
11977,13545,145,Congresista,01-02-2018,NA,1,,,,
11991,13559,146,Congresista,01-02-2018,NA,1,,,,
11992,13560,11,Congresista,01-02-2018,NA,1,,,,
12010,13578,6,Congresista,01-02-2018,NA,1,,,,
12038,13596,3,Congresista,01-02-2018,NA,1,,,,
12063,13623,3,Congresista,01-02-2018,NA,1,,,,
12077,13634,2,Congresista,01-02-2018,NA,1,,,,
12098,13655,201,Congresista,11-12-2017,NA,1,,,,
12106,13663,145,Congresista,01-02-2018,NA,1,,,,
12116,13672,145,Congresista,01-02-2018,NA,1,,,,
12118,13673,138,Congresista,01-02-2018,NA,1,,,,
12137,13692,11,Congresista,01-02-2018,NA,1,,,,
12160,13714,199,Congresista,01-02-2018,NA,1,,,,
12201,13754,201,Congresista,11-12-2017,NA,1,,,,
12218,13771,144,Congresista,01-02-2018,NA,1,,,,
12223,13776,10,Congresista,01-02-2018,NA,1,,,,
12232,13710,212,Congresista,01-02-2018,NA,1,,,,
12260,13801,6,Congresista,01-02-2018,NA,1,,,,
12267,13807,6,Congresista,01-02-2018,NA,1,,,,
12274,12738,176,Congresista,01-02-2018,NA,1,,,,
12295,12594,176,Congresista,01-02-2018,NA,1,,,,
11923,13492,5,Congresista,01-02-2018,NA,1,,,,
11930,13498,5,Congresista,01-02-2018,NA,1,,,,
11933,13501,5,Congresista,01-02-2018,NA,1,,,,
11935,13503,145,Congresista,01-02-2018,NA,1,,,,
11934,13502,199,Congresista,11-12-2017,NA,1,,,,
11971,13539,145,Congresista,01-02-2018,NA,1,,,,
12004,13572,11,Congresista,01-02-2018,NA,1,,,,
12006,13574,6,Congresista,01-02-2018,NA,1,,,,
12049,13612,6,Congresista,01-02-2018,NA,1,,,,
12051,13613,6,Congresista,01-02-2018,NA,1,,,,
12052,13614,2,Congresista,01-02-2018,NA,1,,,,
12066,13623,2,Congresista,01-02-2018,NA,1,,,,
12076,13633,2,Congresista,01-02-2018,NA,1,,,,
12085,13642,4,Congresista,01-02-2018,NA,1,,,,
12117,1345,201,Congresista,01-02-2018,NA,1,,,,
12123,13678,145,Congresista,01-02-2018,NA,1,,,,
12136,13691,185,Congresista,01-02-2018,NA,1,,,,
12138,13693,201,Congresista,11-12-2017,NA,1,,,,
12142,13696,185,Congresista,01-02-2018,NA,1,,,,
12146,13700,201,Congresista,11-12-2017,NA,1,,,,
12148,13702,201,Congresista,11-12-2017,NA,1,,,,
12153,13707,146,Congresista,01-02-2018,NA,1,,,,
12155,13709,201,Congresista,11-12-2017,NA,1,,,,
12170,13723,201,Congresista,11-12-2017,NA,1,,,,
12194,13747,201,Congresista,11-12-2017,NA,1,,,,
12196,13749,201,Congresista,11-12-2017,NA,1,,,,
12259,13800,146,Congresista,01-02-2018,NA,1,,,,
12268,12741,176,Congresista,01-02-2018,NA,1,,,,
11924,13493,199,Congresista,01-02-2018,NA,1,,,,
11950,13518,203,Congresista,01-02-2018,NA,1,,,,
11976,13544,6,Congresista,01-02-2018,NA,1,,,,
12001,13569,11,Congresista,01-02-2018,NA,1,,,,
12023,13591,146,Congresista,01-02-2018,NA,1,,,,
12099,13656,145,Congresista,01-02-2018,NA,1,,,,
12125,13680,11,Congresista,01-02-2018,NA,1,,,,
12128,13683,145,Congresista,01-02-2018,NA,1,,,,
12143,13697,146,Congresista,01-02-2018,NA,1,,,,
12177,13730,199,Congresista,01-02-2018,NA,1,,,,
12185,13738,185,Congresista,01-02-2018,NA,1,,,,
12195,13748,146,Congresista,01-02-2018,NA,1,,,,
12199,13752,146,Congresista,01-02-2018,NA,1,,,,
12219,13772,10,Congresista,01-02-2018,NA,1,,,,
12220,13773,146,Congresista,01-02-2018,NA,1,,,,
12222,13775,146,Congresista,01-02-2018,NA,1,,,,
12234,13764,212,Congresista,01-02-2018,NA,1,,,,
12253,13794,211,Congresista,01-02-2018,NA,1,,,,
11925,13494,145,Congresista,01-02-2018,NA,1,,,,
11936,13504,199,Congresista,11-12-2017,NA,1,,,,
11999,13567,6,Congresista,01-02-2018,NA,1,,,,
12014,13582,146,Congresista,01-02-2018,NA,1,,,,
12016,13584,199,Congresista,11-12-2017,NA,1,,,,
12028,13596,146,Congresista,01-02-2018,NA,1,,,,
12102,13659,138,Congresista,01-02-2018,NA,1,,,,
12121,13676,201,Congresista,11-12-2017,NA,1,,,,
12133,13688,3,Congresista,01-02-2018,NA,1,,,,
12135,13690,11,Congresista,01-02-2018,NA,1,,,,
11926,13495,199,Congresista,01-02-2018,NA,1,,,,
11941,13509,146,Congresista,01-02-2018,NA,1,,,,
11959,13527,6,Congresista,01-02-2018,NA,1,,,,
12011,13579,6,Congresista,01-02-2018,NA,1,,,,
12074,13631,2,Congresista,01-02-2018,NA,1,,,,
12080,13637,2,Congresista,01-02-2018,NA,1,,,,
12086,13643,4,Congresista,01-02-2018,NA,1,,,,
12087,13644,4,Congresista,01-02-2018,NA,1,,,,
12093,13650,4,Congresista,01-02-2018,NA,1,,,,
12094,13651,4,Congresista,01-02-2018,NA,1,,,,
12124,13679,201,Congresista,11-12-2017,NA,1,,,,
12147,13701,146,Congresista,01-02-2018,NA,1,,,,
12182,13735,146,Congresista,01-02-2018,NA,1,,,,
12245,13786,146,Congresista,01-02-2018,NA,1,,,,
12248,13789,146,Congresista,01-02-2018,NA,1,,,,
12283,13815,6,Congresista,01-02-2018,NA,1,,,,
11927,13496,5,Congresista,01-02-2018,NA,1,,,,
11928,13497,199,Congresista,01-02-2018,NA,1,,,,
11955,13523,203,Congresista,01-02-2018,NA,1,,,,
11960,13528,203,Congresista,01-02-2018,NA,1,,,,
11980,13548,6,Congresista,01-02-2018,NA,1,,,,
11990,13558,11,Congresista,01-02-2018,NA,1,,,,
12018,13586,146,Congresista,01-02-2018,NA,1,,,,
12039,13597,3,Congresista,01-02-2018,NA,1,,,,
12056,13616,3,Congresista,01-02-2018,NA,1,,,,
12122,13677,145,Congresista,01-02-2018,NA,1,,,,
12126,13681,145,Congresista,01-02-2018,NA,1,,,,
12174,13727,201,Congresista,11-12-2017,NA,1,,,,
12180,13733,144,Congresista,01-02-2018,NA,1,,,,
12184,13737,201,Congresista,11-12-2017,NA,1,,,,
12188,13741,201,Congresista,11-12-2017,NA,1,,,,
11931,13499,199,Congresista,11-12-2017,NA,1,,,,
11937,13505,146,Congresista,01-02-2018,NA,1,,,,
11944,13512,5,Congresista,01-02-2018,NA,1,,,,
11958,13526,199,Congresista,11-12-2017,NA,1,,,,
11973,13541,146,Congresista,01-02-2018,NA,1,,,,
11982,13550,11,Congresista,01-02-2018,NA,1,,,,
11985,13553,145,Congresista,01-02-2018,NA,1,,,,
11993,13561,6,Congresista,01-02-2018,NA,1,,,,
12048,13611,144,Congresista,01-02-2018,NA,1,,,,
12120,13675,145,Congresista,01-02-2018,NA,1,,,,
12131,13686,185,Congresista,01-02-2018,NA,1,,,,
12141,1707,201,Congresista,01-02-2018,NA,1,,,,
12144,13698,199,Congresista,01-02-2018,NA,1,,,,
12164,13717,199,Congresista,01-02-2018,NA,1,,,,
12205,13758,201,Congresista,11-12-2017,NA,1,,,,
12226,13778,146,Congresista,01-02-2018,NA,1,,,,
12240,13761,212,Congresista,01-02-2018,NA,1,,,,
12242,13766,212,Congresista,01-02-2018,NA,1,,,,
12254,13795,6,Congresista,01-02-2018,NA,1,,,,
12270,13808,6,Congresista,01-02-2018,NA,1,,,,
12271,13809,146,Congresista,01-02-2018,NA,1,,,,
12288,12733,176,Congresista,01-02-2018,NA,1,,,,
12291,13820,145,Congresista,01-02-2018,NA,1,,,,
11932,13500,146,Congresista,01-02-2018,NA,1,,,,
11938,13506,5,Congresista,01-02-2018,NA,1,,,,
11947,13515,199,Congresista,11-12-2017,NA,1,,,,
11953,13521,199,Congresista,11-12-2017,NA,1,,,,
11961,13529,199,Congresista,11-12-2017,NA,1,,,,
11965,13533,203,Congresista,01-02-2018,NA,1,,,,
11986,13554,6,Congresista,01-02-2018,NA,1,,,,
12013,13581,146,Congresista,01-02-2018,NA,1,,,,
12022,13590,146,Congresista,01-02-2018,NA,1,,,,
12024,13592,6,Congresista,01-02-2018,NA,1,,,,
12037,13603,6,Congresista,01-02-2018,NA,1,,,,
12055,7723,4,Congresista,11-12-2017,NA,1,,,,
12064,13624,3,Congresista,01-02-2018,NA,1,,,,
12127,13682,201,Congresista,11-12-2017,NA,1,,,,
12130,13685,11,Congresista,01-02-2018,NA,1,,,,
12132,13687,201,Congresista,11-12-2017,NA,1,,,,
12162,2076,201,Congresista,01-02-2018,NA,1,,,,
12165,13718,199,Congresista,01-02-2018,NA,1,,,,
12181,13734,201,Congresista,11-12-2017,NA,1,,,,
12183,13736,144,Congresista,01-02-2018,NA,1,,,,
12209,13762,5,Congresista,01-02-2018,NA,1,,,,
12230,13755,212,Congresista,01-02-2018,NA,1,,,,
12236,13739,212,Congresista,01-02-2018,NA,1,,,,
12237,13782,146,Congresista,01-02-2018,NA,1,,,,
12279,13812,6,Congresista,01-02-2018,NA,1,,,,
12282,8373,176,Congresista,11-12-2017,NA,1,,,,
12290,13819,6,Congresista,01-02-2018,NA,1,,,,
11939,13507,203,Congresista,01-02-2018,NA,1,,,,
11948,13516,203,Congresista,01-02-2018,NA,1,,,,
11974,13542,11,Congresista,01-02-2018,NA,1,,,,
11984,13552,11,Congresista,01-02-2018,NA,1,,,,
11996,13564,6,Congresista,01-02-2018,NA,1,,,,
12008,13576,6,Congresista,01-02-2018,NA,1,,,,
12025,13593,6,Congresista,01-02-2018,NA,1,,,,
12033,13600,145,Congresista,01-02-2018,NA,1,,,,
12043,13606,3,Congresista,01-02-2018,NA,1,,,,
12050,7443,2,Congresista,01-02-2013,NA,1,,,,
12057,13617,3,Congresista,01-02-2018,NA,1,,,,
12058,13618,3,Congresista,01-02-2018,NA,1,,,,
12097,13654,4,Congresista,01-02-2018,NA,1,,,,
12111,13667,145,Congresista,01-02-2018,NA,1,,,,
12129,13684,145,Congresista,01-02-2018,NA,1,,,,
12139,13694,201,Congresista,11-12-2017,NA,1,,,,
12163,13716,146,Congresista,01-02-2018,NA,1,,,,
12172,13725,146,Congresista,01-02-2018,NA,1,,,,
12204,13757,201,Congresista,11-12-2017,NA,1,,,,
12214,13767,146,Congresista,01-02-2018,NA,1,,,,
12246,13787,3,Congresista,01-02-2018,NA,1,,,,
12256,13797,146,Congresista,01-02-2018,NA,1,,,,
12280,13813,146,Congresista,01-02-2018,NA,1,,,,
11942,13510,203,Congresista,01-02-2018,NA,1,,,,
11956,13524,146,Congresista,01-02-2018,NA,1,,,,
11969,13537,199,Congresista,11-12-2017,NA,1,,,,
11979,13547,11,Congresista,01-02-2018,NA,1,,,,
11995,13563,11,Congresista,01-02-2018,NA,1,,,,
12007,13575,6,Congresista,01-02-2018,NA,1,,,,
12021,13589,146,Congresista,01-02-2018,NA,1,,,,
12027,13595,6,Congresista,01-02-2018,NA,1,,,,
12060,13620,3,Congresista,01-02-2018,NA,1,,,,
12071,13628,2,Congresista,01-02-2018,NA,1,,,,
12092,13649,201,Congresista,11-12-2017,NA,1,,,,
12095,13652,201,Congresista,11-12-2017,NA,1,,,,
12140,13695,11,Congresista,01-02-2018,NA,1,,,,
12145,13699,146,Congresista,01-02-2018,NA,1,,,,
12150,13704,199,Congresista,01-02-2018,NA,1,,,,
12286,13817,6,Congresista,01-02-2018,NA,1,,,,
12296,13823,6,Congresista,01-02-2018,NA,1,,,,
12297,12593,176,Congresista,01-02-2018,NA,1,,,,
12303,12588,176,Congresista,01-02-2018,NA,1,,,,
12307,13828,6,Congresista,01-02-2018,NA,1,,,,
11943,13511,199,Congresista,11-12-2017,NA,1,,,,
11954,13522,145,Congresista,01-02-2018,NA,1,,,,
11972,13540,6,Congresista,01-02-2018,NA,1,,,,
12019,13587,199,Congresista,11-12-2017,NA,1,,,,
12032,13599,146,Congresista,01-02-2018,NA,1,,,,
12083,13640,4,Congresista,01-02-2018,NA,1,,,,
12103,13660,201,Congresista,11-12-2017,NA,1,,,,
12107,13664,138,Congresista,01-02-2018,NA,1,,,,
12108,13665,145,Congresista,01-02-2018,NA,1,,,,
12115,13671,145,Congresista,01-02-2018,NA,1,,,,
12190,13743,146,Congresista,01-02-2018,NA,1,,,,
12215,13768,5,Congresista,01-02-2018,NA,1,,,,
12276,13810,6,Congresista,01-02-2018,NA,1,,,,
12278,12737,176,Congresista,01-02-2018,NA,1,,,,
12281,13814,145,Congresista,01-02-2018,NA,1,,,,
12293,13821,146,Congresista,01-02-2018,NA,1,,,,
11968,13536,146,Congresista,01-02-2018,NA,1,,,,
11978,13546,146,Congresista,01-02-2018,NA,1,,,,
11997,13565,11,Congresista,01-02-2018,NA,1,,,,
12003,13571,11,Congresista,01-02-2018,NA,1,,,,
12009,13577,146,Congresista,01-02-2018,NA,1,,,,
12042,13605,6,Congresista,01-02-2018,NA,1,,,,
12046,13609,145,Congresista,01-02-2018,NA,1,,,,
12054,13615,2,Congresista,01-02-2018,NA,1,,,,
12062,13622,3,Congresista,01-02-2018,NA,1,,,,
12221,13774,138,Congresista,01-02-2018,NA,1,,,,
12225,13751,212,Congresista,01-02-2018,NA,1,,,,
12257,13798,211,Congresista,01-02-2018,NA,1,,,,
12284,13816,146,Congresista,01-02-2018,NA,1,,,,
11975,13543,11,Congresista,01-02-2018,NA,1,,,,
11987,13555,146,Congresista,01-02-2018,NA,1,,,,
12020,13588,6,Congresista,01-02-2018,NA,1,,,,
12034,13601,3,Congresista,01-02-2018,NA,1,,,,
12041,13599,3,Congresista,01-02-2018,NA,1,,,,
12045,13608,6,Congresista,01-02-2018,NA,1,,,,
12059,13619,3,Congresista,01-02-2018,NA,1,,,,
12061,13621,3,Congresista,01-02-2018,NA,1,,,,
12070,13627,2,Congresista,01-02-2018,NA,1,,,,
12078,13635,2,Congresista,01-02-2018,NA,1,,,,
12081,13638,4,Congresista,01-02-2018,NA,1,,,,
12090,13647,4,Congresista,01-02-2018,NA,1,,,,
12112,13668,145,Congresista,01-02-2018,NA,1,,,,
12113,13669,138,Congresista,01-02-2018,NA,1,,,,
12134,13689,201,Congresista,11-12-2017,NA,1,,,,
12158,13712,201,Congresista,11-12-2017,NA,1,,,,
12159,13713,146,Congresista,01-02-2018,NA,1,,,,
12169,13722,144,Congresista,01-02-2018,NA,1,,,,
12171,13724,201,Congresista,11-12-2017,NA,1,,,,
12176,13729,146,Congresista,01-02-2018,NA,1,,,,
12178,13731,201,Congresista,11-12-2017,NA,1,,,,
12192,13745,199,Congresista,01-02-2018,NA,1,,,,
12191,13744,201,Congresista,11-12-2017,NA,1,,,,
12200,13753,201,Congresista,11-12-2017,NA,1,,,,
12210,13763,146,Congresista,01-02-2018,NA,1,,,,
12228,13746,212,Congresista,01-02-2018,NA,1,,,,
12239,13783,3,Congresista,01-02-2018,NA,1,,,,
12249,13790,211,Congresista,01-02-2018,NA,1,,,,
12251,13792,144,Congresista,01-02-2018,NA,1,,,,
12255,13796,6,Congresista,01-02-2018,NA,1,,,,
12258,13799,6,Congresista,01-02-2018,NA,1,,,,
12263,13804,6,Congresista,01-02-2018,NA,1,,,,
12264,9256,176,Congresista,01-02-2018,NA,1,,,,
12265,13805,211,Congresista,01-02-2018,NA,1,,,,
12266,13806,146,Congresista,01-02-2018,NA,1,,,,
12269,13780,211,Congresista,01-02-2018,NA,1,,,,
12273,13777,211,Congresista,01-02-2018,NA,1,,,,
12275,13774,211,Congresista,01-02-2018,NA,1,,,,
12277,13811,146,Congresista,01-02-2018,NA,1,,,,
12289,13818,146,Congresista,01-02-2018,NA,1,,,,
12298,13824,146,Congresista,01-02-2018,NA,1,,,,
12301,13826,145,Congresista,01-02-2018,NA,1,,,,
12305,12586,176,Congresista,01-02-2018,NA,1,,,,
12308,13829,145,Congresista,01-02-2018,NA,1,,,,
12309,13830,146,Congresista,01-02-2018,NA,1,,,,
12311,13832,146,Congresista,01-02-2018,NA,1,,,,
12312,13833,2,Congresista,01-02-2018,NA,1,,,,
12313,13834,145,Congresista,01-02-2018,NA,1,,,,
12314,13835,6,Congresista,01-02-2018,NA,1,,,,
12315,13836,176,Congresista,01-02-2018,NA,1,,,,
12316,13837,6,Congresista,01-02-2018,NA,1,,,,
12317,13838,4,Congresista,01-02-2018,NA,1,,,,
12318,13839,145,Congresista,01-02-2018,NA,1,,,,
12319,13840,6,Congresista,01-02-2018,NA,1,,,,
12320,13841,176,Congresista,01-02-2018,NA,1,,,,
12321,13842,6,Congresista,01-02-2018,NA,1,,,,
12322,13843,4,Congresista,01-02-2018,NA,1,,,,
12323,13844,3,Congresista,01-02-2018,NA,1,,,,
12324,13845,145,Congresista,01-02-2018,NA,1,,,,
12325,13846,6,Congresista,01-02-2018,NA,1,,,,
12326,13847,176,Congresista,01-02-2018,NA,1,,,,
12327,13848,145,Congresista,01-02-2018,NA,1,,,,
12328,13849,10,Congresista,01-02-2018,NA,1,,,,
12329,13850,176,Congresista,01-02-2018,NA,1,,,,
12330,13851,4,Congresista,01-02-2018,NA,1,,,,
12331,13852,144,Congresista,01-02-2018,NA,1,,,,
12332,13853,145,Congresista,01-02-2018,NA,1,,,,
12333,13854,3,Congresista,01-02-2018,NA,1,,,,
12334,13855,10,Congresista,01-02-2018,NA,1,,,,
12335,13856,144,Congresista,01-02-2018,NA,1,,,,
12336,13857,145,Congresista,01-02-2018,NA,1,,,,
12337,13858,176,Congresista,01-02-2018,NA,1,,,,
12338,13859,144,Congresista,01-02-2018,NA,1,,,,
12339,13860,10,Congresista,01-02-2018,NA,1,,,,
12340,13861,144,Congresista,01-02-2018,NA,1,,,,
12341,13862,10,Congresista,01-02-2018,NA,1,,,,
12342,13863,176,Congresista,01-02-2018,NA,1,,,,
12343,13864,144,Congresista,01-02-2018,NA,1,,,,
12344,13865,144,Congresista,01-02-2018,NA,1,,,,
12345,13866,176,Congresista,01-02-2018,NA,1,,,,
12346,13867,10,Congresista,01-02-2018,NA,1,,,,
12347,13868,144,Congresista,01-02-2018,NA,1,,,,
12348,13869,10,Congresista,01-02-2018,NA,1,,,,
12349,13870,176,Congresista,01-02-2018,NA,1,,,,
12350,13871,3,Congresista,01-02-2018,NA,1,,,,
12351,13872,4,Congresista,01-02-2018,NA,1,,,,
12352,13873,144,Congresista,01-02-2018,NA,1,,,,
12353,13874,10,Congresista,01-02-2018,NA,1,,,,
12354,13875,4,Congresista,01-02-2018,NA,1,,,,
12355,13876,176,Congresista,01-02-2018,NA,1,,,,
12356,13877,145,Congresista,01-02-2018,NA,1,,,,
12357,13878,4,Congresista,01-02-2018,NA,1,,,,
12358,13879,10,Congresista,01-02-2018,NA,1,,,,
12359,13880,176,Congresista,01-02-2018,NA,1,,,,
12360,13881,2,Congresista,01-02-2018,NA,1,,,,
12361,13882,144,Congresista,01-02-2018,NA,1,,,,
12362,13883,145,Congresista,01-02-2018,NA,1,,,,
12363,13884,176,Congresista,01-02-2018,NA,1,,,,
12364,13885,10,Congresista,01-02-2018,NA,1,,,,
12365,13886,4,Congresista,01-02-2018,NA,1,,,,
12366,13887,144,Congresista,01-02-2018,NA,1,,,,
12367,13888,176,Congresista,01-02-2018,NA,1,,,,
12368,13889,10,Congresista,01-02-2018,NA,1,,,,
12369,13890,145,Congresista,01-02-2018,NA,1,,,,
12370,13891,176,Congresista,01-02-2018,NA,1,,,,
12371,13892,144,Congresista,01-02-2018,NA,1,,,,
12372,13893,10,Congresista,01-02-2018,NA,1,,,,
12373,13894,176,Congresista,01-02-2018,NA,1,,,,
12374,13895,145,Congresista,01-02-2018,NA,1,,,,
12375,13896,144,Congresista,01-02-2018,NA,1,,,,
12376,13897,144,Congresista,01-02-2018,NA,1,,,,
12377,13898,10,Congresista,01-02-2018,NA,1,,,,
12378,13899,176,Congresista,01-02-2018,NA,1,,,,
12379,13900,144,Congresista,01-02-2018,NA,1,,,,
12380,13901,144,Congresista,01-02-2018,NA,1,,,,
12381,13902,146,Congresista,01-02-2018,NA,1,,,,
12382,13903,144,Congresista,01-02-2018,NA,1,,,,
12383,13904,4,Congresista,01-02-2018,NA,1,,,,
12386,13907,146,Congresista,01-02-2018,NA,1,,,,
12394,13914,144,Congresista,01-02-2018,NA,1,,,,
12424,13943,146,Congresista,01-02-2018,NA,1,,,,
12430,13949,176,Congresista,01-02-2018,NA,1,,,,
12434,13953,145,Congresista,01-02-2018,NA,1,,,,
12452,13971,3,Congresista,01-02-2018,NA,1,,,,
12468,13987,3,Congresista,01-02-2018,NA,1,,,,
12508,14027,153,Congresista,01-02-2018,NA,1,,,,
12537,14055,176,Congresista,01-02-2018,NA,1,,,,
12550,14068,10,Congresista,02-02-2018,NA,1,,,,
12554,14072,3,Congresista,02-02-2018,NA,1,,,,
12558,14076,3,Congresista,02-02-2018,NA,1,,,,
12384,13905,144,Congresista,01-02-2018,NA,1,,,,
12397,13917,145,Congresista,01-02-2018,NA,1,,,,
12402,13922,9,Congresista,01-02-2018,NA,1,,,,
12407,13927,146,Congresista,01-02-2018,NA,1,,,,
12409,13929,146,Congresista,01-02-2018,NA,1,,,,
12429,13948,146,Congresista,01-02-2018,NA,1,,,,
12438,13957,176,Congresista,01-02-2018,NA,1,,,,
12445,13964,145,Congresista,01-02-2018,NA,1,,,,
12450,13969,3,Congresista,01-02-2018,NA,1,,,,
12457,13976,3,Congresista,01-02-2018,NA,1,,,,
12466,13985,5,Congresista,01-02-2018,NA,1,,,,
12385,13906,4,Congresista,01-02-2018,NA,1,,,,
12444,13963,145,Congresista,01-02-2018,NA,1,,,,
12453,13972,10,Congresista,01-02-2018,NA,1,,,,
12458,13977,10,Congresista,01-02-2018,NA,1,,,,
12507,14026,4,Congresista,01-02-2018,NA,1,,,,
12513,14031,4,Congresista,01-02-2018,NA,1,,,,
12523,14041,3,Congresista,01-02-2018,NA,1,,,,
12528,14046,176,Congresista,01-02-2018,NA,1,,,,
12534,14052,144,Congresista,01-02-2018,NA,1,,,,
12387,13908,176,Congresista,01-02-2018,NA,1,,,,
12414,13934,9,Congresista,01-02-2018,NA,1,,,,
12425,13944,145,Congresista,01-02-2018,NA,1,,,,
12437,13956,9,Congresista,01-02-2018,NA,1,,,,
12388,13909,144,Congresista,01-02-2018,NA,1,,,,
12389,13910,145,Congresista,01-02-2018,NA,1,,,,
12390,13911,144,Congresista,01-02-2018,NA,1,,,,
12399,13919,146,Congresista,01-02-2018,NA,1,,,,
12404,13924,144,Congresista,01-02-2018,NA,1,,,,
12408,13928,3,Congresista,01-02-2018,NA,1,,,,
12412,13932,146,Congresista,01-02-2018,NA,1,,,,
12418,13938,145,Congresista,01-02-2018,NA,1,,,,
12420,13936,146,Congresista,01-02-2018,NA,1,,,,
12428,13947,145,Congresista,01-02-2018,NA,1,,,,
12441,13960,176,Congresista,01-02-2018,NA,1,,,,
12447,13966,176,Congresista,01-02-2018,NA,1,,,,
12448,13967,3,Congresista,01-02-2018,NA,1,,,,
12449,13968,10,Congresista,01-02-2018,NA,1,,,,
12463,13982,146,Congresista,01-02-2018,NA,1,,,,
12465,13984,176,Congresista,01-02-2018,NA,1,,,,
12467,13986,146,Congresista,01-02-2018,NA,1,,,,
12472,13991,5,Congresista,01-02-2018,NA,1,,,,
12473,13992,145,Congresista,01-02-2018,NA,1,,,,
12478,13997,6,Congresista,01-02-2018,NA,1,,,,
12485,14004,145,Congresista,01-02-2018,NA,1,,,,
12493,14012,146,Congresista,01-02-2018,NA,1,,,,
12494,14013,4,Congresista,01-02-2018,NA,1,,,,
12496,14015,146,Congresista,01-02-2018,NA,1,,,,
12517,14035,176,Congresista,01-02-2018,NA,1,,,,
12526,14044,4,Congresista,01-02-2018,NA,1,,,,
12542,14060,144,Congresista,01-02-2018,NA,1,,,,
12548,14066,5,Congresista,02-02-2018,NA,1,,,,
12551,14069,10,Congresista,02-02-2018,NA,1,,,,
12559,14077,3,Congresista,02-02-2018,NA,1,,,,
12391,13904,145,Congresista,01-02-2018,NA,1,,,,
12400,13920,145,Congresista,01-02-2018,NA,1,,,,
12403,13923,145,Congresista,01-02-2018,NA,1,,,,
12433,13952,9,Congresista,01-02-2018,NA,1,,,,
12443,13962,3,Congresista,01-02-2018,NA,1,,,,
12477,13996,145,Congresista,01-02-2018,NA,1,,,,
12392,13912,146,Congresista,01-02-2018,NA,1,,,,
12436,13955,3,Congresista,01-02-2018,NA,1,,,,
12459,13978,146,Congresista,01-02-2018,NA,1,,,,
12469,13988,146,Congresista,01-02-2018,NA,1,,,,
12475,13994,145,Congresista,01-02-2018,NA,1,,,,
12483,14002,145,Congresista,01-02-2018,NA,1,,,,
12500,14019,146,Congresista,01-02-2018,NA,1,,,,
12532,14050,176,Congresista,01-02-2018,NA,1,,,,
12539,14057,144,Congresista,01-02-2018,NA,1,,,,
12393,13913,176,Congresista,01-02-2018,NA,1,,,,
12417,13937,3,Congresista,01-02-2018,NA,1,,,,
12456,13975,10,Congresista,01-02-2018,NA,1,,,,
12461,13980,10,Congresista,01-02-2018,NA,1,,,,
12471,13990,145,Congresista,01-02-2018,NA,1,,,,
12395,13915,144,Congresista,01-02-2018,NA,1,,,,
12422,13941,3,Congresista,01-02-2018,NA,1,,,,
12426,13945,146,Congresista,01-02-2018,NA,1,,,,
12396,13916,144,Congresista,01-02-2018,NA,1,,,,
12415,13935,146,Congresista,01-02-2018,NA,1,,,,
12416,13936,145,Congresista,01-02-2018,NA,1,,,,
12442,13961,145,Congresista,01-02-2018,NA,1,,,,
12446,13965,3,Congresista,01-02-2018,NA,1,,,,
12455,13974,3,Congresista,01-02-2018,NA,1,,,,
12470,13989,5,Congresista,01-02-2018,NA,1,,,,
12398,13918,144,Congresista,01-02-2018,NA,1,,,,
12419,13939,146,Congresista,01-02-2018,NA,1,,,,
12421,13940,9,Congresista,01-02-2018,NA,1,,,,
12423,13942,145,Congresista,01-02-2018,NA,1,,,,
12401,13921,144,Congresista,01-02-2018,NA,1,,,,
12405,13925,146,Congresista,01-02-2018,NA,1,,,,
12410,13930,3,Congresista,01-02-2018,NA,1,,,,
12411,13931,3,Congresista,01-02-2018,NA,1,,,,
12427,13946,146,Congresista,01-02-2018,NA,1,,,,
12413,13933,145,Congresista,01-02-2018,NA,1,,,,
12431,13950,145,Congresista,01-02-2018,NA,1,,,,
12432,13951,3,Congresista,01-02-2018,NA,1,,,,
12435,13954,176,Congresista,01-02-2018,NA,1,,,,
12439,13958,3,Congresista,01-02-2018,NA,1,,,,
12440,13959,145,Congresista,01-02-2018,NA,1,,,,
12451,13970,176,Congresista,01-02-2018,NA,1,,,,
12454,13973,176,Congresista,01-02-2018,NA,1,,,,
12460,13979,146,Congresista,01-02-2018,NA,1,,,,
12462,13981,176,Congresista,01-02-2018,NA,1,,,,
12464,13983,3,Congresista,01-02-2018,NA,1,,,,
12474,13993,5,Congresista,01-02-2018,NA,1,,,,
12476,13995,6,Congresista,01-02-2018,NA,1,,,,
12479,13998,145,Congresista,01-02-2018,NA,1,,,,
12481,14000,6,Congresista,01-02-2018,NA,1,,,,
12482,14001,145,Congresista,01-02-2018,NA,1,,,,
12484,14003,6,Congresista,01-02-2018,NA,1,,,,
12486,14005,146,Congresista,01-02-2018,NA,1,,,,
12487,14006,6,Congresista,01-02-2018,NA,1,,,,
