id,proyecto_ley_estado_id,comision_id,activo,usercreated,usermodifed,created_at,updated_at
17640,1480,8,1,NA,NA,NA,NA
17641,1480,10,1,NA,NA,NA,NA
17642,1480,12,1,NA,NA,NA,NA
17643,1480,13,1,NA,NA,NA,NA
17644,49556,1,1,NA,NA,NA,NA
17645,26161,6,1,NA,NA,NA,NA
17646,26155,7,1,NA,NA,NA,NA
17647,26909,12,1,NA,NA,NA,NA
17648,1208,12,1,NA,NA,NA,NA
17649,49581,4,1,NA,NA,NA,NA
17650,49582,4,1,NA,NA,NA,NA
17651,49583,4,1,NA,NA,NA,NA
17652,49584,3,1,NA,NA,NA,NA
17653,49585,13,1,NA,NA,NA,NA
17656,400,11,1,NA,NA,NA,NA
17657,400,4,1,NA,NA,NA,NA
17658,26780,11,1,NA,NA,NA,NA
17659,26780,4,1,NA,NA,NA,NA
17660,1487,8,1,NA,NA,NA,NA
17661,1487,10,1,NA,NA,NA,NA
17662,1487,12,1,NA,NA,NA,NA
17663,1487,13,1,NA,NA,NA,NA
17668,49170,14,1,NA,NA,NA,NA
17669,49256,9,1,NA,NA,NA,NA
17670,49386,12,1,NA,NA,NA,NA
17672,49057,12,1,NA,NA,NA,NA
17673,49718,8,1,NA,NA,NA,NA
17675,48997,7,1,NA,NA,NA,NA
17677,49302,14,1,NA,NA,NA,NA
17679,48944,10,1,NA,NA,NA,NA
17680,48945,10,1,NA,NA,NA,NA
17681,48946,10,1,NA,NA,NA,NA
17682,48947,10,1,NA,NA,NA,NA
17683,48948,10,1,NA,NA,NA,NA
17684,48949,10,1,NA,NA,NA,NA
17685,48950,10,1,NA,NA,NA,NA
17686,48951,10,1,NA,NA,NA,NA
17687,48952,10,1,NA,NA,NA,NA
17688,49783,4,1,NA,NA,NA,NA
17692,49048,7,1,NA,NA,NA,NA
17693,49102,7,1,NA,NA,NA,NA
17694,49127,7,1,NA,NA,NA,NA
17696,49831,7,1,NA,NA,NA,NA
17717,49009,3,1,NA,NA,NA,NA
17697,49832,7,1,NA,NA,NA,NA
17698,49130,10,1,NA,NA,NA,NA
17699,49220,10,1,NA,NA,NA,NA
17700,49215,10,1,NA,NA,NA,NA
17702,49217,10,1,NA,NA,NA,NA
17703,49218,10,1,NA,NA,NA,NA
17704,49219,10,1,NA,NA,NA,NA
17706,49222,10,1,NA,NA,NA,NA
17708,49842,4,1,NA,NA,NA,NA
17709,49216,10,1,NA,NA,NA,NA
17710,48320,2,1,NA,NA,NA,NA
17711,49414,7,1,NA,NA,NA,NA
17712,48562,2,1,NA,NA,NA,NA
17714,48461,2,1,NA,NA,NA,NA
17715,48956,3,1,NA,NA,NA,NA
17716,49401,3,1,NA,NA,NA,NA
17718,49010,3,1,NA,NA,NA,NA
17720,49396,3,1,NA,NA,NA,NA
17721,48964,3,1,NA,NA,NA,NA
17722,49395,3,1,NA,NA,NA,NA
17723,49021,3,1,NA,NA,NA,NA
17724,49103,3,1,NA,NA,NA,NA
17725,49171,3,1,NA,NA,NA,NA
17726,49124,3,1,NA,NA,NA,NA
17727,49308,6,1,NA,NA,NA,NA
17728,49276,13,1,NA,NA,NA,NA
17729,49457,13,1,NA,NA,NA,NA
17730,48810,2,1,NA,NA,NA,NA
17731,48811,2,1,NA,NA,NA,NA
17734,49858,13,1,NA,NA,NA,NA
17735,49248,13,1,NA,NA,NA,NA
17736,49192,13,1,NA,NA,NA,NA
17738,49132,9,1,NA,NA,NA,NA
17741,48675,11,1,NA,NA,NA,NA
17742,49262,11,1,NA,NA,NA,NA
17744,48999,6,1,NA,NA,NA,NA
17745,48954,6,1,NA,NA,NA,NA
17747,48962,6,1,NA,NA,NA,NA
17748,48961,6,1,NA,NA,NA,NA
17749,48955,6,1,NA,NA,NA,NA
17751,49044,6,1,NA,NA,NA,NA
17752,49050,6,1,NA,NA,NA,NA
17755,49134,6,1,NA,NA,NA,NA
17757,48925,7,1,NA,NA,NA,NA
17759,49910,3,1,NA,NA,NA,NA
17760,48749,11,1,NA,NA,NA,NA
17761,48842,11,1,NA,NA,NA,NA
17763,49917,12,1,NA,NA,NA,NA
17765,49923,2,1,NA,NA,NA,NA
17766,49943,1,1,NA,NA,NA,NA
17767,49043,4,1,NA,NA,NA,NA
17768,48457,4,1,NA,NA,NA,NA
17770,49129,4,1,NA,NA,NA,NA
17772,49270,4,1,NA,NA,NA,NA
17773,48963,5,1,NA,NA,NA,NA
17781,49960,7,1,NA,NA,NA,NA
17783,49962,10,1,NA,NA,NA,NA
17785,49958,7,1,NA,NA,NA,NA
17786,49966,1,1,NA,NA,NA,NA
17787,49967,14,1,NA,NA,NA,NA
17791,48249,1,1,NA,NA,NA,NA
17793,49997,7,1,NA,NA,NA,NA
17795,50004,1,1,NA,NA,NA,NA
17796,49243,1,1,NA,NA,NA,NA
17798,50013,1,1,NA,NA,NA,NA
17799,49961,7,1,NA,NA,NA,NA
17800,50014,7,1,NA,NA,NA,NA
17801,49133,9,1,NA,NA,NA,NA
17805,50032,7,1,NA,NA,NA,NA
17807,49323,2,1,NA,NA,NA,NA
17808,49857,14,1,NA,NA,NA,NA
17810,50045,11,1,NA,NA,NA,NA
17813,50049,2,1,NA,NA,NA,NA
17814,50055,14,1,NA,NA,NA,NA
17815,50057,14,1,NA,NA,NA,NA
17816,50058,14,1,NA,NA,NA,NA
17817,50059,1,1,NA,NA,NA,NA
17818,50060,1,1,NA,NA,NA,NA
17819,50061,1,1,NA,NA,NA,NA
17822,50071,9,1,NA,NA,NA,NA
17825,50075,12,1,NA,NA,NA,NA
17826,49131,9,1,NA,NA,NA,NA
17827,50081,1,1,NA,NA,NA,NA
17828,48501,5,1,NA,NA,NA,NA
17829,50084,1,1,NA,NA,NA,NA
17830,50085,14,1,NA,NA,NA,NA
17831,50086,14,1,NA,NA,NA,NA
17832,50089,7,1,NA,NA,NA,NA
17833,50090,7,1,NA,NA,NA,NA
17834,50091,7,1,NA,NA,NA,NA
17835,50092,2,1,NA,NA,NA,NA
17836,50093,2,1,NA,NA,NA,NA
17837,50094,2,1,NA,NA,NA,NA
17838,50095,4,1,NA,NA,NA,NA
17839,50099,7,1,NA,NA,NA,NA
17841,49008,11,1,NA,NA,NA,NA
17842,49007,11,1,NA,NA,NA,NA
17843,50113,8,1,NA,NA,NA,NA
17844,50113,10,1,NA,NA,NA,NA
17845,50113,12,1,NA,NA,NA,NA
17846,50113,13,1,NA,NA,NA,NA
17847,50114,1,1,NA,NA,NA,NA
17848,50115,1,1,NA,NA,NA,NA
17854,49168,11,1,NA,NA,NA,NA
17855,49014,7,1,NA,NA,NA,NA
17857,50128,1,1,NA,NA,NA,NA
17858,49266,11,1,NA,NA,NA,NA
17859,49265,11,1,NA,NA,NA,NA
17860,50130,9,1,NA,NA,NA,NA
17861,50131,12,1,NA,NA,NA,NA
17862,50132,7,1,NA,NA,NA,NA
17863,50133,12,1,NA,NA,NA,NA
17865,50145,12,1,NA,NA,NA,NA
17866,50146,12,1,NA,NA,NA,NA
17867,50147,10,1,NA,NA,NA,NA
17869,49264,11,1,NA,NA,NA,NA
17870,49263,11,1,NA,NA,NA,NA
17872,49838,1,1,NA,NA,NA,NA
17879,50157,1,1,NA,NA,NA,NA
17880,50158,1,1,NA,NA,NA,NA
17881,50159,1,1,NA,NA,NA,NA
17882,49976,7,1,NA,NA,NA,NA
17883,49977,7,1,NA,NA,NA,NA
17891,50166,1,1,NA,NA,NA,NA
17892,50165,1,1,NA,NA,NA,NA
17896,50176,7,1,NA,NA,NA,NA
17897,50177,6,1,NA,NA,NA,NA
17898,50178,6,1,NA,NA,NA,NA
17899,50179,4,1,NA,NA,NA,NA
17900,50180,9,1,NA,NA,NA,NA
17901,50181,12,1,NA,NA,NA,NA
17902,50182,9,1,NA,NA,NA,NA
17903,50183,7,1,NA,NA,NA,NA
17904,48116,3,1,NA,NA,NA,NA
17905,50167,1,1,NA,NA,NA,NA
17908,49017,2,1,NA,NA,NA,NA
17909,49018,2,1,NA,NA,NA,NA
17910,49019,2,1,NA,NA,NA,NA
17915,49055,12,1,NA,NA,NA,NA
17916,49047,12,1,NA,NA,NA,NA
17917,49056,12,1,NA,NA,NA,NA
17918,48980,12,1,NA,NA,NA,NA
17920,49387,12,1,NA,NA,NA,NA
17921,50228,12,1,NA,NA,NA,NA
17930,50069,1,1,NA,NA,NA,NA
17933,50233,14,1,NA,NA,NA,NA
17934,50234,14,1,NA,NA,NA,NA
17935,50235,14,1,NA,NA,NA,NA
17936,50240,12,1,NA,NA,NA,NA
17938,50242,7,1,NA,NA,NA,NA
17939,50243,7,1,NA,NA,NA,NA
17940,50244,2,1,NA,NA,NA,NA
17941,50258,1,1,NA,NA,NA,NA
17942,50259,1,1,NA,NA,NA,NA
17943,50260,1,1,NA,NA,NA,NA
17944,50264,1,1,NA,NA,NA,NA
17945,48943,12,1,NA,NA,NA,NA
17946,49015,12,1,NA,NA,NA,NA
17947,49016,12,1,NA,NA,NA,NA
17953,39012,1,1,NA,NA,NA,NA
17955,49166,11,1,NA,NA,NA,NA
17958,50271,1,1,NA,NA,NA,NA
17959,50272,2,1,NA,NA,NA,NA
17960,50273,2,1,NA,NA,NA,NA
17961,50275,3,1,NA,NA,NA,NA
17962,50276,1,1,NA,NA,NA,NA
17963,50277,1,1,NA,NA,NA,NA
17965,50289,1,1,NA,NA,NA,NA
17966,50290,14,1,NA,NA,NA,NA
17967,50294,7,1,NA,NA,NA,NA
17968,50295,7,1,NA,NA,NA,NA
17969,50298,12,1,NA,NA,NA,NA
17970,50299,2,1,NA,NA,NA,NA
17971,50300,6,1,NA,NA,NA,NA
17972,49036,12,1,NA,NA,NA,NA
17973,48841,13,1,NA,NA,NA,NA
17975,50303,7,1,NA,NA,NA,NA
17977,50304,12,1,NA,NA,NA,NA
17978,50305,12,1,NA,NA,NA,NA
17979,50307,12,1,NA,NA,NA,NA
17983,50311,2,1,NA,NA,NA,NA
17984,50312,2,1,NA,NA,NA,NA
17985,50313,2,1,NA,NA,NA,NA
17988,49522,5,1,NA,NA,NA,NA
17991,50316,1,1,NA,NA,NA,NA
17992,50164,11,1,NA,NA,NA,NA
17996,50322,2,1,NA,NA,NA,NA
17997,50323,1,1,NA,NA,NA,NA
17998,50324,11,1,NA,NA,NA,NA
18000,50329,14,1,NA,NA,NA,NA
18001,50321,14,1,NA,NA,NA,NA
18004,48750,2,1,NA,NA,NA,NA
18005,50339,7,1,NA,NA,NA,NA
18006,50340,7,1,NA,NA,NA,NA
18007,50341,2,1,NA,NA,NA,NA
18008,50342,2,1,NA,NA,NA,NA
18009,50343,7,1,NA,NA,NA,NA
18010,50347,12,1,NA,NA,NA,NA
18011,50349,2,1,NA,NA,NA,NA
18014,50351,2,1,NA,NA,NA,NA
18015,50352,12,1,NA,NA,NA,NA
18016,50353,2,1,NA,NA,NA,NA
18018,49097,6,1,NA,NA,NA,NA
18019,50358,7,1,NA,NA,NA,NA
18020,50363,14,1,NA,NA,NA,NA
18021,50365,14,1,NA,NA,NA,NA
18022,50366,7,1,NA,NA,NA,NA
18023,50006,7,1,NA,NA,NA,NA
18024,50368,8,1,NA,NA,NA,NA
18025,50369,5,1,NA,NA,NA,NA
18026,50370,1,1,NA,NA,NA,NA
18027,50371,14,1,NA,NA,NA,NA
18028,50372,14,1,NA,NA,NA,NA
18029,50375,5,1,NA,NA,NA,NA
18031,50376,8,1,NA,NA,NA,NA
18032,50377,11,1,NA,NA,NA,NA
18033,50378,3,1,NA,NA,NA,NA
18034,50379,1,1,NA,NA,NA,NA
18035,50386,7,1,NA,NA,NA,NA
18036,50389,6,1,NA,NA,NA,NA
18037,50390,2,1,NA,NA,NA,NA
18045,50232,14,1,NA,NA,NA,NA
18048,50399,7,1,NA,NA,NA,NA
18049,50400,6,1,NA,NA,NA,NA
18055,49116,9,1,NA,NA,NA,NA
18058,50408,1,1,NA,NA,NA,NA
18059,50072,9,1,NA,NA,NA,NA
18063,50415,7,1,NA,NA,NA,NA
18068,50161,4,1,NA,NA,NA,NA
18074,50162,4,1,NA,NA,NA,NA
18075,50407,12,1,NA,NA,NA,NA
18076,50407,13,1,NA,NA,NA,NA
18082,50215,1,1,NA,NA,NA,NA
18083,50120,8,1,NA,NA,NA,NA
18084,50120,10,1,NA,NA,NA,NA
18085,50120,12,1,NA,NA,NA,NA
18086,50120,13,1,NA,NA,NA,NA
18087,50423,1,1,NA,NA,NA,NA
18088,50423,7,1,NA,NA,NA,NA
18091,50425,4,1,NA,NA,NA,NA
18092,50424,1,1,NA,NA,NA,NA
18093,50424,7,1,NA,NA,NA,NA
18095,50428,5,1,NA,NA,NA,NA
18096,50151,14,1,NA,NA,NA,NA
18107,50439,14,1,NA,NA,NA,NA
18108,50440,14,1,NA,NA,NA,NA
18110,50442,11,1,NA,NA,NA,NA
18112,50444,14,1,NA,NA,NA,NA
18114,50443,14,1,NA,NA,NA,NA
18115,50447,2,1,NA,NA,NA,NA
18116,48959,11,1,NA,NA,NA,NA
18117,49123,11,1,NA,NA,NA,NA
18121,50454,8,1,NA,NA,NA,NA
18122,50454,10,1,NA,NA,NA,NA
18123,50454,12,1,NA,NA,NA,NA
18124,50454,13,1,NA,NA,NA,NA
18125,26823,8,1,NA,NA,NA,NA
18126,26823,10,1,NA,NA,NA,NA
18127,26823,12,1,NA,NA,NA,NA
18128,26823,13,1,NA,NA,NA,NA
18135,50455,1,1,NA,NA,NA,NA
18136,50455,7,1,NA,NA,NA,NA
18139,25929,1,1,NA,NA,NA,NA
18140,25929,7,1,NA,NA,NA,NA
18141,49963,7,1,NA,NA,NA,NA
18142,50463,7,1,NA,NA,NA,NA
18145,50156,1,1,NA,NA,NA,NA
18146,50465,1,1,NA,NA,NA,NA
18147,50466,1,1,NA,NA,NA,NA
18148,50467,3,1,NA,NA,NA,NA
18151,50473,3,1,NA,NA,NA,NA
18153,50149,1,1,NA,NA,NA,NA
18155,50474,7,1,NA,NA,NA,NA
18161,50310,12,1,NA,NA,NA,NA
18167,50484,3,1,NA,NA,NA,NA
18190,50336,1,1,NA,NA,NA,NA
18199,50510,6,1,NA,NA,NA,NA
18204,50227,12,1,NA,NA,NA,NA
18206,48332,5,1,NA,NA,NA,NA
18164,50432,8,1,NA,NA,NA,NA
18173,36900,3,1,NA,NA,NA,NA
18174,36896,6,1,NA,NA,NA,NA
18175,36895,6,1,NA,NA,NA,NA
18183,37701,17,1,NA,NA,NA,NA
18188,50495,14,1,NA,NA,NA,NA
18212,50515,3,1,NA,NA,NA,NA
18176,38059,4,1,NA,NA,NA,NA
18225,50525,11,1,NA,NA,NA,NA
18179,37692,3,1,NA,NA,NA,NA
18180,3560,6,1,NA,NA,NA,NA
18181,35750,6,1,NA,NA,NA,NA
18213,50516,3,1,NA,NA,NA,NA
18182,3562,3,1,NA,NA,NA,NA
18205,50512,13,1,NA,NA,NA,NA
18184,38496,11,1,NA,NA,NA,NA
18185,38496,4,1,NA,NA,NA,NA
18187,35865,13,1,NA,NA,NA,NA
18218,50519,3,1,NA,NA,NA,NA
18219,50475,6,1,NA,NA,NA,NA
18224,50524,11,1,NA,NA,NA,NA
18228,50528,6,1,NA,NA,NA,NA
18229,50533,9,1,NA,NA,NA,NA
18230,50534,6,1,NA,NA,NA,NA
18231,50535,12,1,NA,NA,NA,NA
18232,50464,1,1,NA,NA,NA,NA
18236,50539,3,1,NA,NA,NA,NA
18238,50542,3,1,NA,NA,NA,NA
18241,50548,11,1,NA,NA,NA,NA
18249,50565,13,1,NA,NA,NA,NA
18250,50566,11,1,NA,NA,NA,NA
18255,50536,7,1,NA,NA,NA,NA
18256,50576,2,1,NA,NA,NA,NA
18257,50577,12,1,NA,NA,NA,NA
18258,50435,7,1,NA,NA,NA,NA
18259,50581,12,1,NA,NA,NA,NA
18260,50582,7,1,NA,NA,NA,NA
18261,50584,2,1,NA,NA,NA,NA
18263,50588,11,1,NA,NA,NA,NA
18266,48399,4,1,NA,NA,NA,NA
18267,48400,4,1,NA,NA,NA,NA
18268,48929,4,1,NA,NA,NA,NA
18269,50592,2,1,NA,NA,NA,NA
18270,50593,12,1,NA,NA,NA,NA
18271,50594,4,1,NA,NA,NA,NA
18272,50315,4,1,NA,NA,NA,NA
18274,50597,2,1,NA,NA,NA,NA
18275,50599,12,1,NA,NA,NA,NA
18276,50600,4,1,NA,NA,NA,NA
18277,50601,12,1,NA,NA,NA,NA
18279,50604,5,1,NA,NA,NA,NA
18280,50605,3,1,NA,NA,NA,NA
18281,50606,3,1,NA,NA,NA,NA
18285,50609,14,1,NA,NA,NA,NA
18288,50612,14,1,NA,NA,NA,NA
18295,50226,6,1,NA,NA,NA,NA
18296,50314,6,1,NA,NA,NA,NA
18297,50644,2,1,NA,NA,NA,NA
18298,50645,2,1,NA,NA,NA,NA
18299,50646,2,1,NA,NA,NA,NA
18300,50468,2,1,NA,NA,NA,NA
18302,50648,12,1,NA,NA,NA,NA
18303,50649,6,1,NA,NA,NA,NA
18305,50163,1,1,NA,NA,NA,NA
18308,50309,12,1,NA,NA,NA,NA
18311,50628,11,1,NA,NA,NA,NA
18312,50627,11,1,NA,NA,NA,NA
18316,49104,5,1,NA,NA,NA,NA
18318,49045,6,1,NA,NA,NA,NA
18319,23160,12,1,NA,NA,NA,NA
18320,23160,13,1,NA,NA,NA,NA
18323,50673,12,1,NA,NA,NA,NA
18325,50068,7,1,NA,NA,NA,NA
18330,46832,12,1,NA,NA,NA,NA
18331,46832,13,1,NA,NA,NA,NA
18332,50687,4,1,NA,NA,NA,NA
18333,50393,1,1,NA,NA,NA,NA
18335,50417,1,1,NA,NA,NA,NA
18340,50694,14,1,NA,NA,NA,NA
18341,50695,14,1,NA,NA,NA,NA
18343,50698,14,1,NA,NA,NA,NA
18344,50699,14,1,NA,NA,NA,NA
18345,50700,14,1,NA,NA,NA,NA
18346,50706,7,1,NA,NA,NA,NA
18347,50707,7,1,NA,NA,NA,NA
18348,50708,7,1,NA,NA,NA,NA
18349,50709,7,1,NA,NA,NA,NA
18350,50710,7,1,NA,NA,NA,NA
18351,50711,7,1,NA,NA,NA,NA
18352,50712,7,1,NA,NA,NA,NA
18353,50713,7,1,NA,NA,NA,NA
18360,50722,1,1,NA,NA,NA,NA
18361,50723,1,1,NA,NA,NA,NA
18362,50724,1,1,NA,NA,NA,NA
18363,50725,1,1,NA,NA,NA,NA
18364,50726,1,1,NA,NA,NA,NA
18365,50727,1,1,NA,NA,NA,NA
18366,50728,1,1,NA,NA,NA,NA
18368,50732,2,1,NA,NA,NA,NA
18369,50733,6,1,NA,NA,NA,NA
18370,50738,7,1,NA,NA,NA,NA
18371,50739,2,1,NA,NA,NA,NA
18374,50265,4,1,NA,NA,NA,NA
18375,50753,4,1,NA,NA,NA,NA
18376,50754,4,1,NA,NA,NA,NA
18377,50755,2,1,NA,NA,NA,NA
18378,50756,7,1,NA,NA,NA,NA
18379,50757,2,1,NA,NA,NA,NA
18381,50763,14,1,NA,NA,NA,NA
18385,50773,1,1,NA,NA,NA,NA
18386,50774,1,1,NA,NA,NA,NA
18390,50433,1,1,NA,NA,NA,NA
18391,50433,7,1,NA,NA,NA,NA
18392,50028,1,1,NA,NA,NA,NA
18393,50492,1,1,NA,NA,NA,NA
18394,50498,1,1,NA,NA,NA,NA
18395,50537,1,1,NA,NA,NA,NA
18396,49856,1,1,NA,NA,NA,NA
18397,50550,1,1,NA,NA,NA,NA
18398,50790,14,1,NA,NA,NA,NA
18399,50499,8,1,NA,NA,NA,NA
18400,50553,1,1,NA,NA,NA,NA
18402,50214,3,1,NA,NA,NA,NA
18404,3344,3,1,NA,NA,NA,NA
18405,35975,2,1,NA,NA,NA,NA
18406,37875,2,1,NA,NA,NA,NA
18407,6604,2,1,NA,NA,NA,NA
18409,38297,8,1,NA,NA,NA,NA
18410,38296,8,1,NA,NA,NA,NA
18411,38295,10,1,NA,NA,NA,NA
18412,36242,10,1,NA,NA,NA,NA
18413,36241,10,1,NA,NA,NA,NA
18414,36180,10,1,NA,NA,NA,NA
18415,20309,10,1,NA,NA,NA,NA
18416,34700,10,1,NA,NA,NA,NA
18417,35276,10,1,NA,NA,NA,NA
18418,6816,7,1,NA,NA,NA,NA
18419,16783,11,1,NA,NA,NA,NA
18424,16072,8,1,NA,NA,NA,NA
18425,16072,10,1,NA,NA,NA,NA
18426,16072,12,1,NA,NA,NA,NA
18427,16072,13,1,NA,NA,NA,NA
18428,16091,8,1,NA,NA,NA,NA
18429,16091,10,1,NA,NA,NA,NA
18430,16091,12,1,NA,NA,NA,NA
18431,16091,13,1,NA,NA,NA,NA
18432,39930,11,1,NA,NA,NA,NA
18433,6809,1,1,NA,NA,NA,NA
18434,6809,7,1,NA,NA,NA,NA
18435,3807,1,1,NA,NA,NA,NA
18436,3807,7,1,NA,NA,NA,NA
18437,15411,2,1,NA,NA,NA,NA
18438,15411,14,1,NA,NA,NA,NA
18439,7424,7,1,NA,NA,NA,NA
18447,50805,9,1,NA,NA,NA,NA
18440,6300,4,1,NA,NA,NA,NA
18441,6678,7,1,NA,NA,NA,NA
18446,50804,9,1,NA,NA,NA,NA
18448,50802,1,1,NA,NA,NA,NA
18449,50802,7,1,NA,NA,NA,NA
18450,50806,6,1,NA,NA,NA,NA
18451,48953,6,1,NA,NA,NA,NA
18452,3752,1,1,NA,NA,NA,NA
18453,3752,7,1,NA,NA,NA,NA
18454,8789,1,1,NA,NA,NA,NA
18455,8789,7,1,NA,NA,NA,NA
18456,8790,1,1,NA,NA,NA,NA
18457,8790,7,1,NA,NA,NA,NA
18458,30095,1,1,NA,NA,NA,NA
18459,29739,7,1,NA,NA,NA,NA
18460,29638,7,1,NA,NA,NA,NA
18461,30234,1,1,NA,NA,NA,NA
18462,48133,1,1,NA,NA,NA,NA
18463,48133,7,1,NA,NA,NA,NA
18464,16375,11,1,NA,NA,NA,NA
18465,16628,11,1,NA,NA,NA,NA
18466,38271,3,1,NA,NA,NA,NA
18467,15294,2,1,NA,NA,NA,NA
18468,6706,10,1,NA,NA,NA,NA
18469,5667,10,1,NA,NA,NA,NA
18470,20260,1,1,NA,NA,NA,NA
18471,16684,14,1,NA,NA,NA,NA
18472,16793,1,1,NA,NA,NA,NA
18474,4265,13,1,NA,NA,NA,NA
18475,26493,3,1,NA,NA,NA,NA
18476,26493,6,1,NA,NA,NA,NA
18477,16744,5,1,NA,NA,NA,NA
18478,16742,5,1,NA,NA,NA,NA
18479,16748,14,1,NA,NA,NA,NA
18480,4899,11,1,NA,NA,NA,NA
18481,16388,5,1,NA,NA,NA,NA
18482,36901,3,1,NA,NA,NA,NA
18483,38361,1,1,NA,NA,NA,NA
18484,39859,1,1,NA,NA,NA,NA
18485,6471,8,1,NA,NA,NA,NA
18486,6471,10,1,NA,NA,NA,NA
18487,15289,2,1,NA,NA,NA,NA
18488,15288,2,1,NA,NA,NA,NA
18489,6697,9,1,NA,NA,NA,NA
18490,39915,8,1,NA,NA,NA,NA
18491,39915,10,1,NA,NA,NA,NA
18492,39915,4,1,NA,NA,NA,NA
18493,39915,13,1,NA,NA,NA,NA
18494,50812,9,1,NA,NA,NA,NA
18495,15435,9,1,NA,NA,NA,NA
18496,25924,4,1,NA,NA,NA,NA
18497,36004,2,1,NA,NA,NA,NA
18498,38158,7,1,NA,NA,NA,NA
18499,4832,7,1,NA,NA,NA,NA
18500,4384,7,1,NA,NA,NA,NA
18501,36047,12,1,NA,NA,NA,NA
18502,4380,7,1,NA,NA,NA,NA
18503,25873,7,1,NA,NA,NA,NA
18506,50308,12,1,NA,NA,NA,NA
18507,25498,12,1,NA,NA,NA,NA
18508,25479,12,1,NA,NA,NA,NA
18511,50491,7,1,NA,NA,NA,NA
18512,50241,12,1,NA,NA,NA,NA
18515,25420,12,1,NA,NA,NA,NA
18516,25420,13,1,NA,NA,NA,NA
18517,25642,12,1,NA,NA,NA,NA
18518,25642,13,1,NA,NA,NA,NA
18519,50412,7,1,NA,NA,NA,NA
18526,50431,14,1,NA,NA,NA,NA
18527,50437,14,1,NA,NA,NA,NA
18528,50487,14,1,NA,NA,NA,NA
18529,50486,14,1,NA,NA,NA,NA
18535,50610,14,1,NA,NA,NA,NA
18538,50411,5,1,NA,NA,NA,NA
18541,50422,12,1,NA,NA,NA,NA
18542,50422,13,1,NA,NA,NA,NA
18543,50527,12,1,NA,NA,NA,NA
18549,50392,12,1,NA,NA,NA,NA
18551,50718,12,1,NA,NA,NA,NA
18554,50846,12,1,NA,NA,NA,NA
18557,50829,14,1,NA,NA,NA,NA
18558,50613,14,1,NA,NA,NA,NA
18559,50659,14,1,NA,NA,NA,NA
18560,50847,14,1,NA,NA,NA,NA
18561,50395,14,1,NA,NA,NA,NA
18566,50866,2,1,NA,NA,NA,NA
18567,50647,11,1,NA,NA,NA,NA
18570,49118,2,1,NA,NA,NA,NA
18571,50882,1,1,NA,NA,NA,NA
18572,50883,1,1,NA,NA,NA,NA
18576,50888,7,1,NA,NA,NA,NA
18585,50897,3,1,NA,NA,NA,NA
18586,50898,3,1,NA,NA,NA,NA
18587,50899,3,1,NA,NA,NA,NA
18588,50900,14,1,NA,NA,NA,NA
18589,50901,8,1,NA,NA,NA,NA
18590,50902,7,1,NA,NA,NA,NA
18591,50903,7,1,NA,NA,NA,NA
18592,50905,6,1,NA,NA,NA,NA
18593,50906,7,1,NA,NA,NA,NA
18599,50930,6,1,NA,NA,NA,NA
18600,50931,8,1,NA,NA,NA,NA
18601,50932,8,1,NA,NA,NA,NA
18603,50933,13,1,NA,NA,NA,NA
18604,50938,7,1,NA,NA,NA,NA
18606,50944,14,1,NA,NA,NA,NA
18611,50949,4,1,NA,NA,NA,NA
18613,50951,2,1,NA,NA,NA,NA
18614,50719,12,1,NA,NA,NA,NA
18615,50953,12,1,NA,NA,NA,NA
18616,50955,13,1,NA,NA,NA,NA
18617,50717,12,1,NA,NA,NA,NA
18618,48960,6,1,NA,NA,NA,NA
18621,50963,13,1,NA,NA,NA,NA
18622,50965,7,1,NA,NA,NA,NA
18628,50970,11,1,NA,NA,NA,NA
18630,50973,12,1,NA,NA,NA,NA
18631,50974,12,1,NA,NA,NA,NA
18635,50979,6,1,NA,NA,NA,NA
18637,50981,2,1,NA,NA,NA,NA
18638,50980,2,1,NA,NA,NA,NA
18639,50983,4,1,NA,NA,NA,NA
18643,50816,1,1,NA,NA,NA,NA
18644,50816,7,1,NA,NA,NA,NA
18657,51008,2,1,NA,NA,NA,NA
18659,51012,14,1,NA,NA,NA,NA
18662,51015,7,1,NA,NA,NA,NA
18665,50720,12,1,NA,NA,NA,NA
18666,50720,13,1,NA,NA,NA,NA
18667,50482,14,1,NA,NA,NA,NA
18668,51036,1,1,NA,NA,NA,NA
18671,51038,4,1,NA,NA,NA,NA
18672,51039,12,1,NA,NA,NA,NA
18673,51040,7,1,NA,NA,NA,NA
18677,51051,1,1,NA,NA,NA,NA
18678,51037,14,1,NA,NA,NA,NA
18680,51060,9,1,NA,NA,NA,NA
18682,50631,4,1,NA,NA,NA,NA
18684,49221,10,1,NA,NA,NA,NA
18685,51066,14,1,NA,NA,NA,NA
18687,51067,14,1,NA,NA,NA,NA
18689,51068,14,1,NA,NA,NA,NA
18690,50731,7,1,NA,NA,NA,NA
18691,51074,7,1,NA,NA,NA,NA
18692,51075,10,1,NA,NA,NA,NA
18693,51076,7,1,NA,NA,NA,NA
18695,51078,9,1,NA,NA,NA,NA
18697,51089,8,1,NA,NA,NA,NA
18698,51090,1,1,NA,NA,NA,NA
18708,50611,14,1,NA,NA,NA,NA
18710,51108,6,1,NA,NA,NA,NA
18711,51109,4,1,NA,NA,NA,NA
18712,51110,6,1,NA,NA,NA,NA
18715,51113,4,1,NA,NA,NA,NA
18716,51114,4,1,NA,NA,NA,NA
18718,51116,5,1,NA,NA,NA,NA
