id|votacion_id|proyecto_ley_estado_id|activo|usercreated|usermodifed|created_at|updated_at
55979|1847|25640|1|NA|NA|NA|NA
55980|1845|25640|1|NA|NA|NA|NA
55981|1844|25640|1|NA|NA|NA|NA
55982|1846|25640|1|NA|NA|NA|NA
55983|3203|27856|1|NA|NA|NA|NA
55984|3205|27856|1|NA|NA|NA|NA
56010|1849|25641|1|NA|NA|NA|NA
56011|1848|25641|1|NA|NA|NA|NA
56012|1850|25641|1|NA|NA|NA|NA
56013|6291|35630|1|NA|NA|NA|NA
56014|6290|35630|1|NA|NA|NA|NA
57782|9134|41197|1|NA|NA|NA|NA
63326|7769|40366|1|NA|NA|NA|NA
57901|9668|43946|1|NA|NA|NA|NA
57902|9666|43946|1|NA|NA|NA|NA
57903|9657|43946|1|NA|NA|NA|NA
57904|9658|43946|1|NA|NA|NA|NA
57905|9699|44299|1|NA|NA|NA|NA
57906|9667|43946|1|NA|NA|NA|NA
56087|2140|25406|1|NA|NA|NA|NA
56088|1744|25497|1|NA|NA|NA|NA
56089|1745|25497|1|NA|NA|NA|NA
56090|1743|25497|1|NA|NA|NA|NA
56091|2139|25406|1|NA|NA|NA|NA
56092|2138|25406|1|NA|NA|NA|NA
57907|9665|44299|1|NA|NA|NA|NA
56121|2141|25096|1|NA|NA|NA|NA
56122|2142|25096|1|NA|NA|NA|NA
56123|2144|25096|1|NA|NA|NA|NA
56124|2143|25096|1|NA|NA|NA|NA
56149|2149|25182|1|NA|NA|NA|NA
56150|2151|25182|1|NA|NA|NA|NA
56151|2150|25182|1|NA|NA|NA|NA
56152|2148|25182|1|NA|NA|NA|NA
56174|2152|25181|1|NA|NA|NA|NA
56175|2153|25181|1|NA|NA|NA|NA
56176|2155|25181|1|NA|NA|NA|NA
56177|3571|29994|1|NA|NA|NA|NA
56178|2162|25309|1|NA|NA|NA|NA
56179|2161|25309|1|NA|NA|NA|NA
56180|2163|25309|1|NA|NA|NA|NA
56181|2160|25309|1|NA|NA|NA|NA
56182|3570|29994|1|NA|NA|NA|NA
56183|6700|34876|1|NA|NA|NA|NA
56184|6701|34876|1|NA|NA|NA|NA
56234|2164|25311|1|NA|NA|NA|NA
56235|1896|27131|1|NA|NA|NA|NA
56236|1895|27131|1|NA|NA|NA|NA
56237|2166|25311|1|NA|NA|NA|NA
56238|2167|25311|1|NA|NA|NA|NA
56239|1897|27131|1|NA|NA|NA|NA
56240|2165|25311|1|NA|NA|NA|NA
103012|12301|48836|1|NA|NA|NA|NA
103013|12299|48836|1|NA|NA|NA|NA
79248|11268|48601|1|NA|NA|NA|NA
79249|11268|48569|1|NA|NA|NA|NA
63327|7769|40367|1|NA|NA|NA|NA
63328|7775|40366|1|NA|NA|NA|NA
63329|7775|40367|1|NA|NA|NA|NA
58120|7653|40233|1|NA|NA|NA|NA
58121|7654|40233|1|NA|NA|NA|NA
58122|7655|40233|1|NA|NA|NA|NA
58123|7658|40233|1|NA|NA|NA|NA
58124|7659|40233|1|NA|NA|NA|NA
58129|9124|40875|1|NA|NA|NA|NA
58130|9122|40875|1|NA|NA|NA|NA
58131|9123|40875|1|NA|NA|NA|NA
58132|9125|40875|1|NA|NA|NA|NA
58133|8391|41125|1|NA|NA|NA|NA
58134|8392|41125|1|NA|NA|NA|NA
58135|8393|41125|1|NA|NA|NA|NA
58137|7230|39080|1|NA|NA|NA|NA
58138|7233|39080|1|NA|NA|NA|NA
58139|9414|44590|1|NA|NA|NA|NA
58140|9415|44590|1|NA|NA|NA|NA
58141|7231|39080|1|NA|NA|NA|NA
58263|9651|43856|1|NA|NA|NA|NA
58264|9697|44178|1|NA|NA|NA|NA
58265|9650|43856|1|NA|NA|NA|NA
58266|9648|43856|1|NA|NA|NA|NA
58267|9649|43856|1|NA|NA|NA|NA
58268|9696|44178|1|NA|NA|NA|NA
58269|9695|44178|1|NA|NA|NA|NA
58270|9692|43983|1|NA|NA|NA|NA
58271|9691|43983|1|NA|NA|NA|NA
58272|9690|43983|1|NA|NA|NA|NA
58273|9689|43983|1|NA|NA|NA|NA
58274|9417|44610|1|NA|NA|NA|NA
58275|9417|44516|1|NA|NA|NA|NA
58276|9357|43983|1|NA|NA|NA|NA
58277|9355|43983|1|NA|NA|NA|NA
58278|9354|43983|1|NA|NA|NA|NA
58279|9353|43983|1|NA|NA|NA|NA
58280|9317|43983|1|NA|NA|NA|NA
58472|9187|42714|1|NA|NA|NA|NA
58473|9189|42714|1|NA|NA|NA|NA
58474|9188|42714|1|NA|NA|NA|NA
58475|9182|44509|1|NA|NA|NA|NA
58476|9180|44509|1|NA|NA|NA|NA
58477|9181|44509|1|NA|NA|NA|NA
58478|8522|43899|1|NA|NA|NA|NA
58480|9884|44227|1|NA|NA|NA|NA
58481|9883|44227|1|NA|NA|NA|NA
58482|9882|44227|1|NA|NA|NA|NA
58492|8891|42212|1|NA|NA|NA|NA
63330|7795|40366|1|NA|NA|NA|NA
63331|7795|40367|1|NA|NA|NA|NA
63332|7796|40366|1|NA|NA|NA|NA
63333|7796|40367|1|NA|NA|NA|NA
63334|7799|40366|1|NA|NA|NA|NA
63335|7799|40367|1|NA|NA|NA|NA
63336|7800|40366|1|NA|NA|NA|NA
63337|7800|40367|1|NA|NA|NA|NA
63338|7801|40366|1|NA|NA|NA|NA
79250|11266|48601|1|NA|NA|NA|NA
58531|8273|41477|1|NA|NA|NA|NA
58532|8266|41477|1|NA|NA|NA|NA
58533|8271|41477|1|NA|NA|NA|NA
58534|8269|41477|1|NA|NA|NA|NA
58535|8633|43182|1|NA|NA|NA|NA
58536|8512|41477|1|NA|NA|NA|NA
58537|8513|41477|1|NA|NA|NA|NA
58538|8670|43182|1|NA|NA|NA|NA
58539|8656|43182|1|NA|NA|NA|NA
58540|8669|43182|1|NA|NA|NA|NA
58541|8644|43182|1|NA|NA|NA|NA
58542|8852|43182|1|NA|NA|NA|NA
58543|8637|43182|1|NA|NA|NA|NA
58544|8672|43182|1|NA|NA|NA|NA
58545|8516|41477|1|NA|NA|NA|NA
58546|8640|43182|1|NA|NA|NA|NA
58547|8645|43182|1|NA|NA|NA|NA
58548|8515|41477|1|NA|NA|NA|NA
58549|8514|41477|1|NA|NA|NA|NA
58550|8641|43182|1|NA|NA|NA|NA
58551|8844|43182|1|NA|NA|NA|NA
58552|8639|43182|1|NA|NA|NA|NA
58553|8267|41477|1|NA|NA|NA|NA
65283|9362|43453|1|NA|NA|NA|NA
58584|9491|44603|1|NA|NA|NA|NA
58585|9439|44603|1|NA|NA|NA|NA
63339|7801|40367|1|NA|NA|NA|NA
63340|7802|40366|1|NA|NA|NA|NA
63341|7802|40367|1|NA|NA|NA|NA
63342|7798|40366|1|NA|NA|NA|NA
63343|7798|40367|1|NA|NA|NA|NA
65284|9361|43453|1|NA|NA|NA|NA
65285|10758|46623|1|NA|NA|NA|NA
65286|10759|46623|1|NA|NA|NA|NA
65287|10752|46623|1|NA|NA|NA|NA
65288|10749|46623|1|NA|NA|NA|NA
65289|10771|46623|1|NA|NA|NA|NA
65290|10772|46623|1|NA|NA|NA|NA
65291|10770|46623|1|NA|NA|NA|NA
65292|10769|46623|1|NA|NA|NA|NA
79251|11266|48569|1|NA|NA|NA|NA
65294|10748|46623|1|NA|NA|NA|NA
65295|10750|46623|1|NA|NA|NA|NA
65296|10767|46623|1|NA|NA|NA|NA
65297|9047|43606|1|NA|NA|NA|NA
65298|10751|46623|1|NA|NA|NA|NA
65299|9046|43606|1|NA|NA|NA|NA
65300|9002|47327|1|NA|NA|NA|NA
65301|8546|47327|1|NA|NA|NA|NA
65302|8545|47327|1|NA|NA|NA|NA
65303|8544|47327|1|NA|NA|NA|NA
65304|8540|47327|1|NA|NA|NA|NA
65305|9003|47327|1|NA|NA|NA|NA
103014|12296|48836|1|NA|NA|NA|NA
103015|12295|48836|1|NA|NA|NA|NA
103016|12291|48836|1|NA|NA|NA|NA
103017|12287|48836|1|NA|NA|NA|NA
103018|12283|48836|1|NA|NA|NA|NA
103019|12257|48836|1|NA|NA|NA|NA
103020|12258|48836|1|NA|NA|NA|NA
103021|12325|48836|1|NA|NA|NA|NA
103022|12474|49127|1|NA|NA|NA|NA
103023|12475|49127|1|NA|NA|NA|NA
103024|12333|48836|1|NA|NA|NA|NA
103025|12328|48836|1|NA|NA|NA|NA
103026|12334|48836|1|NA|NA|NA|NA
103027|12311|48836|1|NA|NA|NA|NA
63344|7803|40366|1|NA|NA|NA|NA
58673|9878|44777|1|NA|NA|NA|NA
58674|9877|44777|1|NA|NA|NA|NA
58692|8325|40784|1|NA|NA|NA|NA
63345|7803|40367|1|NA|NA|NA|NA
63346|7804|40366|1|NA|NA|NA|NA
63347|7804|40367|1|NA|NA|NA|NA
63348|7805|40366|1|NA|NA|NA|NA
63349|7805|40367|1|NA|NA|NA|NA
58709|9962|44417|1|NA|NA|NA|NA
58713|9966|44364|1|NA|NA|NA|NA
58716|9967|44364|1|NA|NA|NA|NA
58717|9970|44364|1|NA|NA|NA|NA
58719|9971|44193|1|NA|NA|NA|NA
58720|9972|44193|1|NA|NA|NA|NA
58721|9973|44193|1|NA|NA|NA|NA
58727|9979|43897|1|NA|NA|NA|NA
58728|9980|43897|1|NA|NA|NA|NA
58729|9981|43897|1|NA|NA|NA|NA
58734|9986|44408|1|NA|NA|NA|NA
63350|7806|40366|1|NA|NA|NA|NA
103028|12541|49542|1|NA|NA|NA|NA
103029|10423|45845|1|NA|NA|NA|NA
103030|11511|48213|1|NA|NA|NA|NA
103031|11326|48664|1|NA|NA|NA|NA
103032|10866|47755|1|NA|NA|NA|NA
110412|4044|30867|1|NA|NA|NA|NA
110413|4041|30867|1|NA|NA|NA|NA
110414|4040|30867|1|NA|NA|NA|NA
110415|4214|30857|1|NA|NA|NA|NA
110416|4213|30857|1|NA|NA|NA|NA
110417|4212|30857|1|NA|NA|NA|NA
110418|4211|30857|1|NA|NA|NA|NA
110419|4219|30857|1|NA|NA|NA|NA
110420|4229|30857|1|NA|NA|NA|NA
110421|4338|30890|1|NA|NA|NA|NA
110422|4338|30892|1|NA|NA|NA|NA
110423|5397|30595|1|NA|NA|NA|NA
110424|5433|30595|1|NA|NA|NA|NA
110425|5396|30595|1|NA|NA|NA|NA
110426|4037|30867|1|NA|NA|NA|NA
110427|4038|30890|1|NA|NA|NA|NA
110428|4038|30892|1|NA|NA|NA|NA
110429|4021|30867|1|NA|NA|NA|NA
110430|5441|30595|1|NA|NA|NA|NA
110431|5440|30595|1|NA|NA|NA|NA
110432|5438|30595|1|NA|NA|NA|NA
110433|4059|30867|1|NA|NA|NA|NA
59079|9994|44856|1|NA|NA|NA|NA
59084|9996|44856|1|NA|NA|NA|NA
59085|9995|44856|1|NA|NA|NA|NA
63351|7806|40367|1|NA|NA|NA|NA
63352|7807|40366|1|NA|NA|NA|NA
79252|11269|48574|1|NA|NA|NA|NA
79253|11272|48574|1|NA|NA|NA|NA
59141|10033|44505|1|NA|NA|NA|NA
63353|7807|40367|1|NA|NA|NA|NA
63354|7808|40366|1|NA|NA|NA|NA
63355|7808|40367|1|NA|NA|NA|NA
63356|7733|40366|1|NA|NA|NA|NA
63357|7733|40367|1|NA|NA|NA|NA
63358|7573|40366|1|NA|NA|NA|NA
63359|7573|40367|1|NA|NA|NA|NA
63360|7575|40366|1|NA|NA|NA|NA
63361|7575|40367|1|NA|NA|NA|NA
59328|10061|39461|1|NA|NA|NA|NA
59329|10062|39461|1|NA|NA|NA|NA
59330|10063|39539|1|NA|NA|NA|NA
63362|7697|40366|1|NA|NA|NA|NA
63363|7697|40367|1|NA|NA|NA|NA
63364|7698|40366|1|NA|NA|NA|NA
63365|7698|40367|1|NA|NA|NA|NA
63366|7759|40116|1|NA|NA|NA|NA
63367|7793|40366|1|NA|NA|NA|NA
63368|7793|40367|1|NA|NA|NA|NA
63369|7797|40366|1|NA|NA|NA|NA
63370|7797|40367|1|NA|NA|NA|NA
66416|10067|43605|1|NA|NA|NA|NA
66417|10067|48495|1|NA|NA|NA|NA
60010|8581|42927|1|NA|NA|NA|NA
66421|10609|46030|1|NA|NA|NA|NA
66422|10608|46030|1|NA|NA|NA|NA
63371|10572|46207|1|NA|NA|NA|NA
63372|10570|46207|1|NA|NA|NA|NA
79255|11274|48574|1|NA|NA|NA|NA
63373|10571|46207|1|NA|NA|NA|NA
73369|10800|46901|1|NA|NA|NA|NA
73370|10800|46902|1|NA|NA|NA|NA
73371|10799|46901|1|NA|NA|NA|NA
73372|10799|46902|1|NA|NA|NA|NA
73373|10798|46901|1|NA|NA|NA|NA
73374|10798|46902|1|NA|NA|NA|NA
73375|10797|46901|1|NA|NA|NA|NA
73376|10797|46902|1|NA|NA|NA|NA
73377|10794|46775|1|NA|NA|NA|NA
73378|10792|46775|1|NA|NA|NA|NA
73379|10793|46775|1|NA|NA|NA|NA
73380|10791|46775|1|NA|NA|NA|NA
65481|9584|47331|1|NA|NA|NA|NA
65482|9585|47331|1|NA|NA|NA|NA
65483|9285|47335|1|NA|NA|NA|NA
65484|10768|46623|1|NA|NA|NA|NA
65534|9776|43885|1|NA|NA|NA|NA
65535|9192|43885|1|NA|NA|NA|NA
65536|9193|43885|1|NA|NA|NA|NA
65537|9029|42535|1|NA|NA|NA|NA
65538|9031|42535|1|NA|NA|NA|NA
65539|9028|42535|1|NA|NA|NA|NA
65540|9022|42535|1|NA|NA|NA|NA
65541|8651|43885|1|NA|NA|NA|NA
65542|9194|43885|1|NA|NA|NA|NA
65543|9025|42535|1|NA|NA|NA|NA
65544|9023|42535|1|NA|NA|NA|NA
65545|9158|43885|1|NA|NA|NA|NA
65546|9156|43885|1|NA|NA|NA|NA
65547|9087|43885|1|NA|NA|NA|NA
65548|8491|44096|1|NA|NA|NA|NA
65549|8489|44096|1|NA|NA|NA|NA
65550|8488|44096|1|NA|NA|NA|NA
65584|10801|47469|1|NA|NA|NA|NA
65585|10429|47469|1|NA|NA|NA|NA
65586|10482|47469|1|NA|NA|NA|NA
63136|4679|36295|1|NA|NA|NA|NA
63137|5357|36295|1|NA|NA|NA|NA
63138|7881|41386|1|NA|NA|NA|NA
63139|7881|41363|1|NA|NA|NA|NA
63140|5339|36295|1|NA|NA|NA|NA
63141|6126|36295|1|NA|NA|NA|NA
63142|6921|37811|1|NA|NA|NA|NA
63143|5338|36295|1|NA|NA|NA|NA
64360|10700|46977|1|NA|NA|NA|NA
64361|9385|44330|1|NA|NA|NA|NA
64362|8364|40870|1|NA|NA|NA|NA
64363|8365|40870|1|NA|NA|NA|NA
64364|8366|40870|1|NA|NA|NA|NA
64367|9802|44325|1|NA|NA|NA|NA
64368|9805|44325|1|NA|NA|NA|NA
64369|9808|44325|1|NA|NA|NA|NA
64370|9810|44325|1|NA|NA|NA|NA
64371|9815|44325|1|NA|NA|NA|NA
64372|10703|44325|1|NA|NA|NA|NA
64373|10279|45732|1|NA|NA|NA|NA
64374|9833|44325|1|NA|NA|NA|NA
64375|9835|44325|1|NA|NA|NA|NA
64376|9838|44325|1|NA|NA|NA|NA
64377|9836|44325|1|NA|NA|NA|NA
64378|9846|44325|1|NA|NA|NA|NA
64379|9780|44325|1|NA|NA|NA|NA
64380|9782|44325|1|NA|NA|NA|NA
64381|9855|44325|1|NA|NA|NA|NA
64382|9856|44325|1|NA|NA|NA|NA
64383|9858|44325|1|NA|NA|NA|NA
64384|9857|44325|1|NA|NA|NA|NA
64385|9811|44325|1|NA|NA|NA|NA
64386|9813|44325|1|NA|NA|NA|NA
64387|9812|44325|1|NA|NA|NA|NA
64388|9853|44325|1|NA|NA|NA|NA
64389|9860|44325|1|NA|NA|NA|NA
64390|9854|44325|1|NA|NA|NA|NA
64391|9831|44325|1|NA|NA|NA|NA
64392|9807|44325|1|NA|NA|NA|NA
64393|9814|44325|1|NA|NA|NA|NA
64394|9806|44325|1|NA|NA|NA|NA
64395|9809|44325|1|NA|NA|NA|NA
64396|9777|44325|1|NA|NA|NA|NA
64397|9778|44325|1|NA|NA|NA|NA
64398|9786|44325|1|NA|NA|NA|NA
64399|9781|44325|1|NA|NA|NA|NA
64400|9788|44325|1|NA|NA|NA|NA
64401|9789|44325|1|NA|NA|NA|NA
64402|9787|44325|1|NA|NA|NA|NA
64403|9791|44325|1|NA|NA|NA|NA
64404|9794|44325|1|NA|NA|NA|NA
64405|9796|44325|1|NA|NA|NA|NA
64406|9800|44325|1|NA|NA|NA|NA
64407|9799|44325|1|NA|NA|NA|NA
64408|9801|44325|1|NA|NA|NA|NA
64409|9803|44325|1|NA|NA|NA|NA
64410|9790|44325|1|NA|NA|NA|NA
64411|9792|44325|1|NA|NA|NA|NA
64412|9793|44325|1|NA|NA|NA|NA
64413|9795|44325|1|NA|NA|NA|NA
64414|9797|44325|1|NA|NA|NA|NA
64415|9817|44325|1|NA|NA|NA|NA
64416|9818|44325|1|NA|NA|NA|NA
64417|9819|44325|1|NA|NA|NA|NA
64418|9827|44325|1|NA|NA|NA|NA
64419|9784|44325|1|NA|NA|NA|NA
64420|9816|44325|1|NA|NA|NA|NA
64421|10098|45732|1|NA|NA|NA|NA
64422|9757|44325|1|NA|NA|NA|NA
64423|9767|44325|1|NA|NA|NA|NA
64424|9768|44325|1|NA|NA|NA|NA
64425|9769|44325|1|NA|NA|NA|NA
64426|9770|44325|1|NA|NA|NA|NA
64427|9765|44325|1|NA|NA|NA|NA
64428|9766|44325|1|NA|NA|NA|NA
64429|10292|45732|1|NA|NA|NA|NA
64430|9826|44325|1|NA|NA|NA|NA
64431|9824|44325|1|NA|NA|NA|NA
64432|9828|44325|1|NA|NA|NA|NA
64433|10705|45732|1|NA|NA|NA|NA
64434|10094|45732|1|NA|NA|NA|NA
64435|9775|44325|1|NA|NA|NA|NA
64436|9867|44325|1|NA|NA|NA|NA
64437|9863|44325|1|NA|NA|NA|NA
64438|9864|44325|1|NA|NA|NA|NA
64439|9865|44325|1|NA|NA|NA|NA
64440|9866|44325|1|NA|NA|NA|NA
64441|9872|44325|1|NA|NA|NA|NA
64442|9871|44325|1|NA|NA|NA|NA
64443|9840|44325|1|NA|NA|NA|NA
64444|9834|44325|1|NA|NA|NA|NA
64445|9837|44325|1|NA|NA|NA|NA
64446|9841|44325|1|NA|NA|NA|NA
64447|9842|44325|1|NA|NA|NA|NA
64448|9845|44325|1|NA|NA|NA|NA
64449|9850|44325|1|NA|NA|NA|NA
64450|9849|44325|1|NA|NA|NA|NA
64451|9851|44325|1|NA|NA|NA|NA
64452|9852|44325|1|NA|NA|NA|NA
64453|9874|44325|1|NA|NA|NA|NA
64454|9844|44325|1|NA|NA|NA|NA
64455|9873|44325|1|NA|NA|NA|NA
64456|9868|44325|1|NA|NA|NA|NA
64457|10101|45732|1|NA|NA|NA|NA
64458|9785|44325|1|NA|NA|NA|NA
64459|10702|44325|1|NA|NA|NA|NA
64460|10203|45732|1|NA|NA|NA|NA
64461|10280|45732|1|NA|NA|NA|NA
64462|10281|45732|1|NA|NA|NA|NA
64463|10286|45732|1|NA|NA|NA|NA
64464|10306|45732|1|NA|NA|NA|NA
64465|9875|44325|1|NA|NA|NA|NA
64466|9876|44325|1|NA|NA|NA|NA
64467|10309|45732|1|NA|NA|NA|NA
64468|10097|45732|1|NA|NA|NA|NA
64469|9798|44325|1|NA|NA|NA|NA
64470|9752|44325|1|NA|NA|NA|NA
64471|9763|44325|1|NA|NA|NA|NA
64472|9772|44325|1|NA|NA|NA|NA
64473|9869|44325|1|NA|NA|NA|NA
64474|9830|44325|1|NA|NA|NA|NA
64475|10100|45732|1|NA|NA|NA|NA
64476|10089|45732|1|NA|NA|NA|NA
64477|10090|45732|1|NA|NA|NA|NA
64478|10093|45732|1|NA|NA|NA|NA
64479|10096|45732|1|NA|NA|NA|NA
64480|10095|45732|1|NA|NA|NA|NA
64481|10225|45732|1|NA|NA|NA|NA
64482|10228|45732|1|NA|NA|NA|NA
64483|10214|45732|1|NA|NA|NA|NA
64484|10215|45732|1|NA|NA|NA|NA
64485|10216|45732|1|NA|NA|NA|NA
64486|10217|45732|1|NA|NA|NA|NA
64487|10222|45732|1|NA|NA|NA|NA
64488|10224|45732|1|NA|NA|NA|NA
64489|10231|45732|1|NA|NA|NA|NA
64490|10232|45732|1|NA|NA|NA|NA
64491|10241|45732|1|NA|NA|NA|NA
64492|10249|45732|1|NA|NA|NA|NA
64493|10250|45732|1|NA|NA|NA|NA
64494|10284|45732|1|NA|NA|NA|NA
64495|10285|45732|1|NA|NA|NA|NA
65635|10312|46122|1|NA|NA|NA|NA
65636|10487|46362|1|NA|NA|NA|NA
65637|10316|46122|1|NA|NA|NA|NA
65638|10315|46122|1|NA|NA|NA|NA
65639|10314|46122|1|NA|NA|NA|NA
65652|2877|25601|1|NA|NA|NA|NA
65653|2880|25601|1|NA|NA|NA|NA
65654|2872|25601|1|NA|NA|NA|NA
65655|2873|25601|1|NA|NA|NA|NA
65656|2875|25601|1|NA|NA|NA|NA
65657|2878|25601|1|NA|NA|NA|NA
65658|2874|25601|1|NA|NA|NA|NA
77322|11957|48714|1|NA|NA|NA|NA
77323|11956|48714|1|NA|NA|NA|NA
124237|8200|40613|1|NA|NA|NA|NA
124238|8202|40613|1|NA|NA|NA|NA
124239|8222|40613|1|NA|NA|NA|NA
124240|8230|40613|1|NA|NA|NA|NA
124241|8130|38963|1|NA|NA|NA|NA
124242|8229|40613|1|NA|NA|NA|NA
61912|8554|42665|1|NA|NA|NA|NA
61913|8553|42665|1|NA|NA|NA|NA
61914|8556|42665|1|NA|NA|NA|NA
61915|8555|42665|1|NA|NA|NA|NA
61916|9366|43474|1|NA|NA|NA|NA
61917|9367|43474|1|NA|NA|NA|NA
61918|9365|43474|1|NA|NA|NA|NA
65720|10534|46214|1|NA|NA|NA|NA
65721|10533|46214|1|NA|NA|NA|NA
65722|10532|46214|1|NA|NA|NA|NA
65723|10531|46214|1|NA|NA|NA|NA
65724|10337|46090|1|NA|NA|NA|NA
65725|10530|46214|1|NA|NA|NA|NA
65726|10529|46214|1|NA|NA|NA|NA
65727|10474|46308|1|NA|NA|NA|NA
65728|10473|46308|1|NA|NA|NA|NA
65729|10472|46308|1|NA|NA|NA|NA
65730|10341|46090|1|NA|NA|NA|NA
65731|10338|46090|1|NA|NA|NA|NA
65732|10604|46029|1|NA|NA|NA|NA
65733|10607|46029|1|NA|NA|NA|NA
65734|10605|46029|1|NA|NA|NA|NA
65735|10606|46029|1|NA|NA|NA|NA
65736|10763|46392|1|NA|NA|NA|NA
65737|10584|46392|1|NA|NA|NA|NA
65738|10582|46392|1|NA|NA|NA|NA
61974|9645|44061|1|NA|NA|NA|NA
61975|10065|45368|1|NA|NA|NA|NA
65739|10585|46392|1|NA|NA|NA|NA
65740|10583|46392|1|NA|NA|NA|NA
65741|10587|46392|1|NA|NA|NA|NA
65742|10586|46392|1|NA|NA|NA|NA
65766|10844|47514|1|NA|NA|NA|NA
65768|10783|46579|1|NA|NA|NA|NA
65769|10787|46579|1|NA|NA|NA|NA
65770|10782|46579|1|NA|NA|NA|NA
65771|10784|46579|1|NA|NA|NA|NA
65772|10786|46579|1|NA|NA|NA|NA
65773|10809|46845|1|NA|NA|NA|NA
65774|10808|46845|1|NA|NA|NA|NA
65775|10810|46845|1|NA|NA|NA|NA
62060|9641|44140|1|NA|NA|NA|NA
124243|7323|39674|1|NA|NA|NA|NA
124244|8249|40613|1|NA|NA|NA|NA
124245|8251|40613|1|NA|NA|NA|NA
124246|8235|40613|1|NA|NA|NA|NA
124247|8111|38963|1|NA|NA|NA|NA
124248|7606|39452|1|NA|NA|NA|NA
124249|7892|41170|1|NA|NA|NA|NA
124250|7649|39452|1|NA|NA|NA|NA
124251|7316|39674|1|NA|NA|NA|NA
124252|7650|39452|1|NA|NA|NA|NA
124253|8238|40835|1|NA|NA|NA|NA
124254|7384|39674|1|NA|NA|NA|NA
124255|7615|39452|1|NA|NA|NA|NA
124256|7339|39674|1|NA|NA|NA|NA
124257|7280|39674|1|NA|NA|NA|NA
124258|8247|40835|1|NA|NA|NA|NA
124259|8245|40835|1|NA|NA|NA|NA
124260|8294|40835|1|NA|NA|NA|NA
124261|7435|39674|1|NA|NA|NA|NA
124262|7903|41170|1|NA|NA|NA|NA
124263|7935|41170|1|NA|NA|NA|NA
64496|10289|45732|1|NA|NA|NA|NA
64497|10290|45732|1|NA|NA|NA|NA
64498|10291|45732|1|NA|NA|NA|NA
64499|10295|45732|1|NA|NA|NA|NA
60676|9642|44316|1|NA|NA|NA|NA
60677|9364|43449|1|NA|NA|NA|NA
60678|9363|43449|1|NA|NA|NA|NA
60679|9880|45973|1|NA|NA|NA|NA
60680|10069|45973|1|NA|NA|NA|NA
64500|10293|45732|1|NA|NA|NA|NA
64501|10310|45732|1|NA|NA|NA|NA
64502|10297|45732|1|NA|NA|NA|NA
64503|10304|45732|1|NA|NA|NA|NA
64504|10298|45732|1|NA|NA|NA|NA
64505|10300|45732|1|NA|NA|NA|NA
64506|10301|45732|1|NA|NA|NA|NA
64507|10308|45732|1|NA|NA|NA|NA
64508|10307|45732|1|NA|NA|NA|NA
64509|10454|45732|1|NA|NA|NA|NA
64510|10242|45732|1|NA|NA|NA|NA
64511|9755|44325|1|NA|NA|NA|NA
64512|9760|44325|1|NA|NA|NA|NA
64513|10656|44325|1|NA|NA|NA|NA
64514|10683|44325|1|NA|NA|NA|NA
64515|9759|44325|1|NA|NA|NA|NA
64516|10099|45732|1|NA|NA|NA|NA
64517|9758|44325|1|NA|NA|NA|NA
64518|9751|44325|1|NA|NA|NA|NA
64519|10087|45732|1|NA|NA|NA|NA
64520|10088|45732|1|NA|NA|NA|NA
64521|10092|45732|1|NA|NA|NA|NA
64522|9859|44325|1|NA|NA|NA|NA
64523|9861|44325|1|NA|NA|NA|NA
64524|9862|44325|1|NA|NA|NA|NA
64525|9870|44325|1|NA|NA|NA|NA
64526|9783|44325|1|NA|NA|NA|NA
64527|10192|45732|1|NA|NA|NA|NA
64528|10213|45732|1|NA|NA|NA|NA
64529|10218|45732|1|NA|NA|NA|NA
64530|10219|45732|1|NA|NA|NA|NA
64531|10220|45732|1|NA|NA|NA|NA
64532|10226|45732|1|NA|NA|NA|NA
64533|10221|45732|1|NA|NA|NA|NA
64534|10223|45732|1|NA|NA|NA|NA
64535|10227|45732|1|NA|NA|NA|NA
64536|10229|45732|1|NA|NA|NA|NA
64537|10235|45732|1|NA|NA|NA|NA
64538|10234|45732|1|NA|NA|NA|NA
64539|10237|45732|1|NA|NA|NA|NA
64540|10238|45732|1|NA|NA|NA|NA
64541|10240|45732|1|NA|NA|NA|NA
64542|10245|45732|1|NA|NA|NA|NA
64543|10246|45732|1|NA|NA|NA|NA
64544|10247|45732|1|NA|NA|NA|NA
64545|10248|45732|1|NA|NA|NA|NA
64546|10282|45732|1|NA|NA|NA|NA
64547|10287|45732|1|NA|NA|NA|NA
64548|10288|45732|1|NA|NA|NA|NA
64549|10305|45732|1|NA|NA|NA|NA
64550|10294|45732|1|NA|NA|NA|NA
64551|10296|45732|1|NA|NA|NA|NA
64552|10302|45732|1|NA|NA|NA|NA
64553|10303|45732|1|NA|NA|NA|NA
64554|10323|45732|1|NA|NA|NA|NA
64555|10311|45732|1|NA|NA|NA|NA
64556|10283|45732|1|NA|NA|NA|NA
64557|10243|45732|1|NA|NA|NA|NA
64558|9804|44325|1|NA|NA|NA|NA
64559|10091|45732|1|NA|NA|NA|NA
64560|9753|44325|1|NA|NA|NA|NA
64561|9754|44325|1|NA|NA|NA|NA
64562|9756|44325|1|NA|NA|NA|NA
64563|9779|44325|1|NA|NA|NA|NA
109316|9080|51669|1|NA|NA|NA|NA
109317|4418|30083|1|NA|NA|NA|NA
109318|6922|37824|1|NA|NA|NA|NA
109319|4415|30083|1|NA|NA|NA|NA
