id,proyecto_ley_estado_id,congresista_id,es_coordinador,activo,usercreated,usermodifed,created_at,updated_at
47007,26145,499,,1,NA,NA,,
46249,26200,499,,1,NA,NA,,
50107,26101,499,,1,NA,NA,,
50110,35202,499,,1,NA,NA,,
50111,35203,499,,1,NA,NA,,
50440,35434,500,,1,NA,NA,,
47652,33856,500,,1,NA,NA,,
49245,34650,500,,1,NA,NA,,
50552,26656,500,,1,NA,NA,,
59400,16498,503,,1,NA,NA,,
45078,1099,504,,1,NA,NA,,
46388,26144,504,,1,NA,NA,,
43829,1647,504,,1,NA,NA,,
45372,26082,504,,1,NA,NA,,
50025,35144,504,,1,NA,NA,,
50031,35145,504,,1,NA,NA,,
50042,35146,504,,1,NA,NA,,
51584,35981,504,,1,NA,NA,,
51588,35982,504,,1,NA,NA,,
51641,25847,504,,1,NA,NA,,
44532,26081,504,,1,NA,NA,,
29192,24764,505,,1,NA,NA,,
69898,43437,505,,1,NA,NA,,
51468,3961,505,,1,NA,NA,,
23056,11342,505,,1,NA,NA,,
51478,3960,505,,1,NA,NA,,
78362,50812,505,,1,NA,NA,,
78364,15436,505,,1,NA,NA,,
81948,54418,505,,1,NA,NA,,
39453,7620,505,,1,NA,NA,,
93985,15810,505,,1,NA,NA,,
39457,5333,505,,1,NA,NA,,
60967,17774,505,,1,NA,NA,,
82216,54645,505,,1,NA,NA,,
24360,10521,505,,1,NA,NA,,
60968,16938,505,,1,NA,NA,,
51498,35914,505,,1,NA,NA,,
56106,7098,505,,1,NA,NA,,
84011,57192,505,,1,NA,NA,,
81709,54220,505,,1,NA,NA,,
57133,20794,505,,1,NA,NA,,
56110,6012,505,,1,NA,NA,,
34607,9628,505,,1,NA,NA,,
43055,3125,505,,1,NA,NA,,
38448,12570,505,,1,NA,NA,,
82737,55750,505,,1,NA,NA,,
41265,21981,505,,1,NA,NA,,
64817,23606,505,,1,NA,NA,,
38450,12568,505,,1,NA,NA,,
34611,9626,505,,1,NA,NA,,
36148,18803,505,,1,NA,NA,,
49205,32957,505,,1,NA,NA,,
74551,46911,505,,1,NA,NA,,
36154,18801,505,,1,NA,NA,,
49211,34690,505,,1,NA,NA,,
94268,34611,505,,1,NA,NA,,
76095,48759,505,,1,NA,NA,,
71488,44246,505,,1,NA,NA,,
94272,68657,505,,1,NA,NA,,
36672,19222,505,,1,NA,NA,,
48961,34615,505,,1,NA,NA,,
70210,43915,505,,1,NA,NA,,
71236,44455,505,,1,NA,NA,,
63308,27842,505,,1,NA,NA,,
63309,25598,505,,1,NA,NA,,
76627,49288,505,,1,NA,NA,,
64087,27833,505,,1,NA,NA,,
64088,23963,505,,1,NA,NA,,
82009,54415,505,,1,NA,NA,,
78686,51089,505,,1,NA,NA,,
70240,43954,505,,1,NA,NA,,
28514,13577,505,,1,NA,NA,,
43875,31797,505,,1,NA,NA,,
37734,25163,505,,1,NA,NA,,
22887,11236,505,,1,NA,NA,,
28008,8847,505,,1,NA,NA,,
28520,29058,505,,1,NA,NA,,
73321,46197,505,,1,NA,NA,,
28009,9420,505,,1,NA,NA,,
77166,50113,505,,1,NA,NA,,
61039,27839,505,,1,NA,NA,,
70512,44109,505,,1,NA,NA,,
61040,24797,505,,1,NA,NA,,
68465,42555,505,,1,NA,NA,,
27252,9098,505,,1,NA,NA,,
75127,47866,505,,1,NA,NA,,
39295,19471,505,,1,NA,NA,,
77445,50237,505,,1,NA,NA,,
70791,44252,505,,1,NA,NA,,
45707,32779,505,,1,NA,NA,,
37517,20792,505,,1,NA,NA,,
71567,45201,505,,1,NA,NA,,
65167,23312,505,,1,NA,NA,,
76177,48872,505,,1,NA,NA,,
67218,16230,505,,1,NA,NA,,
67219,12443,505,,1,NA,NA,,
83603,56572,505,,1,NA,NA,,
53142,20372,505,,1,NA,NA,,
59549,40081,505,,1,NA,NA,,
73636,46482,505,,1,NA,NA,,
38311,8715,505,,1,NA,NA,,
63920,27835,505,,1,NA,NA,,
63921,23960,505,,1,NA,NA,,
24244,10516,505,,1,NA,NA,,
78518,50931,505,,1,NA,NA,,
72888,21071,505,,1,NA,NA,,
72892,10247,505,,1,NA,NA,,
81342,53882,505,,1,NA,NA,,
81343,53883,505,,1,NA,NA,,
62144,41108,505,,1,NA,NA,,
81857,54372,505,,1,NA,NA,,
59074,39919,505,,1,NA,NA,,
79043,51380,505,,1,NA,NA,,
73925,17228,505,,1,NA,NA,,
37319,20749,505,,1,NA,NA,,
37321,20747,505,,1,NA,NA,,
38348,21078,505,,1,NA,NA,,
60620,27961,505,,1,NA,NA,,
46031,32876,505,,1,NA,NA,,
62160,22615,505,,1,NA,NA,,
78801,51139,505,,1,NA,NA,,
62162,17739,505,,1,NA,NA,,
62163,16898,505,,1,NA,NA,,
80084,41294,505,,1,NA,NA,,
59860,40481,505,,1,NA,NA,,
69334,43152,505,,1,NA,NA,,
23001,11283,505,,1,NA,NA,,
60889,17738,505,,1,NA,NA,,
63963,27829,505,,1,NA,NA,,
51164,34790,505,,1,NA,NA,,
63964,23968,505,,1,NA,NA,,
76253,48918,505,,1,NA,NA,,
49376,33434,505,,1,NA,NA,,
73954,12422,505,,1,NA,NA,,
65516,17672,505,,1,NA,NA,,
65517,16939,505,,1,NA,NA,,
63727,27831,505,,1,NA,NA,,
63728,24784,505,,1,NA,NA,,
64753,19051,505,,1,NA,NA,,
76274,48937,505,,1,NA,NA,,
49138,25472,505,,1,NA,NA,,
39667,5600,505,,1,NA,NA,,
94197,24010,505,,1,NA,NA,,
39672,19540,505,,1,NA,NA,,
71165,44400,505,,1,NA,NA,,
55807,6823,505,,1,NA,NA,,
89088,63242,507,,1,NA,NA,,
55808,6823,507,,1,NA,NA,,
39169,19250,507,,1,NA,NA,,
35074,18263,507,,1,NA,NA,,
35077,5469,507,,1,NA,NA,,
71943,45440,507,,1,NA,NA,,
79880,52668,507,,1,NA,NA,,
79372,51595,507,,1,NA,NA,,
70669,44179,507,,1,NA,NA,,
55311,16652,507,,1,NA,NA,,
91920,67391,507,,1,NA,NA,,
77844,50588,507,,1,NA,NA,,
17685,14579,507,,1,NA,NA,,
62485,17165,507,,1,NA,NA,,
64533,23497,507,,1,NA,NA,,
62488,14091,507,,1,NA,NA,,
82970,56068,507,,1,NA,NA,,
78363,50812,507,,1,NA,NA,,
70429,44082,507,,1,NA,NA,,
78365,15436,507,,1,NA,NA,,
82717,55799,507,,1,NA,NA,,
27421,8089,507,,1,NA,NA,,
91426,67017,507,,1,NA,NA,,
67875,42240,507,,1,NA,NA,,
83747,56761,507,,1,NA,NA,,
83748,56762,507,,1,NA,NA,,
61476,14135,507,,1,NA,NA,,
61484,14054,507,,1,NA,NA,,
56109,7098,507,,1,NA,NA,,
64559,22660,507,,1,NA,NA,,
56113,6012,507,,1,NA,NA,,
53561,37028,507,,1,NA,NA,,
87102,60553,507,,1,NA,NA,,
81727,54258,507,,1,NA,NA,,
87103,60554,507,,1,NA,NA,,
81729,54260,507,,1,NA,NA,,
64577,4270,507,,1,NA,NA,,
90946,65634,507,,1,NA,NA,,
83527,56506,507,,1,NA,NA,,
52046,30850,507,,1,NA,NA,,
40784,29790,507,,1,NA,NA,,
6228,10058,507,,1,NA,NA,,
29269,25045,507,,1,NA,NA,,
67417,11967,507,,1,NA,NA,,
67420,11046,507,,1,NA,NA,,
90717,64729,507,,1,NA,NA,,
87647,61005,507,,1,NA,NA,,
64615,17088,507,,1,NA,NA,,
58728,39738,507,,1,NA,NA,,
80747,53378,507,,1,NA,NA,,
76396,49076,507,,1,NA,NA,,
76397,49077,507,,1,NA,NA,,
62063,25232,507,,1,NA,NA,,
65138,13750,507,,1,NA,NA,,
78195,20363,507,,1,NA,NA,,
62067,24849,507,,1,NA,NA,,
78964,51294,507,,1,NA,NA,,
79220,51482,507,,1,NA,NA,,
80501,53225,507,,1,NA,NA,,
87157,60599,507,,1,NA,NA,,
64629,16892,507,,1,NA,NA,,
66422,17569,507,,1,NA,NA,,
40058,21942,507,,1,NA,NA,,
83073,56125,507,,1,NA,NA,,
20358,16283,507,,1,NA,NA,,
23175,13383,507,,1,NA,NA,,
20360,16285,507,,1,NA,NA,,
90505,64605,507,,1,NA,NA,,
39049,21400,507,,1,NA,NA,,
62089,22804,507,,1,NA,NA,,
39051,30372,507,,1,NA,NA,,
62093,22693,507,,1,NA,NA,,
81551,54133,507,,1,NA,NA,,
78992,51324,507,,1,NA,NA,,
35216,18420,507,,1,NA,NA,,
35218,9167,507,,1,NA,NA,,
53908,30931,507,,1,NA,NA,,
54423,20360,507,,1,NA,NA,,
62104,24692,507,,1,NA,NA,,
62106,22746,507,,1,NA,NA,,
53917,37176,507,,1,NA,NA,,
23211,13056,507,,1,NA,NA,,
87731,61063,507,,1,NA,NA,,
7092,9324,507,,1,NA,NA,,
87732,61065,507,,1,NA,NA,,
89524,63613,507,,1,NA,NA,,
82105,54566,507,,1,NA,NA,,
75707,48425,507,,1,NA,NA,,
93372,68237,507,,1,NA,NA,,
79551,36598,507,,1,NA,NA,,
64705,25108,507,,1,NA,NA,,
77766,50524,507,,1,NA,NA,,
77767,50525,507,,1,NA,NA,,
69576,43313,507,,1,NA,NA,,
78282,30835,507,,1,NA,NA,,
90577,64649,507,,1,NA,NA,,
34514,18027,507,,1,NA,NA,,
34516,18029,507,,1,NA,NA,,
79576,52079,507,,1,NA,NA,,
82648,55729,507,,1,NA,NA,,
79577,52080,507,,1,NA,NA,,
79578,52081,507,,1,NA,NA,,
59098,15472,507,,1,NA,NA,,
76507,48985,507,,1,NA,NA,,
76508,49167,507,,1,NA,NA,,
28638,10450,507,,1,NA,NA,,
64737,17877,507,,1,NA,NA,,
84194,57271,507,,1,NA,NA,,
63972,17756,507,,1,NA,NA,,
80871,53466,507,,1,NA,NA,,
92903,67994,507,,1,NA,NA,,
79088,51406,507,,1,NA,NA,,
84210,57290,507,,1,NA,NA,,
39668,5600,507,,1,NA,NA,,
39673,19540,507,,1,NA,NA,,
46589,32351,507,,1,NA,NA,,
82950,56028,508,,1,NA,NA,,
80136,52895,508,,1,NA,NA,,
51471,3961,508,,1,NA,NA,,
84496,57475,508,,1,NA,NA,,
51480,3960,508,,1,NA,NA,,
77853,50589,508,,1,NA,NA,,
80928,53490,508,,1,NA,NA,,
81444,54013,508,,1,NA,NA,,
46892,33075,508,,1,NA,NA,,
49206,32957,508,,1,NA,NA,,
49212,34690,508,,1,NA,NA,,
94270,34611,508,,1,NA,NA,,
81984,54437,508,,1,NA,NA,,
94275,68657,508,,1,NA,NA,,
51267,29588,508,,1,NA,NA,,
48964,34615,508,,1,NA,NA,,
84558,57514,508,,1,NA,NA,,
80739,53373,508,,1,NA,NA,,
83556,56519,508,,1,NA,NA,,
75624,48386,508,,1,NA,NA,,
47987,34110,508,,1,NA,NA,,
75894,48506,508,,1,NA,NA,,
81272,53814,508,,1,NA,NA,,
78727,51111,508,,1,NA,NA,,
82055,54431,508,,1,NA,NA,,
78736,51115,508,,1,NA,NA,,
79001,51339,508,,1,NA,NA,,
75167,48099,508,,1,NA,NA,,
83368,56360,508,,1,NA,NA,,
80304,53023,508,,1,NA,NA,,
74930,47982,508,,1,NA,NA,,
83635,56594,508,,1,NA,NA,,
75450,48282,508,,1,NA,NA,,
83132,56188,508,,1,NA,NA,,
76481,49138,508,,1,NA,NA,,
84421,57425,508,,1,NA,NA,,
79302,51547,508,,1,NA,NA,,
82634,55718,508,,1,NA,NA,,
82644,55725,508,,1,NA,NA,,
84695,57501,508,,1,NA,NA,,
79323,51554,508,,1,NA,NA,,
49377,33434,508,,1,NA,NA,,
75252,48175,508,,1,NA,NA,,
49141,25472,508,,1,NA,NA,,
79607,52270,508,,1,NA,NA,,
84215,57295,508,,1,NA,NA,,
28439,26458,509,,1,NA,NA,,
52249,36378,509,,1,NA,NA,,
46371,2600,509,,1,NA,NA,,
54587,4594,509,,1,NA,NA,,
54589,37870,509,,1,NA,NA,,
46673,26083,509,,1,NA,NA,,
50016,26636,509,,1,NA,NA,,
47201,28277,509,,1,NA,NA,,
50018,35142,509,,1,NA,NA,,
47203,26568,509,,1,NA,NA,,
42868,31428,509,,1,NA,NA,,
42870,31384,509,,1,NA,NA,,
50043,35146,509,,1,NA,NA,,
48523,2814,509,,1,NA,NA,,
37269,9745,509,,1,NA,NA,,
37270,8262,509,,1,NA,NA,,
50326,35375,509,,1,NA,NA,,
26303,27066,509,,1,NA,NA,,
39361,5422,509,,1,NA,NA,,
94407,4597,509,,1,NA,NA,,
76769,6709,509,,1,NA,NA,,
76789,4364,509,,1,NA,NA,,
35093,18306,510,,1,NA,NA,,
35094,5467,510,,1,NA,NA,,
94492,16541,510,,1,NA,NA,,
57132,6078,510,,1,NA,NA,,
94256,12833,510,,1,NA,NA,,
38205,19561,510,,1,NA,NA,,
17737,15372,510,,1,NA,NA,,
37467,11564,510,,1,NA,NA,,
37468,6964,510,,1,NA,NA,,
35682,18545,510,,1,NA,NA,,
35952,9300,510,,1,NA,NA,,
56190,7734,510,,1,NA,NA,,
34958,18187,510,,1,NA,NA,,
37041,20661,510,,1,NA,NA,,
20434,5539,510,,1,NA,NA,,
41170,7259,510,,1,NA,NA,,
20435,5541,510,,1,NA,NA,,
51202,3069,511,,1,NA,NA,,
94725,34851,511,,1,NA,NA,,
61448,23229,511,,1,NA,NA,,
93966,32001,511,,1,NA,NA,,
51982,26555,511,,1,NA,NA,,
46095,26795,511,,1,NA,NA,,
37137,7248,511,,1,NA,NA,,
23058,11342,511,,1,NA,NA,,
94482,39865,511,,1,NA,NA,,
51220,33530,511,,1,NA,NA,,
51989,2682,511,,1,NA,NA,,
39702,5611,511,,1,NA,NA,,
28441,26458,511,,1,NA,NA,,
49945,35091,511,,1,NA,NA,,
58906,16071,511,,1,NA,NA,,
46365,31822,511,,1,NA,NA,,
49949,35093,511,,1,NA,NA,,
66334,11817,511,,1,NA,NA,,
36638,19205,511,,1,NA,NA,,
61470,14045,511,,1,NA,NA,,
51488,35914,511,,1,NA,NA,,
76834,16075,511,,1,NA,NA,,
35621,18534,511,,1,NA,NA,,
24363,10521,511,,1,NA,NA,,
39725,21876,511,,1,NA,NA,,
37169,7823,511,,1,NA,NA,,
24118,11349,511,,1,NA,NA,,
66359,11351,511,,1,NA,NA,,
48188,2169,511,,1,NA,NA,,
62014,23255,511,,1,NA,NA,,
50754,34183,511,,1,NA,NA,,
35653,18536,511,,1,NA,NA,,
73546,21486,511,,1,NA,NA,,
66891,22298,511,,1,NA,NA,,
48717,33901,511,,1,NA,NA,,
65110,12560,511,,1,NA,NA,,
66903,19038,511,,1,NA,NA,,
94040,46689,511,,1,NA,NA,,
66905,17699,511,,1,NA,NA,,
35676,5448,511,,1,NA,NA,,
37736,25163,511,,1,NA,NA,,
22889,11236,511,,1,NA,NA,,
51056,28226,511,,1,NA,NA,,
36211,7523,511,,1,NA,NA,,
27253,9098,511,,1,NA,NA,,
94326,3712,511,,1,NA,NA,,
60027,11347,511,,1,NA,NA,,
8322,11345,511,,1,NA,NA,,
49541,34475,511,,1,NA,NA,,
44171,31886,511,,1,NA,NA,,
43932,31821,511,,1,NA,NA,,
65949,16986,511,,1,NA,NA,,
60843,27889,511,,1,NA,NA,,
50092,31936,511,,1,NA,NA,,
65197,17775,511,,1,NA,NA,,
65198,15592,511,,1,NA,NA,,
24247,10516,511,,1,NA,NA,,
49593,34848,511,,1,NA,NA,,
49594,34849,511,,1,NA,NA,,
81083,27827,511,,1,NA,NA,,
35006,7901,511,,1,NA,NA,,
39360,5422,511,,1,NA,NA,,
49346,28225,511,,1,NA,NA,,
60875,27607,511,,1,NA,NA,,
65486,13444,511,,1,NA,NA,,
66000,16529,511,,1,NA,NA,,
65490,12938,511,,1,NA,NA,,
51668,36050,511,,1,NA,NA,,
46293,33124,511,,1,NA,NA,,
23003,11283,511,,1,NA,NA,,
51423,35893,511,,1,NA,NA,,
61411,23261,511,,1,NA,NA,,
76774,6709,511,,1,NA,NA,,
40171,6955,511,,1,NA,NA,,
78316,36051,511,,1,NA,NA,,
35564,18494,511,,1,NA,NA,,
50925,33126,511,,1,NA,NA,,
61166,22592,511,,1,NA,NA,,
60914,27189,511,,1,NA,NA,,
60916,25168,511,,1,NA,NA,,
66037,12984,511,,1,NA,NA,,
76791,4364,511,,1,NA,NA,,
46076,32801,511,,1,NA,NA,,
70405,44076,512,,1,NA,NA,,
76806,15325,512,,1,NA,NA,,
65287,22999,512,,1,NA,NA,,
76810,36553,512,,1,NA,NA,,
65291,17871,512,,1,NA,NA,,
39184,30386,512,,1,NA,NA,,
40209,25109,512,,1,NA,NA,,
39189,30387,512,,1,NA,NA,,
40213,30539,512,,1,NA,NA,,
20760,20203,512,,1,NA,NA,,
39452,7620,512,,1,NA,NA,,
63005,19058,512,,1,NA,NA,,
63007,14082,512,,1,NA,NA,,
39456,5333,512,,1,NA,NA,,
66858,17564,512,,1,NA,NA,,
74539,46918,512,,1,NA,NA,,
64302,27339,512,,1,NA,NA,,
66869,17109,512,,1,NA,NA,,
94008,23622,512,,1,NA,NA,,
36665,19222,512,,1,NA,NA,,
73537,46434,512,,1,NA,NA,,
52035,30850,512,,1,NA,NA,,
32328,23139,512,,1,NA,NA,,
59978,16295,512,,1,NA,NA,,
62798,13883,512,,1,NA,NA,,
69713,40087,512,,1,NA,NA,,
31826,23245,512,,1,NA,NA,,
66131,24782,512,,1,NA,NA,,
74583,46894,512,,1,NA,NA,,
31832,22837,512,,1,NA,NA,,
79453,39723,512,,1,NA,NA,,
26465,8109,512,,1,NA,NA,,
25704,13234,512,,1,NA,NA,,
52586,36552,512,,1,NA,NA,,
35691,7468,512,,1,NA,NA,,
35693,6897,512,,1,NA,NA,,
58736,39739,512,,1,NA,NA,,
28274,27424,512,,1,NA,NA,,
24183,8818,512,,1,NA,NA,,
24697,15677,512,,1,NA,NA,,
27514,9706,512,,1,NA,NA,,
63868,27205,512,,1,NA,NA,,
53886,27686,512,,1,NA,NA,,
36991,20630,512,,1,NA,NA,,
65664,25579,512,,1,NA,NA,,
59528,17818,512,,1,NA,NA,,
63881,25194,512,,1,NA,NA,,
39821,5715,512,,1,NA,NA,,
73870,46617,512,,1,NA,NA,,
39828,5713,512,,1,NA,NA,,
63894,17315,512,,1,NA,NA,,
32412,11237,512,,1,NA,NA,,
24478,10647,512,,1,NA,NA,,
32416,12558,512,,1,NA,NA,,
32420,17725,512,,1,NA,NA,,
34982,18198,512,,1,NA,NA,,
24488,10649,512,,1,NA,NA,,
72364,45745,512,,1,NA,NA,,
72887,21071,512,,1,NA,NA,,
72891,10247,512,,1,NA,NA,,
68545,42608,512,,1,NA,NA,,
66764,19039,512,,1,NA,NA,,
66773,13348,512,,1,NA,NA,,
66776,11641,512,,1,NA,NA,,
57830,39358,512,,1,NA,NA,,
64489,27543,512,,1,NA,NA,,
59888,40483,512,,1,NA,NA,,
38141,20976,512,,1,NA,NA,,
44986,32498,514,,1,NA,NA,,
44994,2207,514,,1,NA,NA,,
49291,34071,515,,1,NA,NA,,
36380,19080,516,,1,NA,NA,,
36383,19082,516,,1,NA,NA,,
36933,7714,516,,1,NA,NA,,
40035,6799,516,,1,NA,NA,,
59236,7421,516,,1,NA,NA,,
78201,7425,516,,1,NA,NA,,
94338,35839,516,,1,NA,NA,,
37251,20681,516,,1,NA,NA,,
56210,5553,516,,1,NA,NA,,
36245,7595,516,,1,NA,NA,,
36250,18872,516,,1,NA,NA,,
39592,5347,516,,1,NA,NA,,
46766,22405,516,,1,NA,NA,,
59822,15664,516,,1,NA,NA,,
55992,15238,516,,1,NA,NA,,
56000,15240,516,,1,NA,NA,,
46788,22407,516,,1,NA,NA,,
36838,19340,516,,1,NA,NA,,
56038,38363,516,,1,NA,NA,,
51260,29588,517,,1,NA,NA,,
53885,35837,517,,1,NA,NA,,
68608,42675,519,,1,NA,NA,,
38145,20981,519,,1,NA,NA,,
34306,7888,519,,1,NA,NA,,
61956,23127,519,,1,NA,NA,,
34309,7890,519,,1,NA,NA,,
61957,22934,519,,1,NA,NA,,
62981,23595,519,,1,NA,NA,,
60167,40641,519,,1,NA,NA,,
62984,17248,519,,1,NA,NA,,
64776,13212,519,,1,NA,NA,,
81417,53973,519,,1,NA,NA,,
62985,13887,519,,1,NA,NA,,
64777,13208,519,,1,NA,NA,,
82698,55792,519,,1,NA,NA,,
34315,18003,519,,1,NA,NA,,
67343,17249,519,,1,NA,NA,,
67344,13571,519,,1,NA,NA,,
81168,53669,519,,1,NA,NA,,
61712,28317,519,,1,NA,NA,,
81425,54000,519,,1,NA,NA,,
70675,44182,519,,1,NA,NA,,
78868,51228,519,,1,NA,NA,,
82196,54648,519,,1,NA,NA,,
67861,42201,519,,1,NA,NA,,
79126,51447,519,,1,NA,NA,,
74263,46334,519,,1,NA,NA,,
81175,53682,519,,1,NA,NA,,
41495,27615,519,,1,NA,NA,,
77337,50316,519,,1,NA,NA,,
41497,25628,519,,1,NA,NA,,
61721,28073,519,,1,NA,NA,,
40474,27805,519,,1,NA,NA,,
40475,27563,519,,1,NA,NA,,
75551,48353,519,,1,NA,NA,,
62495,27445,519,,1,NA,NA,,
78624,51051,519,,1,NA,NA,,
41505,30684,519,,1,NA,NA,,
71715,45349,519,,1,NA,NA,,
32291,13456,519,,1,NA,NA,,
32292,12594,519,,1,NA,NA,,
71973,40482,519,,1,NA,NA,,
70952,44344,519,,1,NA,NA,,
59688,40363,519,,1,NA,NA,,
83498,56475,519,,1,NA,NA,,
77099,50059,519,,1,NA,NA,,
77100,50060,519,,1,NA,NA,,
54317,15352,519,,1,NA,NA,,
76079,48734,519,,1,NA,NA,,
41520,30688,519,,1,NA,NA,,
70452,44085,519,,1,NA,NA,,
8758,12005,519,,1,NA,NA,,
74295,4577,519,,1,NA,NA,,
76599,49242,519,,1,NA,NA,,
8760,12008,519,,1,NA,NA,,
77624,50362,519,,1,NA,NA,,
94524,19398,519,,1,NA,NA,,
66116,17244,519,,1,NA,NA,,
21829,9700,519,,1,NA,NA,,
68936,42939,519,,1,NA,NA,,
27976,12228,519,,1,NA,NA,,
51272,35827,519,,1,NA,NA,,
65358,17841,519,,1,NA,NA,,
41552,30716,519,,1,NA,NA,,
38737,21204,519,,1,NA,NA,,
38739,7997,519,,1,NA,NA,,
37716,24818,519,,1,NA,NA,,
60500,40891,519,,1,NA,NA,,
68693,42748,519,,1,NA,NA,,
70231,43935,519,,1,NA,NA,,
75095,48059,519,,1,NA,NA,,
65367,17383,519,,1,NA,NA,,
59994,40537,519,,1,NA,NA,,
81500,54091,519,,1,NA,NA,,
57436,14870,519,,1,NA,NA,,
57437,14872,519,,1,NA,NA,,
71007,44359,519,,1,NA,NA,,
64095,27180,519,,1,NA,NA,,
13920,8821,519,,1,NA,NA,,
59489,40013,519,,1,NA,NA,,
62562,17456,519,,1,NA,NA,,
40806,30027,519,,1,NA,NA,,
62571,17173,519,,1,NA,NA,,
59760,40413,519,,1,NA,NA,,
70257,43962,519,,1,NA,NA,,
81266,53808,519,,1,NA,NA,,
41074,30592,519,,1,NA,NA,,
81012,53557,519,,1,NA,NA,,
77174,50115,519,,1,NA,NA,,
83062,55797,519,,1,NA,NA,,
77431,50391,519,,1,NA,NA,,
40311,29688,519,,1,NA,NA,,
81784,54336,519,,1,NA,NA,,
66426,6388,519,,1,NA,NA,,
40572,30186,519,,1,NA,NA,,
61052,23449,519,,1,NA,NA,,
70013,43671,519,,1,NA,NA,,
21373,27923,519,,1,NA,NA,,
94591,46518,519,,1,NA,NA,,
21376,11486,519,,1,NA,NA,,
81793,54105,519,,1,NA,NA,,
40065,20186,519,,1,NA,NA,,
40067,20188,519,,1,NA,NA,,
61059,23316,519,,1,NA,NA,,
9093,12492,519,,1,NA,NA,,
77959,50653,519,,1,NA,NA,,
40074,5606,519,,1,NA,NA,,
53643,37054,519,,1,NA,NA,,
94605,45621,519,,1,NA,NA,,
25742,10480,519,,1,NA,NA,,
82578,55583,519,,1,NA,NA,,
42130,30846,519,,1,NA,NA,,
81555,54137,519,,1,NA,NA,,
73108,46014,519,,1,NA,NA,,
50836,21969,519,,1,NA,NA,,
50839,5912,519,,1,NA,NA,,
57495,39334,519,,1,NA,NA,,
81560,54143,519,,1,NA,NA,,
83353,56349,519,,1,NA,NA,,
61337,14146,519,,1,NA,NA,,
69786,30715,519,,1,NA,NA,,
94618,41068,519,,1,NA,NA,,
40858,30172,519,,1,NA,NA,,
61338,13845,519,,1,NA,NA,,
77979,50667,519,,1,NA,NA,,
51611,35995,519,,1,NA,NA,,
23965,21391,519,,1,NA,NA,,
23967,21370,519,,1,NA,NA,,
69792,24669,519,,1,NA,NA,,
63648,22667,519,,1,NA,NA,,
71842,23128,519,,1,NA,NA,,
71843,22954,519,,1,NA,NA,,
36516,19134,519,,1,NA,NA,,
80294,53020,519,,1,NA,NA,,
63656,22421,519,,1,NA,NA,,
75946,48540,519,,1,NA,NA,,
78764,50876,519,,1,NA,NA,,
69807,23057,519,,1,NA,NA,,
69808,22663,519,,1,NA,NA,,
84144,57264,519,,1,NA,NA,,
38832,8008,519,,1,NA,NA,,
75186,48124,519,,1,NA,NA,,
79538,36598,519,,1,NA,NA,,
68788,42824,519,,1,NA,NA,,
79285,51538,519,,1,NA,NA,,
62648,13691,519,,1,NA,NA,,
62649,13572,519,,1,NA,NA,,
78779,50654,519,,1,NA,NA,,
38843,12723,519,,1,NA,NA,,
76220,48894,519,,1,NA,NA,,
71869,22806,519,,1,NA,NA,,
71870,17452,519,,1,NA,NA,,
93886,5973,519,,1,NA,NA,,
38848,12721,519,,1,NA,NA,,
72385,45771,519,,1,NA,NA,,
61121,27682,519,,1,NA,NA,,
83912,56646,519,,1,NA,NA,,
57289,39148,519,,1,NA,NA,,
58313,39619,519,,1,NA,NA,,
60617,27908,519,,1,NA,NA,,
78026,50679,519,,1,NA,NA,,
60618,27769,519,,1,NA,NA,,
55755,15464,519,,1,NA,NA,,
55758,5954,519,,1,NA,NA,,
61390,24360,519,,1,NA,NA,,
74447,46862,519,,1,NA,NA,,
68816,40576,519,,1,NA,NA,,
83664,56627,519,,1,NA,NA,,
81873,54371,519,,1,NA,NA,,
70098,43822,519,,1,NA,NA,,
33234,29745,519,,1,NA,NA,,
71891,22805,519,,1,NA,NA,,
79571,51953,519,,1,NA,NA,,
56787,38829,519,,1,NA,NA,,
71892,17172,519,,1,NA,NA,,
76500,49158,519,,1,NA,NA,,
76756,15405,519,,1,NA,NA,,
80596,53302,519,,1,NA,NA,,
61398,23216,519,,1,NA,NA,,
71895,22808,519,,1,NA,NA,,
79831,52574,519,,1,NA,NA,,
75994,48550,519,,1,NA,NA,,
69595,43343,519,,1,NA,NA,,
68316,42493,519,,1,NA,NA,,
63453,27797,519,,1,NA,NA,,
71903,17825,519,,1,NA,NA,,
24289,16668,519,,1,NA,NA,,
74725,47763,519,,1,NA,NA,,
63465,28764,519,,1,NA,NA,,
60138,15315,519,,1,NA,NA,,
60139,15313,519,,1,NA,NA,,
71917,44139,519,,1,NA,NA,,
83693,56551,519,,1,NA,NA,,
63215,30803,519,,1,NA,NA,,
58352,39175,519,,1,NA,NA,,
56822,38923,519,,1,NA,NA,,
76024,48122,519,,1,NA,NA,,
38136,9779,519,,1,NA,NA,,
80889,53467,519,,1,NA,NA,,
75771,48449,519,,1,NA,NA,,
38140,8013,519,,1,NA,NA,,
73213,46240,519,,1,NA,NA,,
69886,41061,519,,1,NA,NA,,
46637,33393,522,,1,NA,NA,,
45666,32774,522,,1,NA,NA,,
46998,32569,522,,1,NA,NA,,
59306,38525,522,,1,NA,NA,,
60130,38531,522,,1,NA,NA,,
48368,34346,522,,1,NA,NA,,
48370,25994,522,,1,NA,NA,,
56314,38527,522,,1,NA,NA,,
46843,25993,522,,1,NA,NA,,
59455,15638,523,,1,NA,NA,,
