id,proyecto_ley_id,congresista_id,activo,usercreated,usermodifed,created_at,updated_at
24454,347,252,1,,,,
24455,346,102,1,,,,
24456,345,252,1,,,,
24457,342,6,1,,,,
24458,5803,656,1,,,,
24459,5803,2506,1,,,,
24460,5803,2499,1,,,,
24461,5803,140,1,,,,
24463,5803,4,1,,,,
24465,5805,87,1,,,,
24466,5806,205,1,,,,
24467,5804,189,1,,,,
24468,5804,1609,1,,,,
24469,5804,2116,1,,,,
24470,5804,318,1,,,,
24472,5804,2474,1,,,,
24473,5804,115,1,,,,
24474,5804,2127,1,,,,
24475,5804,130,1,,,,
24476,5804,2504,1,,,,
24477,5804,2443,1,,,,
24478,1864,26,1,,,,
24479,5804,2494,1,,,,
24480,5804,590,1,,,,
24481,5804,2530,1,,,,
24483,5804,1133,1,,,,
24484,5804,2268,1,,,,
24485,5804,2498,1,,,,
24486,5804,2439,1,,,,
24487,5804,2553,1,,,,
24488,5804,1984,1,,,,
24489,5804,1527,1,,,,
24490,5804,198,1,,,,
24491,5804,242,1,,,,
24492,5804,2501,1,,,,
24493,5804,2255,1,,,,
24494,5804,2031,1,,,,
24495,1894,183,1,,,,
24496,341,244,1,,,,
24497,340,240,1,,,,
24498,202,194,1,,,,
24499,339,122,1,,,,
24500,338,122,1,,,,
24501,337,122,1,,,,
24502,335,115,1,,,,
24503,335,49,1,,,,
24504,334,244,1,,,,
24505,625,32,1,,,,
24506,332,259,1,,,,
24507,331,145,1,,,,
24508,3446,25,1,,,,
24509,3446,47,1,,,,
24511,326,246,1,,,,
24512,326,131,1,,,,
24513,326,180,1,,,,
24514,326,252,1,,,,
24516,326,211,1,,,,
24517,326,240,1,,,,
24518,326,8,1,,,,
24519,325,117,1,,,,
24520,325,201,1,,,,
24521,5807,1,1,,,,
24522,5807,15,1,,,,
24523,5808,1260,1,,,,
24527,5812,25,1,,,,
24528,5813,1052,1,,,,
24529,5814,1052,1,,,,
24530,5815,96,1,,,,
24531,5816,96,1,,,,
24532,5817,96,1,,,,
24535,5825,98,1,,,,
24536,5825,142,1,,,,
24538,5826,896,1,,,,
24539,5827,87,1,,,,
24540,5828,87,1,,,,
24541,5828,11,1,,,,
24543,5829,16,1,,,,
24544,5830,2458,1,,,,
24545,5830,2464,1,,,,
24546,5830,169,1,,,,
24548,5830,2462,1,,,,
24549,5830,2459,1,,,,
24550,5830,2463,1,,,,
24551,5830,832,1,,,,
24552,5830,35,1,,,,
24553,5830,117,1,,,,
24554,5831,2279,1,,,,
24555,5832,11,1,,,,
24556,5832,50,1,,,,
24557,5832,145,1,,,,
24559,5832,177,1,,,,
24560,5832,101,1,,,,
24561,5832,1226,1,,,,
24563,5832,13,1,,,,
24564,5832,1180,1,,,,
24565,5832,2279,1,,,,
24566,5832,2600,1,,,,
24567,5832,96,1,,,,
24568,5832,20,1,,,,
24569,5832,12,1,,,,
24570,5832,791,1,,,,
24571,5832,42,1,,,,
24572,5832,40,1,,,,
24573,5832,19,1,,,,
24574,5832,447,1,,,,
24575,5832,47,1,,,,
24576,5832,922,1,,,,
24577,5832,2452,1,,,,
24578,5832,1693,1,,,,
24579,5832,242,1,,,,
24581,5832,348,1,,,,
24582,5832,997,1,,,,
24583,5832,2455,1,,,,
24585,5832,2530,1,,,,
24586,5832,1334,1,,,,
24587,5832,1178,1,,,,
24589,5832,196,1,,,,
24590,5832,970,1,,,,
24591,5832,257,1,,,,
24592,1196,246,1,,,,
24593,5832,2496,1,,,,
24594,5832,2029,1,,,,
24595,5832,2497,1,,,,
24597,5832,2535,1,,,,
24599,1196,194,1,,,,
24600,5832,2501,1,,,,
24601,5832,1279,1,,,,
24602,1196,189,1,,,,
24603,5832,9,1,,,,
24604,5832,2463,1,,,,
24605,5832,28,1,,,,
24606,5832,59,1,,,,
24607,1196,1283,1,,,,
24608,1196,211,1,,,,
24609,901,7,1,,,,
24610,902,7,1,,,,
24611,903,7,1,,,,
24612,5833,1177,1,,,,
24613,5834,50,1,,,,
24614,5835,87,1,,,,
24615,5835,2534,1,,,,
24616,5835,1178,1,,,,
24617,5835,2535,1,,,,
24618,1195,240,1,,,,
24619,1195,152,1,,,,
24620,5836,519,1,,,,
24621,5837,127,1,,,,
24623,5837,1217,1,,,,
24625,5837,1062,1,,,,
24626,5837,1188,1,,,,
24627,5837,201,1,,,,
24628,5837,254,1,,,,
24629,5837,125,1,,,,
24630,5837,798,1,,,,
24631,5837,178,1,,,,
24632,5837,120,1,,,,
24633,5837,1178,1,,,,
24634,5837,163,1,,,,
24635,5837,1177,1,,,,
24636,5837,832,1,,,,
24637,5837,1186,1,,,,
24638,5837,157,1,,,,
24640,5837,493,1,,,,
24641,927,250,1,,,,
24642,5838,928,1,,,,
24643,937,240,1,,,,
24644,937,131,1,,,,
24645,937,115,1,,,,
24646,934,194,1,,,,
24647,931,206,1,,,,
24649,930,246,1,,,,
24650,5839,1217,1,,,,
24651,5840,122,1,,,,
24653,947,257,1,,,,
24654,946,259,1,,,,
24655,1202,257,1,,,,
24656,1202,102,1,,,,
24657,1202,656,1,,,,
24658,1202,135,1,,,,
24659,1202,152,1,,,,
24662,5842,52,1,,,,
24663,5842,54,1,,,,
24664,5842,55,1,,,,
24665,1563,4,1,,,,
24666,48,100,1,,,,
24667,48,968,1,,,,
24668,48,102,1,,,,
24669,48,86,1,,,,
24670,83,18,1,,,,
24671,83,26,1,,,,
24672,83,2600,1,,,,
24673,83,24,1,,,,
24674,487,36,1,,,,
24675,487,15,1,,,,
24676,944,194,1,,,,
24677,5843,163,1,,,,
24679,5845,1052,1,,,,
24680,5846,50,1,,,,
24681,5847,10,1,,,,
24682,5847,13,1,,,,
24683,5847,2279,1,,,,
24684,5847,33,1,,,,
24685,5847,4,1,,,,
24686,5847,28,1,,,,
24687,5847,42,1,,,,
24688,5847,38,1,,,,
24689,5847,27,1,,,,
24690,5847,41,1,,,,
24692,5847,48,1,,,,
24693,5847,1804,1,,,,
24694,5847,92,1,,,,
24695,5847,87,1,,,,
24697,5847,1055,1,,,,
24698,5847,906,1,,,,
24699,5847,1705,1,,,,
24700,5847,1260,1,,,,
24701,5847,1714,1,,,,
24702,5847,61,1,,,,
24703,5847,2458,1,,,,
24704,5847,169,1,,,,
24705,5847,933,1,,,,
24707,5847,96,1,,,,
24708,5847,1176,1,,,,
24709,5848,20,1,,,,
24710,5848,1456,1,,,,
24711,5848,2116,1,,,,
24712,5848,1531,1,,,,
24713,5848,2031,1,,,,
24714,5848,453,1,,,,
24716,5848,100,1,,,,
24717,5848,2127,1,,,,
24719,993,208,1,,,,
24720,993,950,1,,,,
24721,1981,6,1,,,,
24722,1981,56,1,,,,
24723,5672,57,1,,,,
24724,1342,16,1,,,,
24725,1436,1,1,,,,
24726,1436,8,1,,,,
24727,1414,4,1,,,,
24728,24,1,1,,,,
24729,24,12,1,,,,
24730,5849,207,1,,,,
24732,5849,1229,1,,,,
24733,5849,246,1,,,,
24734,5849,1246,1,,,,
24735,23,1,1,,,,
24736,1512,1,1,,,,
24737,1512,15,1,,,,
24738,1473,38,1,,,,
24739,1587,1,1,,,,
24740,1587,14,1,,,,
24741,40,1,1,,,,
24742,40,15,1,,,,
24743,1393,8,1,,,,
24744,1995,26,1,,,,
24746,1,246,1,,,,
24747,1621,7,1,,,,
24748,1622,7,1,,,,
24749,1958,48,1,,,,
24750,1952,102,1,,,,
24751,1775,20,1,,,,
24752,1944,240,1,,,,
24753,1945,7,1,,,,
24755,1947,189,1,,,,
24756,1947,161,1,,,,
24757,1947,45,1,,,,
24758,1936,58,1,,,,
24759,1937,137,1,,,,
24760,1938,121,1,,,,
24761,1938,259,1,,,,
24762,1939,206,1,,,,
24763,1529,59,1,,,,
24764,2014,121,1,,,,
24765,2014,259,1,,,,
24766,1912,146,1,,,,
24767,1916,4,1,,,,
24768,2022,4,1,,,,
24769,1917,205,1,,,,
24770,1918,4,1,,,,
24771,1900,259,1,,,,
24772,1874,142,1,,,,
24773,1877,183,1,,,,
24774,1850,102,1,,,,
24775,1851,102,1,,,,
24776,1827,131,1,,,,
24777,1827,162,1,,,,
24779,5683,656,1,,,,
24781,1813,201,1,,,,
24782,1814,142,1,,,,
24783,2006,165,1,,,,
24784,1782,102,1,,,,
24785,1785,101,1,,,,
24786,1786,120,1,,,,
24787,1788,115,1,,,,
24788,1789,115,1,,,,
24789,1790,115,1,,,,
24790,1793,244,1,,,,
24791,1796,240,1,,,,
24792,1750,35,1,,,,
24793,1748,35,1,,,,
24794,2016,41,1,,,,
24795,1729,4,1,,,,
24796,1715,201,1,,,,
24797,1716,201,1,,,,
24798,1717,131,1,,,,
24799,1694,18,1,,,,
24800,1719,2,1,,,,
24801,199,131,1,,,,
24802,199,115,1,,,,
24803,199,155,1,,,,
24804,199,194,1,,,,
24805,5850,50,1,,,,
24807,5852,48,1,,,,
24808,5852,257,1,,,,
24809,1691,122,1,,,,
24810,1690,155,1,,,,
24811,1689,155,1,,,,
24812,1731,254,1,,,,
24813,1731,111,1,,,,
24814,1731,152,1,,,,
24815,1731,213,1,,,,
24816,1731,192,1,,,,
24817,1731,114,1,,,,
24818,1731,791,1,,,,
24819,1731,118,1,,,,
24821,1731,768,1,,,,
24822,1731,1245,1,,,,
24823,1731,245,1,,,,
24824,1731,151,1,,,,
24825,1731,7,1,,,,
24826,1731,1260,1,,,,
24828,1731,55,1,,,,
24830,1731,519,1,,,,
24831,1731,87,1,,,,
24832,1731,10,1,,,,
24833,1731,40,1,,,,
24834,1731,46,1,,,,
24835,1730,146,1,,,,
24836,1767,206,1,,,,
24837,1765,259,1,,,,
24838,1764,162,1,,,,
24839,2000,117,1,,,,
24840,2000,147,1,,,,
24841,1677,4,1,,,,
24842,1673,201,1,,,,
24843,5853,933,1,,,,
24844,5853,2515,1,,,,
24845,1229,49,1,,,,
24846,1229,8,1,,,,
24847,1229,32,1,,,,
24848,1229,10,1,,,,
24851,5855,100,1,,,,
24852,5856,100,1,,,,
24853,5857,100,1,,,,
24854,5858,100,1,,,,
24855,5859,100,1,,,,
24856,5860,100,1,,,,
24858,5862,189,1,,,,
24859,5862,1219,1,,,,
24861,5863,398,1,,,,
24862,5864,1217,1,,,,
24863,5864,590,1,,,,
24864,5864,242,1,,,,
24865,5864,1229,1,,,,
24866,5864,2027,1,,,,
24867,5864,182,1,,,,
24868,5864,978,1,,,,
24869,5864,2395,1,,,,
24871,5864,2522,1,,,,
24872,5865,1217,1,,,,
24873,5865,590,1,,,,
24874,5865,242,1,,,,
24875,5865,1229,1,,,,
24876,5865,2027,1,,,,
24877,5865,182,1,,,,
24878,5865,978,1,,,,
24880,5865,2522,1,,,,
24881,5866,933,1,,,,
24882,5867,1219,1,,,,
24883,5867,136,1,,,,
24884,5867,1693,1,,,,
24885,5867,2498,1,,,,
24887,5868,1219,1,,,,
24889,5868,1894,1,,,,
24890,5868,2502,1,,,,
24891,5868,183,1,,,,
24892,5868,122,1,,,,
24894,5868,16,1,,,,
24895,5868,59,1,,,,
24896,5868,38,1,,,,
24897,5869,2530,1,,,,
24898,5870,50,1,,,,
24899,1229,63,1,,,,
24900,5877,20,1,,,,
24901,5878,20,1,,,,
24902,5878,1456,1,,,,
24903,5879,2279,1,,,,
24904,5880,35,1,,,,
24905,5881,35,1,,,,
24906,5882,35,1,,,,
24907,5883,35,1,,,,
24908,5884,35,1,,,,
24909,5885,35,1,,,,
24910,5886,35,1,,,,
24911,5887,35,1,,,,
24912,5888,2600,1,,,,
24913,5889,2600,1,,,,
24914,5890,2279,1,,,,
24917,5892,922,1,,,,
24918,5892,98,1,,,,
24919,5892,2491,1,,,,
24920,5892,288,1,,,,
24921,5892,1952,1,,,,
24922,5892,13,1,,,,
24923,5892,2501,1,,,,
24924,5892,11,1,,,,
24925,5892,2505,1,,,,
24926,5892,42,1,,,,
24927,5892,2504,1,,,,
24928,5892,1942,1,,,,
24929,5892,2449,1,,,,
24930,5892,9,1,,,,
24931,5892,1525,1,,,,
24932,5892,10,1,,,,
24933,5892,2479,1,,,,
24934,5892,101,1,,,,
24935,5892,134,1,,,,
24936,5892,548,1,,,,
24938,5892,38,1,,,,
24940,5892,87,1,,,,
24941,5892,2474,1,,,,
24942,5892,906,1,,,,
24944,5892,169,1,,,,
24948,5892,519,1,,,,
24949,5892,2539,1,,,,
24951,5892,2502,1,,,,
24952,5892,1176,1,,,,
24953,5892,1052,1,,,,
24954,5892,35,1,,,,
24955,5892,16,1,,,,
24956,5892,48,1,,,,
24957,5892,131,1,,,,
24958,5892,33,1,,,,
24959,5892,1260,1,,,,
24960,5892,2452,1,,,,
24961,5892,1819,1,,,,
24962,5892,566,1,,,,
24964,5802,933,1,,,,
24965,5802,2500,1,,,,
24966,5802,2513,1,,,,
24967,5802,2450,1,,,,
24969,5819,1804,1,,,,
24970,5819,1803,1,,,,
24972,5819,1942,1,,,,
24974,5819,2017,1,,,,
24975,5819,1912,1,,,,
24976,5820,33,1,,,,
24978,5820,42,1,,,,
24979,5820,1486,1,,,,
24980,5820,131,1,,,,
24981,5820,100,1,,,,
24982,5820,1279,1,,,,
24983,5820,791,1,,,,
24984,5820,12,1,,,,
24985,5820,97,1,,,,
24986,5820,20,1,,,,
24987,5820,27,1,,,,
24988,5820,4,1,,,,
24989,5821,2458,1,,,,
24991,5821,169,1,,,,
24993,5821,2462,1,,,,
24994,5821,2459,1,,,,
24995,5821,2463,1,,,,
24996,5821,832,1,,,,
24997,1017,259,1,,,,
24998,5821,35,1,,,,
24999,5821,2538,1,,,,
25000,5822,1804,1,,,,
25001,5822,1803,1,,,,
25002,5822,1819,1,,,,
25003,5822,1942,1,,,,
25004,5822,2012,1,,,,
25005,5822,38,1,,,,
25006,5822,74,1,,,,
25007,5822,1894,1,,,,
25008,5822,2462,1,,,,
25009,5822,2448,1,,,,
25010,5823,1055,1,,,,
25011,5823,11,1,,,,
25013,5823,2279,1,,,,
25014,5823,519,1,,,,
25015,5823,2515,1,,,,
25016,5823,96,1,,,,
25017,5894,2500,1,,,,
25018,5895,2458,1,,,,
25019,1992,1,1,,,,
25020,1992,2,1,,,,
25021,1977,1,1,,,,
25022,1977,15,1,,,,
25023,1976,1,1,,,,
25024,1976,15,1,,,,
25025,1967,35,1,,,,
25026,1966,35,1,,,,
25027,1961,285,1,,,,
25028,1957,4,1,,,,
25029,5897,1260,1,,,,
25030,1949,16,1,,,,
25031,1948,16,1,,,,
25032,1906,4,1,,,,
25033,1907,48,1,,,,
25034,1905,285,1,,,,
25035,1903,100,1,,,,
25036,1880,4,1,,,,
25037,1880,64,1,,,,
25038,1879,48,1,,,,
25039,1684,4,1,,,,
25040,1627,4,1,,,,
25041,1891,16,1,,,,
25042,1867,86,1,,,,
25043,1840,142,1,,,,
25044,5660,94,1,,,,
25045,1695,18,1,,,,
25046,1688,35,1,,,,
25047,1848,26,1,,,,
25048,5898,186,1,,,,
25049,1742,162,1,,,,
25050,1781,48,1,,,,
25051,1741,35,1,,,,
25052,1740,35,1,,,,
25053,1739,35,1,,,,
25054,1738,35,1,,,,
25055,1771,48,1,,,,
25056,1736,35,1,,,,
25057,1757,16,1,,,,
25058,1756,142,1,,,,
25059,1755,142,1,,,,
25060,2018,142,1,,,,
25061,1722,142,1,,,,
25062,1721,142,1,,,,
25063,1720,142,1,,,,
25064,1762,2600,1,,,,
25065,1761,2600,1,,,,
25066,1724,35,1,,,,
25067,5899,2450,1,,,,
25068,5900,52,1,,,,
25069,5900,65,1,,,,
25070,1727,20,1,,,,
25071,5901,50,1,,,,
25072,5902,933,1,,,,
25073,5903,2480,1,,,,
25074,5903,763,1,,,,
25075,5904,1894,1,,,,
25076,5904,2448,1,,,,
25077,5904,1912,1,,,,
25078,5904,2017,1,,,,
25079,5904,1803,1,,,,
25080,5904,1804,1,,,,
25082,5904,1819,1,,,,
25084,5904,2012,1,,,,
25085,5904,1942,1,,,,
25086,5905,52,1,,,,
25087,5905,66,1,,,,
25089,5906,9,1,,,,
25090,5907,2447,1,,,,
25091,5908,38,1,,,,
25092,5909,67,1,,,,
25093,5910,259,1,,,,
25094,5910,348,1,,,,
25095,5910,242,1,,,,
25096,5910,1894,1,,,,
25097,5911,348,1,,,,
25098,5912,2247,1,,,,
25099,5912,2523,1,,,,
25100,5912,2492,1,,,,
25101,5912,2246,1,,,,
25102,5912,2449,1,,,,
25103,5912,2491,1,,,,
25104,5912,978,1,,,,
25105,5912,1894,1,,,,
25106,5912,2450,1,,,,
25107,5912,2504,1,,,,
25108,5912,2484,1,,,,
25109,5912,2483,1,,,,
25111,5912,2498,1,,,,
25112,5912,1992,1,,,,
25114,5912,2506,1,,,,
25115,5912,257,1,,,,
25116,5912,2500,1,,,,
25117,5912,2439,1,,,,
25119,5912,2497,1,,,,
25120,5912,2513,1,,,,
25121,5912,2515,1,,,,
25122,84,246,1,,,,
25123,3461,3,1,,,,
25124,3466,68,1,,,,
25125,1359,8,1,,,,
25127,5914,906,1,,,,
25128,5915,906,1,,,,
25129,5916,906,1,,,,
25130,5917,906,1,,,,
25131,1376,4,1,,,,
25132,5918,11,1,,,,
25133,5919,819,1,,,,
25134,5919,2533,1,,,,
25136,5919,2395,1,,,,
25137,5919,192,1,,,,
25138,5919,61,1,,,,
25139,5919,1260,1,,,,
25140,5919,77,1,,,,
25141,5919,10,1,,,,
25142,5919,1714,1,,,,
25143,5919,48,1,,,,
25144,5919,668,1,,,,
25145,5919,1705,1,,,,
25146,5919,6,1,,,,
25147,430,18,1,,,,
25148,5920,1219,1,,,,
25149,5923,9,1,,,,
25150,5921,297,1,,,,
25151,5921,38,1,,,,
25152,5921,512,1,,,,
25153,5921,590,1,,,,
25154,5921,92,1,,,,
25155,5921,28,1,,,,
25156,5921,906,1,,,,
25157,5921,1804,1,,,,
25158,5921,548,1,,,,
25159,5921,2456,1,,,,
25161,5921,281,1,,,,
25162,5921,1219,1,,,,
25163,5922,1716,1,,,,
25165,5922,41,1,,,,
25166,5922,40,1,,,,
25167,5922,92,1,,,,
25168,5922,896,1,,,,
25169,5924,11,1,,,,
25170,5925,11,1,,,,
25171,5926,16,1,,,,
25172,5910,1532,1,,,,
25173,5927,53,1,,,,
25174,1407,914,1,,,,
25175,1407,201,1,,,,
25176,1407,643,1,,,,
25177,718,201,1,,,,
25178,5928,12,1,,,,
25179,5929,928,1,,,,
25180,5930,26,1,,,,
25181,5930,25,1,,,,
25182,5931,817,1,,,,
25183,5931,834,1,,,,
25184,5931,1253,1,,,,
25185,5931,74,1,,,,
25186,5931,578,1,,,,
25187,5931,2488,1,,,,
25188,5932,259,1,,,,
25189,5933,98,1,,,,
25190,5933,142,1,,,,
25192,5934,98,1,,,,
25193,5934,142,1,,,,
25195,5933,10,1,,,,
25196,5934,10,1,,,,
25197,5936,92,1,,,,
25198,5936,13,1,,,,
25199,5936,793,1,,,,
25200,5936,565,1,,,,
25201,5936,862,1,,,,
25202,5936,192,1,,,,
25203,1416,88,1,,,,
25204,1416,35,1,,,,
25205,1416,48,1,,,,
25206,1416,934,1,,,,
25207,1416,102,1,,,,
25208,5937,928,1,,,,
25209,5937,131,1,,,,
25210,5937,11,1,,,,
25211,5938,32,1,,,,
25212,5939,163,1,,,,
25213,1427,35,1,,,,
25214,5940,25,1,,,,
25217,5941,214,1,,,,
25219,5941,66,1,,,,
25220,5941,879,1,,,,
25221,5942,1133,1,,,,
25223,5943,1133,1,,,,
25224,5944,50,1,,,,
25225,5944,69,1,,,,
25226,5945,1177,1,,,,
25227,5946,928,1,,,,
25228,1422,94,1,,,,
25229,5947,186,1,,,,
25230,1435,16,1,,,,
25231,5948,116,1,,,,
25232,5948,145,1,,,,
25233,5949,116,1,,,,
25234,5949,145,1,,,,
25235,5950,50,1,,,,
25236,5951,10,1,,,,
25237,5951,1714,1,,,,
25238,5951,1705,1,,,,
25239,5951,1260,1,,,,
25240,5951,668,1,,,,
25241,5951,48,1,,,,
25242,5951,77,1,,,,
25243,5951,61,1,,,,
25244,5951,819,1,,,,
25245,5951,192,1,,,,
25246,5951,2395,1,,,,
25247,5951,2533,1,,,,
25248,5951,6,1,,,,
25249,1453,16,1,,,,
25250,1453,258,1,,,,
25251,1453,257,1,,,,
25252,5369,70,1,,,,
25253,4588,71,1,,,,
25254,1469,16,1,,,,
25256,5953,2233,1,,,,
25257,5953,182,1,,,,
25258,5954,182,1,,,,
25259,5954,2233,1,,,,
25260,1470,16,1,,,,
25263,1472,38,1,,,,
25264,939,246,1,,,,
25266,951,201,1,,,,
25267,5955,16,1,,,,
25268,5956,87,1,,,,
25270,5958,2233,1,,,,
25271,5958,182,1,,,,
25272,995,39,1,,,,
25273,5959,1177,1,,,,
25274,5959,214,1,,,,
25275,5959,398,1,,,,
25277,5959,1522,1,,,,
25278,5959,1176,1,,,,
25279,5959,873,1,,,,
25280,5959,1527,1,,,,
25283,5959,1640,1,,,,
25284,5959,1229,1,,,,
25285,5959,896,1,,,,
25286,5959,20,1,,,,
25287,5959,1456,1,,,,
25288,5959,4,1,,,,
25289,5960,1219,1,,,,
25290,5960,38,1,,,,
25291,5960,59,1,,,,
25293,5960,145,1,,,,
25294,5960,2498,1,,,,
25295,5961,85,1,,,,
25296,5962,906,1,,,,
25297,5963,906,1,,,,
25298,5964,2459,1,,,,
25299,5965,1693,1,,,,
25300,5966,50,1,,,,
25301,5967,11,1,,,,
25302,5967,12,1,,,,
25303,5968,12,1,,,,
25304,964,28,1,,,,
25305,964,32,1,,,,
25306,5686,10,1,,,,
25307,5687,10,1,,,,
25308,5688,10,1,,,,
25309,5689,10,1,,,,
25310,5690,10,1,,,,
25311,5691,10,1,,,,
25312,5692,10,1,,,,
25313,5693,10,1,,,,
25314,5694,10,1,,,,
25315,5695,10,1,,,,
25316,5696,10,1,,,,
25317,5697,10,1,,,,
25318,5698,10,1,,,,
25319,5699,10,1,,,,
25320,1002,36,1,,,,
25321,1002,13,1,,,,
25322,1002,16,1,,,,
25323,955,8,1,,,,
25324,5969,16,1,,,,
25326,5970,9,1,,,,
25327,5971,48,1,,,,
25328,5972,213,1,,,,
25329,5972,196,1,,,,
25331,5972,2480,1,,,,
25332,5972,182,1,,,,
25333,5972,1526,1,,,,
25334,5972,1525,1,,,,
25335,5972,1764,1,,,,
25336,5972,1527,1,,,,
25337,5972,1177,1,,,,
25339,5972,1622,1,,,,
25340,5973,2233,1,,,,
25341,5973,182,1,,,,
25342,958,15,1,,,,
25343,996,49,1,,,,
25344,100,25,1,,,,
25345,100,27,1,,,,
25347,1020,49,1,,,,
25349,1020,115,1,,,,
25350,1020,896,1,,,,
25351,1020,2485,1,,,,
25352,1020,152,1,,,,
25353,1020,207,1,,,,
25354,799,201,1,,,,
25355,799,100,1,,,,
25356,799,934,1,,,,
25357,804,643,1,,,,
25358,2002,205,1,,,,
25359,738,257,1,,,,
25360,738,507,1,,,,
25361,738,142,1,,,,
25364,5974,244,1,,,,
25365,5974,1894,1,,,,
25366,5974,11,1,,,,
25367,5974,2463,1,,,,
25368,5974,2459,1,,,,
25369,5974,2238,1,,,,
25370,5974,791,1,,,,
25371,5974,87,1,,,,
25372,5974,1052,1,,,,
25373,5974,914,1,,,,
25375,5974,2233,1,,,,
25376,5974,2447,1,,,,
25377,5974,2462,1,,,,
25378,5974,59,1,,,,
25380,5974,1819,1,,,,
25381,5974,1279,1,,,,
25382,5974,1942,1,,,,
25384,5974,74,1,,,,
25385,5974,1804,1,,,,
25386,5974,13,1,,,,
25387,5974,548,1,,,,
25388,5974,145,1,,,,
25390,5974,906,1,,,,
25391,5974,2231,1,,,,
25393,5974,297,1,,,,
25394,5974,47,1,,,,
25396,5974,50,1,,,,
25397,5974,348,1,,,,
25398,5974,38,1,,,,
25400,5974,1486,1,,,,
25401,5974,2458,1,,,,
25402,5974,131,1,,,,
25403,5974,19,1,,,,
25404,5974,92,1,,,,
25405,5974,251,1,,,,
25406,5974,519,1,,,,
25407,5974,66,1,,,,
25408,5974,2017,1,,,,
25409,5974,2491,1,,,,
25410,5974,2246,1,,,,
25411,5974,206,1,,,,
25412,5974,2247,1,,,,
25415,5974,978,1,,,,
25416,5974,1971,1,,,,
25417,5974,257,1,,,,
25419,5974,1178,1,,,,
25420,5974,196,1,,,,
25421,5974,2499,1,,,,
25422,5974,2480,1,,,,
25423,5974,1177,1,,,,
25424,5974,1803,1,,,,
25425,5975,205,1,,,,
25426,5976,447,1,,,,
25427,5976,2443,1,,,,
25428,586,643,1,,,,
25429,5977,906,1,,,,
25430,5978,906,1,,,,
25431,5979,205,1,,,,
25432,5980,1693,1,,,,
25433,5982,39,1,,,,
25434,5981,1971,1,,,,
25435,5983,4,1,,,,
25436,5984,2462,1,,,,
25437,5984,117,1,,,,
25438,3133,72,1,,,,
25439,5985,50,1,,,,
25440,5985,13,1,,,,
25441,5985,896,1,,,,
25442,5985,28,1,,,,
25443,5985,2279,1,,,,
25444,5985,862,1,,,,
25445,5985,447,1,,,,
25446,5986,213,1,,,,
25447,5986,192,1,,,,
25448,5986,1947,1,,,,
25449,5986,2017,1,,,,
25450,5986,257,1,,,,
25451,5986,1694,1,,,,
25453,5986,142,1,,,,
25454,5986,718,1,,,,
25455,5986,2083,1,,,,
25456,5986,398,1,,,,
25458,5986,1177,1,,,,
25459,5986,656,1,,,,
25460,5986,862,1,,,,
25461,5987,48,1,,,,
25462,5987,189,1,,,,
25463,5988,1219,1,,,,
25464,5988,136,1,,,,
25466,5988,2498,1,,,,
25467,5988,39,1,,,,
25468,5988,2600,1,,,,
25469,5988,145,1,,,,
25470,5988,74,1,,,,
25471,5989,122,1,,,,
25472,5990,1279,1,,,,
25473,5990,1693,1,,,,
25474,5991,1,1,,,,
25475,3528,49,1,,,,
25476,3581,2117,1,,,,
25477,3509,49,1,,,,
25478,3448,47,1,,,,
25479,5992,88,1,,,,
25480,5993,2447,1,,,,
25481,5994,20,1,,,,
25482,5995,20,1,,,,
25483,5996,2459,1,,,,
25484,5997,98,1,,,,
25485,5997,288,1,,,,
25486,5997,142,1,,,,
25489,2668,42,1,,,,
25490,5999,52,1,,,,
25492,3888,666,1,,,,
25493,2671,42,1,,,,
25494,2672,42,1,,,,
25495,2673,101,1,,,,
25496,2692,42,1,,,,
25497,3093,42,1,,,,
25498,3092,42,1,,,,
25499,3095,42,1,,,,
25500,3094,42,1,,,,
25501,2686,102,1,,,,
25502,2524,102,1,,,,
25503,2868,74,1,,,,
25504,2868,25,1,,,,
25506,6000,50,1,,,,
25507,6000,53,1,,,,
25508,6000,17,1,,,,
25509,6001,50,1,,,,
25510,6001,53,1,,,,
25511,6001,17,1,,,,
25512,6002,13,1,,,,
25513,6003,1647,1,,,,
25514,6004,87,1,,,,
25515,6004,97,1,,,,
25516,6004,668,1,,,,
25517,6004,1705,1,,,,
25518,6004,1486,1,,,,
25519,6004,2238,1,,,,
25520,6004,169,1,,,,
25521,6004,1186,1,,,,
25522,6004,832,1,,,,
25523,6004,2458,1,,,,
25524,6004,1764,1,,,,
25525,6004,1178,1,,,,
25526,6004,2538,1,,,,
25527,6004,1177,1,,,,
25529,6004,127,1,,,,
25530,6004,2536,1,,,,
25532,6004,2539,1,,,,
25533,6004,2268,1,,,,
25534,6004,1984,1,,,,
25535,6004,2535,1,,,,
25536,6004,2533,1,,,,
25537,6004,2534,1,,,,
25538,6005,192,1,,,,
25539,6005,453,1,,,,
25540,6006,1260,1,,,,
25541,2711,25,1,,,,
25542,2598,25,1,,,,
25545,3224,7,1,,,,
25546,3224,75,1,,,,
25547,3224,76,1,,,,
25548,2523,201,1,,,,
25549,3223,25,1,,,,
25550,3223,33,1,,,,
25551,2563,578,1,,,,
25552,2563,451,1,,,,
25553,2563,141,1,,,,
25554,2563,20,1,,,,
25555,2563,678,1,,,,
25556,2563,842,1,,,,
25557,2563,4,1,,,,
