id,agenda_legislativa,comision_id,corporacion_id,activo,usercreated,usermodifed,created_at,updated_at
8631,2588,12,2,1,NA,NA,NA,NA
8632,2588,13,1,1,NA,NA,NA,NA
8633,2587,12,2,1,NA,NA,NA,NA
8634,2587,13,1,1,NA,NA,NA,NA
8635,2586,12,2,1,NA,NA,NA,NA
8636,2585,12,2,1,NA,NA,NA,NA
8637,2584,12,2,1,NA,NA,NA,NA
8638,2583,12,2,1,NA,NA,NA,NA
8639,2582,12,2,1,NA,NA,NA,NA
8640,2581,12,2,1,NA,NA,NA,NA
8641,2580,12,2,1,NA,NA,NA,NA
8642,2579,12,2,1,NA,NA,NA,NA
8643,2578,12,2,1,NA,NA,NA,NA
8644,2577,12,2,1,NA,NA,NA,NA
8645,2576,12,2,1,NA,NA,NA,NA
8646,2575,12,2,1,NA,NA,NA,NA
8647,2575,13,1,1,NA,NA,NA,NA
8648,2574,12,2,1,NA,NA,NA,NA
8649,2573,12,2,1,NA,NA,NA,NA
8650,2573,13,1,1,NA,NA,NA,NA
8651,2572,12,2,1,NA,NA,NA,NA
8652,2571,12,2,1,NA,NA,NA,NA
8653,2570,12,2,1,NA,NA,NA,NA
8654,2569,12,2,1,NA,NA,NA,NA
8655,2568,12,2,1,NA,NA,NA,NA
8656,2567,12,2,1,NA,NA,NA,NA
8657,2566,12,2,1,NA,NA,NA,NA
8658,2565,12,2,1,NA,NA,NA,NA
8659,2564,12,2,1,NA,NA,NA,NA
8660,2563,12,2,1,NA,NA,NA,NA
8661,2562,8,1,1,NA,NA,NA,NA
8662,2562,10,2,1,NA,NA,NA,NA
8663,2562,12,2,1,NA,NA,NA,NA
8664,2562,13,1,1,NA,NA,NA,NA
8665,2561,8,1,1,NA,NA,NA,NA
8666,2561,10,2,1,NA,NA,NA,NA
8667,2561,12,2,1,NA,NA,NA,NA
8668,2561,13,1,1,NA,NA,NA,NA
8669,2560,8,1,1,NA,NA,NA,NA
8670,2560,10,2,1,NA,NA,NA,NA
8671,2560,12,2,1,NA,NA,NA,NA
8672,2560,13,1,1,NA,NA,NA,NA
8673,2559,8,1,1,NA,NA,NA,NA
8674,2559,10,2,1,NA,NA,NA,NA
8675,2559,12,2,1,NA,NA,NA,NA
8676,2559,13,1,1,NA,NA,NA,NA
8677,2558,8,1,1,NA,NA,NA,NA
8678,2558,10,2,1,NA,NA,NA,NA
8679,2558,12,2,1,NA,NA,NA,NA
8680,2558,13,1,1,NA,NA,NA,NA
8681,2557,12,2,1,NA,NA,NA,NA
8682,2556,12,2,1,NA,NA,NA,NA
8683,2556,13,1,1,NA,NA,NA,NA
8684,2555,12,2,1,NA,NA,NA,NA
8685,2554,12,2,1,NA,NA,NA,NA
8686,2553,12,2,1,NA,NA,NA,NA
8687,2552,12,2,1,NA,NA,NA,NA
8688,2551,7,2,1,NA,NA,NA,NA
8689,2550,1,1,1,NA,NA,NA,NA
8690,2550,7,2,1,NA,NA,NA,NA
8691,2549,1,1,1,NA,NA,NA,NA
8692,2549,7,2,1,NA,NA,NA,NA
8693,2548,7,2,1,NA,NA,NA,NA
8694,2547,7,2,1,NA,NA,NA,NA
8695,2546,1,1,1,NA,NA,NA,NA
8696,2546,7,2,1,NA,NA,NA,NA
8697,2545,7,2,1,NA,NA,NA,NA
8698,2544,7,2,1,NA,NA,NA,NA
8699,2543,7,2,1,NA,NA,NA,NA
8700,2542,7,2,1,NA,NA,NA,NA
8701,2541,7,2,1,NA,NA,NA,NA
8702,2540,7,2,1,NA,NA,NA,NA
8703,2539,7,2,1,NA,NA,NA,NA
8704,2538,7,2,1,NA,NA,NA,NA
8705,2536,7,2,1,NA,NA,NA,NA
8706,2535,7,2,1,NA,NA,NA,NA
8707,2534,7,2,1,NA,NA,NA,NA
8708,2533,7,2,1,NA,NA,NA,NA
8709,2532,7,2,1,NA,NA,NA,NA
8710,2530,7,2,1,NA,NA,NA,NA
8711,2529,7,2,1,NA,NA,NA,NA
8712,2527,7,2,1,NA,NA,NA,NA
8713,2526,7,2,1,NA,NA,NA,NA
8714,2525,7,2,1,NA,NA,NA,NA
8715,2524,7,2,1,NA,NA,NA,NA
8716,2523,7,2,1,NA,NA,NA,NA
8717,2522,7,2,1,NA,NA,NA,NA
8718,2521,7,2,1,NA,NA,NA,NA
8719,2520,7,2,1,NA,NA,NA,NA
8720,2519,4,2,1,NA,NA,NA,NA
8721,2517,4,2,1,NA,NA,NA,NA
8722,2516,7,2,1,NA,NA,NA,NA
8723,2515,7,2,1,NA,NA,NA,NA
8724,2514,7,2,1,NA,NA,NA,NA
8725,2513,4,2,1,NA,NA,NA,NA
8726,2512,7,2,1,NA,NA,NA,NA
8727,2511,7,2,1,NA,NA,NA,NA
8728,2510,4,2,1,NA,NA,NA,NA
8729,2509,7,2,1,NA,NA,NA,NA
8730,2508,7,2,1,NA,NA,NA,NA
8731,2507,7,2,1,NA,NA,NA,NA
8732,2506,7,2,1,NA,NA,NA,NA
8733,2505,7,2,1,NA,NA,NA,NA
8734,2504,7,2,1,NA,NA,NA,NA
8735,2503,7,2,1,NA,NA,NA,NA
8736,2502,7,2,1,NA,NA,NA,NA
8737,2501,7,2,1,NA,NA,NA,NA
8738,2500,7,2,1,NA,NA,NA,NA
8739,2499,7,2,1,NA,NA,NA,NA
8740,2498,7,2,1,NA,NA,NA,NA
8741,2497,8,1,1,NA,NA,NA,NA
8742,2495,8,1,1,NA,NA,NA,NA
8743,2494,8,1,1,NA,NA,NA,NA
8744,2493,8,1,1,NA,NA,NA,NA
8745,2492,8,1,1,NA,NA,NA,NA
8746,2491,8,1,1,NA,NA,NA,NA
8747,2490,8,1,1,NA,NA,NA,NA
8748,2489,8,1,1,NA,NA,NA,NA
8749,2475,8,1,1,NA,NA,NA,NA
8750,2473,8,1,1,NA,NA,NA,NA
8751,2472,8,1,1,NA,NA,NA,NA
8752,2467,13,1,1,NA,NA,NA,NA
8753,2466,13,1,1,NA,NA,NA,NA
8754,2465,13,1,1,NA,NA,NA,NA
8755,2464,13,1,1,NA,NA,NA,NA
8756,2463,13,1,1,NA,NA,NA,NA
8757,2462,13,1,1,NA,NA,NA,NA
8758,2461,13,1,1,NA,NA,NA,NA
8759,2460,13,1,1,NA,NA,NA,NA
8760,2459,13,1,1,NA,NA,NA,NA
8761,2458,13,1,1,NA,NA,NA,NA
8762,2457,8,1,1,NA,NA,NA,NA
8763,2457,10,2,1,NA,NA,NA,NA
8764,2457,12,2,1,NA,NA,NA,NA
8765,2457,13,1,1,NA,NA,NA,NA
8766,2456,8,1,1,NA,NA,NA,NA
8767,2456,10,2,1,NA,NA,NA,NA
8768,2456,12,2,1,NA,NA,NA,NA
8769,2456,13,1,1,NA,NA,NA,NA
8770,2455,13,1,1,NA,NA,NA,NA
8771,2454,13,1,1,NA,NA,NA,NA
8772,2453,13,1,1,NA,NA,NA,NA
8773,2452,4,2,1,NA,NA,NA,NA
8774,2451,4,2,1,NA,NA,NA,NA
8775,2450,4,2,1,NA,NA,NA,NA
8776,2427,11,1,1,NA,NA,NA,NA
8777,2426,11,1,1,NA,NA,NA,NA
8778,2425,11,1,1,NA,NA,NA,NA
8779,2424,11,1,1,NA,NA,NA,NA
8780,2423,11,1,1,NA,NA,NA,NA
8781,2422,11,1,1,NA,NA,NA,NA
8782,2421,11,1,1,NA,NA,NA,NA
8783,2420,11,1,1,NA,NA,NA,NA
8784,2419,11,1,1,NA,NA,NA,NA
8785,2418,11,1,1,NA,NA,NA,NA
8786,2417,11,1,1,NA,NA,NA,NA
8787,2416,11,1,1,NA,NA,NA,NA
8788,2415,11,1,1,NA,NA,NA,NA
8789,2414,11,1,1,NA,NA,NA,NA
8790,2413,11,1,1,NA,NA,NA,NA
8791,2412,11,1,1,NA,NA,NA,NA
8792,2411,11,1,1,NA,NA,NA,NA
8793,2410,11,1,1,NA,NA,NA,NA
8794,2409,11,1,1,NA,NA,NA,NA
8795,2408,11,1,1,NA,NA,NA,NA
8796,2407,11,1,1,NA,NA,NA,NA
8797,2406,11,1,1,NA,NA,NA,NA
8798,2405,11,1,1,NA,NA,NA,NA
8799,2404,11,1,1,NA,NA,NA,NA
8800,2403,11,1,1,NA,NA,NA,NA
8801,2402,11,1,1,NA,NA,NA,NA
8802,2401,11,1,1,NA,NA,NA,NA
8803,2400,11,1,1,NA,NA,NA,NA
8804,2399,11,1,1,NA,NA,NA,NA
8805,2398,11,1,1,NA,NA,NA,NA
8806,2397,11,1,1,NA,NA,NA,NA
8807,2396,2,2,1,NA,NA,NA,NA
8808,2395,2,2,1,NA,NA,NA,NA
8809,2394,2,2,1,NA,NA,NA,NA
8810,2393,2,2,1,NA,NA,NA,NA
8811,2393,14,1,1,NA,NA,NA,NA
8812,2392,2,2,1,NA,NA,NA,NA
8813,2392,14,1,1,NA,NA,NA,NA
8814,2391,2,2,1,NA,NA,NA,NA
8815,2390,2,2,1,NA,NA,NA,NA
8816,2389,2,2,1,NA,NA,NA,NA
8817,2388,2,2,1,NA,NA,NA,NA
8818,2387,2,2,1,NA,NA,NA,NA
8819,2386,2,2,1,NA,NA,NA,NA
8820,2385,2,2,1,NA,NA,NA,NA
8821,2384,2,2,1,NA,NA,NA,NA
8822,2384,14,1,1,NA,NA,NA,NA
8823,2383,2,2,1,NA,NA,NA,NA
8824,2382,2,2,1,NA,NA,NA,NA
8825,2381,2,2,1,NA,NA,NA,NA
8826,2380,2,2,1,NA,NA,NA,NA
8827,2379,2,2,1,NA,NA,NA,NA
8828,2378,2,2,1,NA,NA,NA,NA
8829,2377,2,2,1,NA,NA,NA,NA
8830,2376,6,2,1,NA,NA,NA,NA
8831,2375,6,2,1,NA,NA,NA,NA
8832,2374,6,2,1,NA,NA,NA,NA
8833,2373,6,2,1,NA,NA,NA,NA
8834,2372,6,2,1,NA,NA,NA,NA
8835,2371,6,2,1,NA,NA,NA,NA
8836,2370,6,2,1,NA,NA,NA,NA
8837,2369,6,2,1,NA,NA,NA,NA
8838,2368,6,2,1,NA,NA,NA,NA
8839,2367,6,2,1,NA,NA,NA,NA
8840,2366,6,2,1,NA,NA,NA,NA
8841,2365,6,2,1,NA,NA,NA,NA
8842,2364,6,2,1,NA,NA,NA,NA
8843,2363,6,2,1,NA,NA,NA,NA
8844,2362,6,2,1,NA,NA,NA,NA
8845,2361,6,2,1,NA,NA,NA,NA
8846,2360,6,2,1,NA,NA,NA,NA
8847,2359,6,2,1,NA,NA,NA,NA
8848,2358,6,2,1,NA,NA,NA,NA
8849,2357,6,2,1,NA,NA,NA,NA
8850,2356,9,2,1,NA,NA,NA,NA
8851,2355,9,2,1,NA,NA,NA,NA
8852,2354,9,2,1,NA,NA,NA,NA
8853,2353,9,2,1,NA,NA,NA,NA
8854,2352,9,2,1,NA,NA,NA,NA
8855,2351,9,2,1,NA,NA,NA,NA
8856,2350,9,2,1,NA,NA,NA,NA
8857,2349,9,2,1,NA,NA,NA,NA
8858,2348,9,2,1,NA,NA,NA,NA
8859,2348,5,1,1,NA,NA,NA,NA
8860,2347,9,2,1,NA,NA,NA,NA
8861,2346,9,2,1,NA,NA,NA,NA
8862,2345,9,2,1,NA,NA,NA,NA
8863,2344,9,2,1,NA,NA,NA,NA
8864,2343,9,2,1,NA,NA,NA,NA
8865,2342,9,2,1,NA,NA,NA,NA
8866,2341,9,2,1,NA,NA,NA,NA
8867,2340,9,2,1,NA,NA,NA,NA
8868,2339,9,2,1,NA,NA,NA,NA
8869,2338,9,2,1,NA,NA,NA,NA
8870,2337,9,2,1,NA,NA,NA,NA
8871,2336,9,2,1,NA,NA,NA,NA
8872,2335,9,2,1,NA,NA,NA,NA
8873,2334,10,2,1,NA,NA,NA,NA
8874,2333,8,1,1,NA,NA,NA,NA
8875,2333,10,2,1,NA,NA,NA,NA
8876,2333,12,2,1,NA,NA,NA,NA
8877,2333,13,1,1,NA,NA,NA,NA
8878,2332,8,1,1,NA,NA,NA,NA
8879,2332,10,2,1,NA,NA,NA,NA
8880,2332,12,2,1,NA,NA,NA,NA
8881,2332,13,1,1,NA,NA,NA,NA
8882,2331,10,2,1,NA,NA,NA,NA
8883,2330,8,1,1,NA,NA,NA,NA
8884,2330,10,2,1,NA,NA,NA,NA
8885,2330,12,2,1,NA,NA,NA,NA
8886,2330,13,1,1,NA,NA,NA,NA
8887,2329,10,2,1,NA,NA,NA,NA
8888,2328,8,1,1,NA,NA,NA,NA
8889,2328,10,2,1,NA,NA,NA,NA
8890,2328,12,2,1,NA,NA,NA,NA
8891,2328,13,1,1,NA,NA,NA,NA
8892,2327,10,2,1,NA,NA,NA,NA
8893,2326,8,1,1,NA,NA,NA,NA
8894,2326,10,2,1,NA,NA,NA,NA
8895,2326,12,2,1,NA,NA,NA,NA
8896,2326,13,1,1,NA,NA,NA,NA
8897,2325,8,1,1,NA,NA,NA,NA
8898,2325,10,2,1,NA,NA,NA,NA
8899,2325,12,2,1,NA,NA,NA,NA
8900,2325,13,1,1,NA,NA,NA,NA
8901,2324,8,1,1,NA,NA,NA,NA
8902,2324,10,2,1,NA,NA,NA,NA
8903,2324,12,2,1,NA,NA,NA,NA
8904,2324,13,1,1,NA,NA,NA,NA
8905,2323,1,1,1,NA,NA,NA,NA
8906,2322,8,1,1,NA,NA,NA,NA
8907,2322,10,2,1,NA,NA,NA,NA
8908,2322,12,2,1,NA,NA,NA,NA
8909,2322,13,1,1,NA,NA,NA,NA
8910,2321,10,2,1,NA,NA,NA,NA
8911,2320,1,1,1,NA,NA,NA,NA
8912,2319,10,2,1,NA,NA,NA,NA
8913,2318,1,1,1,NA,NA,NA,NA
8914,2317,1,1,1,NA,NA,NA,NA
8915,2316,10,2,1,NA,NA,NA,NA
8916,2315,10,2,1,NA,NA,NA,NA
8917,2314,10,2,1,NA,NA,NA,NA
8918,2313,1,1,1,NA,NA,NA,NA
8919,2312,10,2,1,NA,NA,NA,NA
8920,2311,10,2,1,NA,NA,NA,NA
8921,2310,1,1,1,NA,NA,NA,NA
8922,2309,10,2,1,NA,NA,NA,NA
8923,2308,10,2,1,NA,NA,NA,NA
8924,2307,1,1,1,NA,NA,NA,NA
8925,2306,4,2,1,NA,NA,NA,NA
8926,2305,4,2,1,NA,NA,NA,NA
8927,2304,4,2,1,NA,NA,NA,NA
8928,2303,4,2,1,NA,NA,NA,NA
8929,2302,4,2,1,NA,NA,NA,NA
8930,2301,4,2,1,NA,NA,NA,NA
8931,2300,4,2,1,NA,NA,NA,NA
8932,2299,4,2,1,NA,NA,NA,NA
8933,2298,4,2,1,NA,NA,NA,NA
8934,2297,4,2,1,NA,NA,NA,NA
8935,2296,4,2,1,NA,NA,NA,NA
8936,2295,4,2,1,NA,NA,NA,NA
8937,2294,4,2,1,NA,NA,NA,NA
8938,2293,4,2,1,NA,NA,NA,NA
8939,2292,4,2,1,NA,NA,NA,NA
8940,2291,4,2,1,NA,NA,NA,NA
8941,2290,4,2,1,NA,NA,NA,NA
8942,2289,4,2,1,NA,NA,NA,NA
8943,2288,4,2,1,NA,NA,NA,NA
8944,2287,4,2,1,NA,NA,NA,NA
8945,2286,1,1,1,NA,NA,NA,NA
8946,2285,4,2,1,NA,NA,NA,NA
8947,2284,4,2,1,NA,NA,NA,NA
8948,2282,4,2,1,NA,NA,NA,NA
8949,2281,4,2,1,NA,NA,NA,NA
8950,2280,4,2,1,NA,NA,NA,NA
8951,2279,1,1,1,NA,NA,NA,NA
8952,2278,4,2,1,NA,NA,NA,NA
8953,2277,1,1,1,NA,NA,NA,NA
8954,2276,4,2,1,NA,NA,NA,NA
8955,2275,1,1,1,NA,NA,NA,NA
8956,2274,1,1,1,NA,NA,NA,NA
8957,2273,4,2,1,NA,NA,NA,NA
8958,2272,4,2,1,NA,NA,NA,NA
8959,2271,4,2,1,NA,NA,NA,NA
8960,2270,4,2,1,NA,NA,NA,NA
8961,2269,4,2,1,NA,NA,NA,NA
8962,2268,1,1,1,NA,NA,NA,NA
8963,2267,4,2,1,NA,NA,NA,NA
8964,2266,4,2,1,NA,NA,NA,NA
8965,2265,4,2,1,NA,NA,NA,NA
8966,2262,1,1,1,NA,NA,NA,NA
8967,2261,7,2,1,NA,NA,NA,NA
8968,2260,7,2,1,NA,NA,NA,NA
8969,2259,1,1,1,NA,NA,NA,NA
8970,2258,1,1,1,NA,NA,NA,NA
8971,2257,1,1,1,NA,NA,NA,NA
8972,2256,1,1,1,NA,NA,NA,NA
8973,2255,1,1,1,NA,NA,NA,NA
8974,2254,1,1,1,NA,NA,NA,NA
8975,2253,1,1,1,NA,NA,NA,NA
8976,2252,1,1,1,NA,NA,NA,NA
8977,2252,7,2,1,NA,NA,NA,NA
8978,2251,1,1,1,NA,NA,NA,NA
8979,2250,1,1,1,NA,NA,NA,NA
8980,2249,1,1,1,NA,NA,NA,NA
8981,2248,7,2,1,NA,NA,NA,NA
8982,2247,7,2,1,NA,NA,NA,NA
8983,2246,7,2,1,NA,NA,NA,NA
8984,2245,7,2,1,NA,NA,NA,NA
8985,2244,7,2,1,NA,NA,NA,NA
8986,2243,7,2,1,NA,NA,NA,NA
8987,2242,7,2,1,NA,NA,NA,NA
8988,2241,1,1,1,NA,NA,NA,NA
8989,2241,7,2,1,NA,NA,NA,NA
8990,2240,1,1,1,NA,NA,NA,NA
8991,2239,7,2,1,NA,NA,NA,NA
8992,2237,1,1,1,NA,NA,NA,NA
8993,2237,7,2,1,NA,NA,NA,NA
8994,2236,1,1,1,NA,NA,NA,NA
8995,2235,7,2,1,NA,NA,NA,NA
8996,2234,1,1,1,NA,NA,NA,NA
8997,2233,7,2,1,NA,NA,NA,NA
8998,2232,7,2,1,NA,NA,NA,NA
8999,2231,7,2,1,NA,NA,NA,NA
9000,2230,7,2,1,NA,NA,NA,NA
9001,2229,7,2,1,NA,NA,NA,NA
9002,2228,7,2,1,NA,NA,NA,NA
9003,2227,7,2,1,NA,NA,NA,NA
9004,2226,7,2,1,NA,NA,NA,NA
9005,2225,7,2,1,NA,NA,NA,NA
9006,2224,7,2,1,NA,NA,NA,NA
9007,2223,7,2,1,NA,NA,NA,NA
9008,2222,7,2,1,NA,NA,NA,NA
9009,2221,7,2,1,NA,NA,NA,NA
9010,2220,7,2,1,NA,NA,NA,NA
9011,2219,7,2,1,NA,NA,NA,NA
9012,2217,4,2,1,NA,NA,NA,NA
9013,2216,4,2,1,NA,NA,NA,NA
9014,2215,11,1,1,NA,NA,NA,NA
9015,2215,4,2,1,NA,NA,NA,NA
9016,2214,4,2,1,NA,NA,NA,NA
9017,2213,4,2,1,NA,NA,NA,NA
9018,2212,4,2,1,NA,NA,NA,NA
9019,2211,4,2,1,NA,NA,NA,NA
9020,2210,4,2,1,NA,NA,NA,NA
9021,2209,11,1,1,NA,NA,NA,NA
9022,2209,4,2,1,NA,NA,NA,NA
9023,2208,11,1,1,NA,NA,NA,NA
9024,2208,4,2,1,NA,NA,NA,NA
9025,2207,11,1,1,NA,NA,NA,NA
9026,2207,4,2,1,NA,NA,NA,NA
9027,2205,4,2,1,NA,NA,NA,NA
9028,2204,12,2,1,NA,NA,NA,NA
9029,2203,12,2,1,NA,NA,NA,NA
9030,2202,12,2,1,NA,NA,NA,NA
9031,2201,12,2,1,NA,NA,NA,NA
9032,2200,12,2,1,NA,NA,NA,NA
9033,2199,12,2,1,NA,NA,NA,NA
9034,2198,12,2,1,NA,NA,NA,NA
9035,2197,12,2,1,NA,NA,NA,NA
9036,2196,12,2,1,NA,NA,NA,NA
9037,2195,12,2,1,NA,NA,NA,NA
9038,2194,12,2,1,NA,NA,NA,NA
9039,2193,12,2,1,NA,NA,NA,NA
9040,2192,12,2,1,NA,NA,NA,NA
9041,2191,12,2,1,NA,NA,NA,NA
9042,2190,12,2,1,NA,NA,NA,NA
9043,2189,12,2,1,NA,NA,NA,NA
9044,2188,12,2,1,NA,NA,NA,NA
9045,2187,12,2,1,NA,NA,NA,NA
9046,2186,12,2,1,NA,NA,NA,NA
9047,2180,2,2,1,NA,NA,NA,NA
9048,2178,2,2,1,NA,NA,NA,NA
9049,2177,2,2,1,NA,NA,NA,NA
9050,2172,2,2,1,NA,NA,NA,NA
9051,2171,2,2,1,NA,NA,NA,NA
9052,2145,1,1,1,NA,NA,NA,NA
9053,2145,7,2,1,NA,NA,NA,NA
9054,2132,2,2,1,NA,NA,NA,NA
9055,2131,14,1,1,NA,NA,NA,NA
9056,2129,3,1,1,NA,NA,NA,NA
9057,2128,5,1,1,NA,NA,NA,NA
9058,2127,8,1,1,NA,NA,NA,NA
9059,2126,13,1,1,NA,NA,NA,NA
9060,2125,11,1,1,NA,NA,NA,NA
9061,2124,14,1,1,NA,NA,NA,NA
9062,2123,5,1,1,NA,NA,NA,NA
9063,2122,1,1,1,NA,NA,NA,NA
9064,2121,14,1,1,NA,NA,NA,NA
9065,2115,3,1,1,NA,NA,NA,NA
9066,2114,3,1,1,NA,NA,NA,NA
9067,2112,3,1,1,NA,NA,NA,NA
9068,2111,3,1,1,NA,NA,NA,NA
9069,2110,3,1,1,NA,NA,NA,NA
9070,2109,1,1,1,NA,NA,NA,NA
9071,2108,3,1,1,NA,NA,NA,NA
9072,2107,3,1,1,NA,NA,NA,NA
9073,2106,3,1,1,NA,NA,NA,NA
9074,2105,3,1,1,NA,NA,NA,NA
9075,2104,3,1,1,NA,NA,NA,NA
9076,2103,3,1,1,NA,NA,NA,NA
9077,2102,3,1,1,NA,NA,NA,NA
9078,2101,3,1,1,NA,NA,NA,NA
9079,2100,3,1,1,NA,NA,NA,NA
9080,2099,3,1,1,NA,NA,NA,NA
9081,2098,3,1,1,NA,NA,NA,NA
9082,2097,3,1,1,NA,NA,NA,NA
9083,2096,3,1,1,NA,NA,NA,NA
9084,2095,3,1,1,NA,NA,NA,NA
9085,2094,3,1,1,NA,NA,NA,NA
9086,2093,3,1,1,NA,NA,NA,NA
9087,2092,3,1,1,NA,NA,NA,NA
9088,2091,3,1,1,NA,NA,NA,NA
9089,2089,5,1,1,NA,NA,NA,NA
9090,2088,5,1,1,NA,NA,NA,NA
9091,2087,5,1,1,NA,NA,NA,NA
9092,2086,5,1,1,NA,NA,NA,NA
9093,2085,5,1,1,NA,NA,NA,NA
9094,2084,5,1,1,NA,NA,NA,NA
9095,2083,5,1,1,NA,NA,NA,NA
9096,2082,5,1,1,NA,NA,NA,NA
9097,2081,5,1,1,NA,NA,NA,NA
9098,2080,5,1,1,NA,NA,NA,NA
9099,2079,5,1,1,NA,NA,NA,NA
9100,2078,5,1,1,NA,NA,NA,NA
9101,2077,5,1,1,NA,NA,NA,NA
9102,2076,5,1,1,NA,NA,NA,NA
9103,2075,5,1,1,NA,NA,NA,NA
9104,2074,5,1,1,NA,NA,NA,NA
9105,2073,9,2,1,NA,NA,NA,NA
9106,2073,5,1,1,NA,NA,NA,NA
9107,2072,9,2,1,NA,NA,NA,NA
9108,2072,5,1,1,NA,NA,NA,NA
9109,2071,9,2,1,NA,NA,NA,NA
9110,2071,5,1,1,NA,NA,NA,NA
9111,2070,9,2,1,NA,NA,NA,NA
9112,2070,5,1,1,NA,NA,NA,NA
9113,2069,9,2,1,NA,NA,NA,NA
9114,2069,5,1,1,NA,NA,NA,NA
9115,2068,5,1,1,NA,NA,NA,NA
9116,2067,5,1,1,NA,NA,NA,NA
9117,2066,5,1,1,NA,NA,NA,NA
9118,2065,14,1,1,NA,NA,NA,NA
9119,2064,14,1,1,NA,NA,NA,NA
9120,2063,14,1,1,NA,NA,NA,NA
9121,2062,14,1,1,NA,NA,NA,NA
9122,2061,14,1,1,NA,NA,NA,NA
9123,2060,2,2,1,NA,NA,NA,NA
9124,2060,14,1,1,NA,NA,NA,NA
9125,2059,2,2,1,NA,NA,NA,NA
9126,2059,14,1,1,NA,NA,NA,NA
9127,2058,2,2,1,NA,NA,NA,NA
9128,2058,3,1,1,NA,NA,NA,NA
9129,2057,2,2,1,NA,NA,NA,NA
9130,2057,14,1,1,NA,NA,NA,NA
9131,2056,14,1,1,NA,NA,NA,NA
9132,2055,14,1,1,NA,NA,NA,NA
9133,2053,4,2,1,NA,NA,NA,NA
9134,2052,2,2,1,NA,NA,NA,NA
9135,2052,14,1,1,NA,NA,NA,NA
9136,2051,2,2,1,NA,NA,NA,NA
9137,2051,14,1,1,NA,NA,NA,NA
9138,2050,2,2,1,NA,NA,NA,NA
9139,2050,14,1,1,NA,NA,NA,NA
9140,2049,2,2,1,NA,NA,NA,NA
9141,2049,14,1,1,NA,NA,NA,NA
9142,2045,1,1,1,NA,NA,NA,NA
9143,2045,7,2,1,NA,NA,NA,NA
9144,2044,14,1,1,NA,NA,NA,NA
9145,2043,11,1,1,NA,NA,NA,NA
9146,2043,4,2,1,NA,NA,NA,NA
9147,2042,14,1,1,NA,NA,NA,NA
9148,2041,14,1,1,NA,NA,NA,NA
9149,2040,14,1,1,NA,NA,NA,NA
9150,2039,14,1,1,NA,NA,NA,NA
9151,2038,11,1,1,NA,NA,NA,NA
9152,2038,4,2,1,NA,NA,NA,NA
9153,2037,11,1,1,NA,NA,NA,NA
9154,2037,4,2,1,NA,NA,NA,NA
9155,2036,11,1,1,NA,NA,NA,NA
9156,2036,4,2,1,NA,NA,NA,NA
9157,2035,1,1,1,NA,NA,NA,NA
9158,2033,11,1,1,NA,NA,NA,NA
9159,2033,4,2,1,NA,NA,NA,NA
9160,2032,1,1,1,NA,NA,NA,NA
9161,2031,10,2,1,NA,NA,NA,NA
9162,2030,4,2,1,NA,NA,NA,NA
9163,2029,4,2,1,NA,NA,NA,NA
9164,2028,4,2,1,NA,NA,NA,NA
9165,2027,4,2,1,NA,NA,NA,NA
9166,2026,4,2,1,NA,NA,NA,NA
9167,2024,2,2,1,NA,NA,NA,NA
9168,2023,8,1,1,NA,NA,NA,NA
9169,2022,12,2,1,NA,NA,NA,NA
9170,2022,13,1,1,NA,NA,NA,NA
9171,2020,2,2,1,NA,NA,NA,NA
9172,2019,6,2,1,NA,NA,NA,NA
9173,2018,6,2,1,NA,NA,NA,NA
9174,2016,5,1,1,NA,NA,NA,NA
9175,2015,11,1,1,NA,NA,NA,NA
9176,2014,1,1,1,NA,NA,NA,NA
9177,2013,3,1,1,NA,NA,NA,NA
9178,2009,6,2,1,NA,NA,NA,NA
9179,2007,1,1,1,NA,NA,NA,NA
9180,2006,6,2,1,NA,NA,NA,NA
9181,2003,5,1,1,NA,NA,NA,NA
9182,2002,6,2,1,NA,NA,NA,NA
9183,2000,6,2,1,NA,NA,NA,NA
9184,1995,6,2,1,NA,NA,NA,NA
9185,1988,3,1,1,NA,NA,NA,NA
9186,1985,10,2,1,NA,NA,NA,NA
9187,1984,4,2,1,NA,NA,NA,NA
9188,1983,4,2,1,NA,NA,NA,NA
9189,1982,12,2,1,NA,NA,NA,NA
9190,1981,12,2,1,NA,NA,NA,NA
9191,1979,6,2,1,NA,NA,NA,NA
9192,1976,6,2,1,NA,NA,NA,NA
9193,1968,6,2,1,NA,NA,NA,NA
9194,1967,11,1,1,NA,NA,NA,NA
9195,1966,3,1,1,NA,NA,NA,NA
9196,1966,6,2,1,NA,NA,NA,NA
9197,1965,6,2,1,NA,NA,NA,NA
9198,1963,6,2,1,NA,NA,NA,NA
9199,1961,12,2,1,NA,NA,NA,NA
9200,1961,13,1,1,NA,NA,NA,NA
9201,1960,12,2,1,NA,NA,NA,NA
9202,1956,9,2,1,NA,NA,NA,NA
9203,1955,9,2,1,NA,NA,NA,NA
9204,1954,14,1,1,NA,NA,NA,NA
9205,1953,8,1,1,NA,NA,NA,NA
9206,1952,9,2,1,NA,NA,NA,NA
9207,1950,3,1,1,NA,NA,NA,NA
9208,1949,9,2,1,NA,NA,NA,NA
9209,1948,9,2,1,NA,NA,NA,NA
9210,1945,9,2,1,NA,NA,NA,NA
9211,1944,9,2,1,NA,NA,NA,NA
